<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81398_090101_130416,D,20111109,000000,215.4000000,215.4000000,215.4000000,215.4000000,7.000
81398_090101_130416,D,20111202,000000,215.1500000,215.1500000,215.1500000,215.1500000,7.070
81398_090101_130416,D,20111222,000000,234.0000000,234.0000000,234.0000000,234.0000000,900
81398_090101_130416,D,20111223,000000,256.0000000,256.0000000,256.0000000,256.0000000,980
81398_090101_130416,D,20111227,000000,267.0000000,267.0000000,267.0000000,267.0000000,1.880
81398_090101_130416,D,20111228,000000,275.0000000,275.0000000,275.0000000,275.0000000,510
81398_090101_130416,D,20111229,000000,275.0000000,275.0000000,275.0000000,275.0000000,10
81398_090101_130416,D,20111230,000000,262.1200000,262.1200000,262.1200000,262.1200000,1.400
81398_090101_130416,D,20120302,000000,265.9500000,265.9500000,265.6000000,265.6000000,1.880
81398_090101_130416,D,20120626,000000,265.6100000,265.6100000,265.6100000,265.6100000,67.800
81398_090101_130416,D,20121113,000000,265.6100000,265.6100000,265.6100000,265.6100000,67.800
81398_090101_130416,D,20121228,000000,265.6000000,265.6000000,265.6000000,265.6000000,10
