<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
82890_090101_130416,D,20120730,000000,57.6600000,57.6600000,57.6600000,57.6600000,1.700
82890_090101_130416,D,20120731,000000,57.6600000,57.6600000,57.6600000,57.6600000,1.000
82890_090101_130416,D,20120801,000000,57.6600000,57.6600000,57.6600000,57.6600000,700
82890_090101_130416,D,20120802,000000,57.6600000,57.6600000,57.6600000,57.6600000,1.800
82890_090101_130416,D,20120803,000000,46.7600000,46.7600000,46.7600000,46.7600000,900
82890_090101_130416,D,20120806,000000,46.7600000,46.7600000,46.7600000,46.7600000,900
82890_090101_130416,D,20120807,000000,57.6600000,57.6600000,57.6600000,57.6600000,18.200
82890_090101_130416,D,20120808,000000,50.0000000,50.0000000,50.0000000,50.0000000,100
82890_090101_130416,D,20120809,000000,46.7600000,46.7600000,46.7600000,46.7600000,18.000
82890_090101_130416,D,20120810,000000,46.7600000,57.7000000,46.7600000,57.7000000,1.089.100
82890_090101_130416,D,20120813,000000,57.6600000,57.6600000,57.6600000,57.6600000,13.900
82890_090101_130416,D,20120817,000000,57.7000000,57.7300000,47.5000000,48.0200000,659.300
82890_090101_130416,D,20120822,000000,48.0300000,48.0300000,48.0300000,48.0300000,100
82890_090101_130416,D,20120823,000000,57.6900000,57.7100000,57.6900000,57.7100000,34.300
82890_090101_130416,D,20120824,000000,57.7100000,57.7100000,57.7100000,57.7100000,100
82890_090101_130416,D,20120827,000000,57.7100000,57.7100000,57.7100000,57.7100000,174.000
82890_090101_130416,D,20120828,000000,57.7100000,57.7100000,57.7100000,57.7100000,126.000
82890_090101_130416,D,20120829,000000,57.7000000,57.7200000,57.7000000,57.7200000,118.000
82890_090101_130416,D,20120830,000000,57.7100000,57.7100000,57.7100000,57.7100000,101.800
82890_090101_130416,D,20120905,000000,50.5000000,51.3200000,50.5000000,51.3200000,5.100
82890_090101_130416,D,20120907,000000,57.7100000,57.7100000,57.7100000,57.7100000,5.000
82890_090101_130416,D,20120911,000000,57.7000000,57.7000000,57.7000000,57.7000000,100
82890_090101_130416,D,20120917,000000,60.5000000,60.5000000,57.8000000,57.8000000,2.100
82890_090101_130416,D,20120918,000000,54.3900000,54.3900000,54.3900000,54.3900000,1.700
82890_090101_130416,D,20120921,000000,58.0000000,58.0000000,58.0000000,58.0000000,1.400
82890_090101_130416,D,20120926,000000,58.0000000,80.0000000,53.0000000,58.0000000,5.300
82890_090101_130416,D,20120927,000000,58.0000000,58.0000000,58.0000000,58.0000000,100
82890_090101_130416,D,20121005,000000,58.0000000,58.0000000,58.0000000,58.0000000,500
82890_090101_130416,D,20121009,000000,58.0000000,58.0000000,58.0000000,58.0000000,100
82890_090101_130416,D,20121010,000000,60.0000000,60.0000000,49.2200000,49.2200000,200
82890_090101_130416,D,20121012,000000,58.0000000,58.0000000,58.0000000,58.0000000,100
82890_090101_130416,D,20121015,000000,57.9500000,57.9500000,57.9500000,57.9500000,100
82890_090101_130416,D,20121016,000000,78.0000000,78.0000000,78.0000000,78.0000000,100
82890_090101_130416,D,20121022,000000,58.0000000,58.0000000,57.9900000,57.9900000,300
82890_090101_130416,D,20121023,000000,56.0000000,56.0000000,56.0000000,56.0000000,200
82890_090101_130416,D,20121025,000000,57.0500000,57.0500000,57.0500000,57.0500000,200
82890_090101_130416,D,20121026,000000,56.7500000,56.7500000,56.7500000,56.7500000,100
82890_090101_130416,D,20121029,000000,57.0000000,57.0000000,57.0000000,57.0000000,100
82890_090101_130416,D,20121030,000000,57.9500000,57.9500000,57.9500000,57.9500000,100
