<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81955_090101_130416,D,20111227,000000,429.9900000,429.9900000,429.9900000,429.9900000,550
81955_090101_130416,D,20111228,000000,429.9900000,429.9900000,429.9900000,429.9900000,320
81955_090101_130416,D,20120110,000000,301.0100000,335.0900000,301.0100000,335.0000000,1.290
81955_090101_130416,D,20120111,000000,350.0000000,350.0000000,350.0000000,350.0000000,10
81955_090101_130416,D,20120112,000000,428.7000000,428.7000000,428.6200000,428.6900000,1.450
81955_090101_130416,D,20120117,000000,429.9800000,429.9800000,403.0000000,403.0000000,1.320
81955_090101_130416,D,20120118,000000,351.0000000,351.0000000,351.0000000,351.0000000,1.000
81955_090101_130416,D,20120119,000000,337.0000000,337.0000000,337.0000000,337.0000000,310
81955_090101_130416,D,20120126,000000,335.1500000,335.1500000,335.0000000,335.0000000,50
81955_090101_130416,D,20120127,000000,336.0000000,336.0000000,336.0000000,336.0000000,1.410
81955_090101_130416,D,20120201,000000,335.0000000,335.0000000,335.0000000,335.0000000,10
81955_090101_130416,D,20120202,000000,420.0000000,429.9900000,420.0000000,429.9900000,400
81955_090101_130416,D,20120203,000000,335.0200000,374.9800000,325.0000000,374.9800000,900
81955_090101_130416,D,20120206,000000,330.0200000,330.0200000,330.0200000,330.0200000,500
81955_090101_130416,D,20120207,000000,341.7300000,341.7300000,341.7300000,341.7300000,20
81955_090101_130416,D,20120209,000000,380.0000000,380.0000000,380.0000000,380.0000000,420
81955_090101_130416,D,20120210,000000,399.9900000,399.9900000,390.0000000,390.0000000,1.100
81955_090101_130416,D,20120213,000000,330.0000000,360.0000000,330.0000000,350.0000000,1.350
81955_090101_130416,D,20120214,000000,380.0000000,390.0000000,380.0000000,390.0000000,1.100
81955_090101_130416,D,20120215,000000,390.0000000,390.0000000,390.0000000,390.0000000,360
81955_090101_130416,D,20120216,000000,392.0000000,392.0000000,390.0000000,390.0000000,510
81955_090101_130416,D,20120217,000000,380.0000000,390.0000000,380.0000000,390.0000000,1.500
81955_090101_130416,D,20120220,000000,381.0000000,399.9900000,380.0000000,390.0000000,4.300
81955_090101_130416,D,20120221,000000,328.5000000,328.5000000,328.5000000,328.5000000,1.020
81955_090101_130416,D,20120222,000000,340.0500000,399.9900000,340.0500000,390.0000000,8.100
81955_090101_130416,D,20120224,000000,380.0000000,390.0000000,380.0000000,390.0000000,780
81955_090101_130416,D,20120227,000000,370.0100000,385.0000000,370.0000000,385.0000000,160
81955_090101_130416,D,20120228,000000,390.0000000,390.0000000,390.0000000,390.0000000,1.710
81955_090101_130416,D,20120229,000000,345.0000000,345.0000000,345.0000000,345.0000000,10
81955_090101_130416,D,20120301,000000,380.0000000,380.0000000,380.0000000,380.0000000,500
81955_090101_130416,D,20120306,000000,370.0100000,370.0100000,370.0000000,370.0000000,1.000
