<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
35285_090101_130416,D,20100511,000000,230.0000000,230.0000000,200.0000000,227.9900000,4.295
35285_090101_130416,D,20100512,000000,228.0000000,228.0000000,180.0000000,196.7500000,6.794
35285_090101_130416,D,20100513,000000,195.0000000,200.0000000,182.1100000,195.0000000,2.501
35285_090101_130416,D,20100514,000000,198.0000000,273.0000000,190.0000000,200.0000000,12.679
35285_090101_130416,D,20100517,000000,197.9900000,198.0000000,177.5000000,191.0000000,277
35285_090101_130416,D,20100518,000000,189.1000000,197.9700000,189.1000000,197.9700000,95
35285_090101_130416,D,20100519,000000,197.9700000,197.9700000,197.9700000,197.9700000,1
35285_090101_130416,D,20100520,000000,197.5000000,197.5000000,180.0400000,185.0000000,2.863
35285_090101_130416,D,20100521,000000,180.0200000,180.0200000,180.0000000,180.0000000,312
35285_090101_130416,D,20100525,000000,185.0000000,185.0000000,184.0000000,184.0000000,115
35285_090101_130416,D,20100526,000000,197.9900000,197.9900000,179.0000000,184.0100000,133
35285_090101_130416,D,20100527,000000,170.0000000,179.0100000,170.0000000,175.0000000,581
35285_090101_130416,D,20100528,000000,187.8800000,187.8800000,186.8700000,186.8700000,45
35285_090101_130416,D,20100531,000000,174.0000000,188.8900000,174.0000000,188.8900000,34
35285_090101_130416,D,20100601,000000,185.5000000,194.9800000,174.0200000,180.0100000,250
35285_090101_130416,D,20100602,000000,197.9300000,197.9300000,178.5100000,178.5100000,22
35285_090101_130416,D,20100607,000000,157.0000000,175.0000000,157.0000000,175.0000000,1.015
35285_090101_130416,D,20100609,000000,184.9900000,194.9900000,180.0000000,191.0000000,29.110
35285_090101_130416,D,20100610,000000,185.0000000,185.0000000,185.0000000,185.0000000,15.000
35285_090101_130416,D,20100611,000000,181.0000000,187.6900000,170.0200000,185.0000000,755
35285_090101_130416,D,20100615,000000,187.0000000,187.0000000,177.0000000,177.0000000,3
35285_090101_130416,D,20100616,000000,170.0100000,185.0000000,170.0000000,180.0000000,2.210
35285_090101_130416,D,20100617,000000,177.0100000,182.0000000,177.0000000,182.0000000,1.400
35285_090101_130416,D,20100618,000000,182.0000000,182.0000000,182.0000000,182.0000000,200
35285_090101_130416,D,20100621,000000,181.0100000,191.0100000,181.0000000,191.0100000,80.710
35285_090101_130416,D,20100623,000000,190.0000000,190.0000000,190.0000000,190.0000000,100
35285_090101_130416,D,20100624,000000,177.5000000,177.5000000,177.5000000,177.5000000,105
35285_090101_130416,D,20100629,000000,171.0100000,175.0000000,171.0100000,175.0000000,21
35285_090101_130416,D,20100630,000000,187.0000000,187.0000000,187.0000000,187.0000000,1
35285_090101_130416,D,20100712,000000,233.9700000,233.9700000,233.9700000,233.9700000,1
35285_090101_130416,D,20100713,000000,310.0000000,310.0000000,170.5100000,193.9900000,96
35285_090101_130416,D,20100714,000000,198.9800000,198.9900000,176.0200000,198.9900000,55
35285_090101_130416,D,20100716,000000,199.0000000,199.0000000,178.7300000,198.9900000,53
35285_090101_130416,D,20100719,000000,180.0300000,258.9900000,180.0300000,258.9900000,122
35285_090101_130416,D,20100720,000000,176.0400000,258.9900000,176.0400000,258.9900000,18
35285_090101_130416,D,20100721,000000,171.6300000,210.0000000,171.6300000,186.0000000,4.070
35285_090101_130416,D,20100722,000000,188.0000000,188.0000000,171.0400000,184.0000000,641
35285_090101_130416,D,20100723,000000,180.0000000,186.9900000,180.0000000,183.1700000,670
35285_090101_130416,D,20100726,000000,186.0000000,186.0000000,184.0000000,185.0000000,106
35285_090101_130416,D,20100727,000000,183.1700000,185.0000000,176.0000000,183.1700000,758
35285_090101_130416,D,20100729,000000,184.9000000,184.9900000,179.6000000,181.0000000,561
35285_090101_130416,D,20100730,000000,181.3500000,185.0000000,180.0000000,185.0000000,40.101
35285_090101_130416,D,20100802,000000,181.3500000,184.9800000,179.5700000,184.9800000,16
35285_090101_130416,D,20100803,000000,185.0000000,199.0000000,185.0000000,185.9900000,2.535
35285_090101_130416,D,20100804,000000,185.9900000,186.0000000,185.0000000,185.0000000,285
35285_090101_130416,D,20100805,000000,186.0000000,186.0000000,186.0000000,186.0000000,31
