<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20412_090101_130416,D,20090111,000000,28.1600000,28.1600000,24.5300000,25.2900000,295.482
20412_090101_130416,D,20090112,000000,25.9900000,25.9900000,23.6800000,25.1800000,298.039
20412_090101_130416,D,20090113,000000,24.3000000,25.9700000,23.9000000,25.2700000,305.452
20412_090101_130416,D,20090114,000000,26.0000000,26.8900000,24.6400000,25.0200000,297.438
20412_090101_130416,D,20090115,000000,25.3500000,25.3500000,24.7000000,25.1000000,306.289
20412_090101_130416,D,20090116,000000,25.0000000,25.6000000,24.8600000,25.2900000,297.383
20412_090101_130416,D,20090119,000000,25.2000000,25.9800000,23.5600000,24.0700000,318.982
20412_090101_130416,D,20090120,000000,23.3100000,25.0000000,23.0500000,24.0100000,313.514
20412_090101_130416,D,20090121,000000,24.0000000,24.9500000,23.0200000,23.9700000,306.571
20412_090101_130416,D,20090122,000000,24.9500000,24.9500000,23.4700000,23.8700000,305.591
20412_090101_130416,D,20090123,000000,24.9000000,24.9000000,23.5400000,23.5800000,315.341
20412_090101_130416,D,20090126,000000,24.7900000,24.7900000,23.5200000,24.2600000,305.553
20412_090101_130416,D,20090127,000000,24.6900000,24.8700000,24.0000000,24.8700000,306.703
20412_090101_130416,D,20090128,000000,24.5100000,24.8500000,23.0500000,23.8900000,308.031
20412_090101_130416,D,20090129,000000,24.8700000,24.9000000,23.7600000,24.1700000,306.225
20412_090101_130416,D,20090130,000000,24.8000000,24.8000000,23.3000000,23.9700000,309.118
20412_090101_130416,D,20090202,000000,23.6100000,24.3800000,22.5100000,24.2400000,313.566
20412_090101_130416,D,20090203,000000,23.0700000,24.4500000,22.7000000,23.9900000,317.946
20412_090101_130416,D,20090204,000000,23.8800000,24.6900000,23.7000000,23.9800000,315.487
20412_090101_130416,D,20090205,000000,23.1700000,23.5000000,22.6200000,23.0000000,201.347
20412_090101_130416,D,20090206,000000,23.9900000,23.9900000,23.2000000,23.8700000,316.000
20412_090101_130416,D,20090209,000000,23.4000000,24.0000000,23.0300000,23.3400000,319.581
20412_090101_130416,D,20090210,000000,23.4100000,24.6700000,23.4000000,23.9900000,340.312
20412_090101_130416,D,20090211,000000,23.9900000,24.4000000,23.4100000,23.7900000,315.323
20412_090101_130416,D,20090212,000000,24.4000000,24.5000000,23.4300000,24.1800000,321.757
20412_090101_130416,D,20090213,000000,24.5500000,24.6600000,23.8900000,23.9100000,317.104
20412_090101_130416,D,20090216,000000,23.7000000,24.5500000,23.7000000,24.4700000,321.167
20412_090101_130416,D,20090217,000000,24.4900000,24.6400000,24.0100000,24.1000000,315.158
20412_090101_130416,D,20090218,000000,24.1000000,24.3700000,23.9200000,24.0500000,300.905
20412_090101_130416,D,20090219,000000,24.4500000,24.4500000,23.7200000,24.4200000,322.499
20412_090101_130416,D,20090220,000000,23.8000000,24.0600000,23.5200000,23.5200000,317.128
20412_090101_130416,D,20090224,000000,23.5200000,24.1900000,23.5200000,24.0800000,317.121
20412_090101_130416,D,20090225,000000,23.7500000,24.2900000,23.6100000,24.2900000,1.147
20412_090101_130416,D,20090226,000000,24.4700000,24.4800000,24.0000000,24.4100000,315.658
20412_090101_130416,D,20090227,000000,24.4500000,24.4500000,24.0000000,24.0000000,428
20412_090101_130416,D,20090302,000000,24.0000000,24.1400000,24.0000000,24.0000000,322.001
20412_090101_130416,D,20090303,000000,23.9000000,25.5000000,23.9000000,25.0000000,314.341
20412_090101_130416,D,20090304,000000,25.0000000,25.0000000,24.0000000,24.4000000,315.905
20412_090101_130416,D,20090305,000000,25.9700000,33.9400000,24.0200000,24.9000000,315.742
