<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
30_090101_130416,D,20090112,000000,161.0800000,161.0800000,161.0800000,161.0800000,1
30_090101_130416,D,20090113,000000,162.0400000,193.7600000,162.0400000,193.7600000,509
30_090101_130416,D,20090114,000000,196.7500000,196.7500000,168.0000000,168.0000000,158
30_090101_130416,D,20090115,000000,168.0000000,168.0000000,168.0000000,168.0000000,25
30_090101_130416,D,20090116,000000,181.1100000,181.5000000,181.0500000,181.5000000,135
30_090101_130416,D,20090119,000000,171.1100000,190.0000000,168.6300000,189.9000000,126
30_090101_130416,D,20090120,000000,176.0100000,189.9300000,170.0000000,170.0000000,8
30_090101_130416,D,20090121,000000,168.6400000,170.0100000,168.6300000,168.6400000,127
30_090101_130416,D,20090122,000000,187.9700000,189.9900000,187.9700000,189.9900000,41
30_090101_130416,D,20090126,000000,180.0100000,189.9600000,179.8000000,189.9600000,22
30_090101_130416,D,20090127,000000,172.0200000,183.0000000,171.1000000,178.0000000,148
30_090101_130416,D,20090128,000000,183.0000000,183.0000000,183.0000000,183.0000000,3
30_090101_130416,D,20090129,000000,183.0000000,183.0000000,183.0000000,183.0000000,20
30_090101_130416,D,20090130,000000,180.1000000,184.9800000,170.0100000,184.9800000,47
30_090101_130416,D,20090202,000000,168.6800000,185.0000000,168.6800000,185.0000000,96
30_090101_130416,D,20090203,000000,180.0000000,180.0000000,180.0000000,180.0000000,11
30_090101_130416,D,20090204,000000,189.5000000,190.0000000,168.7000000,172.0000000,871
30_090101_130416,D,20090205,000000,172.0000000,172.0000000,168.6400000,172.0000000,136
30_090101_130416,D,20090206,000000,172.8700000,172.8700000,172.8700000,172.8700000,1
30_090101_130416,D,20090209,000000,172.7000000,185.0000000,172.7000000,180.0000000,1.863
30_090101_130416,D,20090210,000000,183.7900000,184.8900000,175.0600000,184.8900000,204
30_090101_130416,D,20090211,000000,175.0100000,175.0100000,175.0000000,175.0000000,1.161
30_090101_130416,D,20090212,000000,181.9300000,181.9300000,174.9900000,175.0000000,111
