<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
74561_090101_130416,D,20101112,000000,2.800.0000000,2.850.0000000,2.500.0000000,2.549.0000000,1.188
74561_090101_130416,D,20101113,000000,2.700.0000000,3.000.0000000,2.430.0000000,2.580.0000000,1.102
74561_090101_130416,D,20101115,000000,2.600.0000000,2.700.0100000,2.460.1000000,2.500.0000000,837
74561_090101_130416,D,20101116,000000,2.460.0200000,2.500.0000000,2.400.0000000,2.500.0000000,386
74561_090101_130416,D,20101117,000000,2.499.9300000,2.499.9300000,2.350.0000000,2.440.0000000,470
74561_090101_130416,D,20101118,000000,2.460.0000000,2.525.0000000,2.445.0000000,2.500.0000000,192
74561_090101_130416,D,20101119,000000,2.500.0100000,2.602.0000000,2.480.0000000,2.602.0000000,327
74561_090101_130416,D,20101122,000000,2.603.0000000,2.609.9900000,2.569.3100000,2.595.0000000,130
74561_090101_130416,D,20101123,000000,2.569.3100000,2.569.3100000,2.401.5300000,2.518.6800000,247
74561_090101_130416,D,20101124,000000,2.519.9900000,2.533.0000000,2.500.0000000,2.533.0000000,64
74561_090101_130416,D,20101125,000000,2.543.8700000,3.499.9900000,2.543.8700000,2.585.0300000,1.718
74561_090101_130416,D,20101126,000000,2.600.0000000,2.870.0000000,2.550.0000000,2.669.0000000,870
74561_090101_130416,D,20101129,000000,2.690.0000000,2.710.0000000,2.630.0000000,2.655.0000000,563
74561_090101_130416,D,20101130,000000,2.654.7200000,2.700.0000000,2.600.0000000,2.628.4400000,530
74561_090101_130416,D,20101201,000000,2.649.0000000,2.980.0000000,2.605.0000000,2.800.0000000,1.370
74561_090101_130416,D,20101202,000000,2.799.9900000,3.500.0000000,2.799.9900000,3.143.9900000,2.423
74561_090101_130416,D,20101203,000000,3.100.0000000,3.100.0000000,2.910.0000000,3.004.9900000,1.378
74561_090101_130416,D,20101206,000000,3.082.8800000,3.100.0000000,2.949.0000000,2.951.0000000,1.005
74561_090101_130416,D,20101207,000000,2.952.0000000,3.350.0000000,2.952.0000000,2.975.0000000,2.048
74561_090101_130416,D,20101208,000000,2.975.0000000,3.015.9500000,2.925.0000000,3.015.9400000,551
74561_090101_130416,D,20101209,000000,3.010.0000000,3.017.0000000,2.951.3500000,2.998.0000000,135
74561_090101_130416,D,20101210,000000,2.999.9900000,2.999.9900000,2.998.8000000,2.998.8000000,25
74561_090101_130416,D,20101213,000000,3.000.0000000,3.000.0000000,2.940.0000000,2.940.0000000,121
74561_090101_130416,D,20101214,000000,2.940.0000000,2.963.3600000,2.800.0000000,2.937.9700000,784
74561_090101_130416,D,20101215,000000,2.850.0100000,2.940.0000000,2.850.0000000,2.929.9900000,315
74561_090101_130416,D,20101216,000000,2.929.2800000,2.929.2800000,2.850.0000000,2.925.0000000,288
