<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15722_090101_130416,D,20090226,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090313,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090324,000000,9.8000000,9.8000000,9.8000000,9.8000000,200
15722_090101_130416,D,20090326,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090401,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090416,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090421,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090504,000000,9.8000000,9.9000000,7.0000000,9.9000000,101.200
15722_090101_130416,D,20090514,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090515,000000,5.9000000,8.0000000,5.9000000,8.0000000,2.800
15722_090101_130416,D,20090519,000000,8.7500000,8.7500000,8.7500000,8.7500000,100
15722_090101_130416,D,20090521,000000,9.8000000,9.8000000,9.8000000,9.8000000,100
15722_090101_130416,D,20090525,000000,9.8000000,9.8000000,9.8000000,9.8000000,500
15722_090101_130416,D,20090604,000000,9.8000000,9.8000000,9.8000000,9.8000000,600
15722_090101_130416,D,20090709,000000,8.0000000,8.0000000,5.9000000,5.9000000,500
15722_090101_130416,D,20090730,000000,8.2600000,8.2600000,8.2600000,8.2600000,100
15722_090101_130416,D,20090929,000000,8.0000000,8.0000000,8.0000000,8.0000000,600
15722_090101_130416,D,20091006,000000,8.5000000,8.5000000,8.5000000,8.5000000,500
15722_090101_130416,D,20091007,000000,8.5000000,8.5000000,8.5000000,8.5000000,800
15722_090101_130416,D,20091008,000000,9.0000000,9.0000000,9.0000000,9.0000000,600
15722_090101_130416,D,20091016,000000,8.9000000,8.9000000,8.9000000,8.9000000,100.000
15722_090101_130416,D,20091026,000000,8.8000000,8.8000000,8.8000000,8.8000000,2.000
15722_090101_130416,D,20091030,000000,8.6000000,8.6000000,8.6000000,8.6000000,100
15722_090101_130416,D,20091106,000000,8.9000000,12.0000000,8.9000000,9.0000000,5.700
15722_090101_130416,D,20091111,000000,8.0000000,8.0000000,8.0000000,8.0000000,200
15722_090101_130416,D,20091112,000000,8.9999000,8.9999000,7.5000000,7.5000000,500
15722_090101_130416,D,20091113,000000,6.0006000,9.0000000,6.0006000,8.0030000,2.400
15722_090101_130416,D,20091116,000000,6.0006000,8.4000000,6.0006000,8.0001000,4.800
15722_090101_130416,D,20091117,000000,8.7999000,9.0000000,7.8002000,8.3500000,14.800
15722_090101_130416,D,20091118,000000,7.7000000,8.2000000,7.1500000,8.2000000,1.100
15722_090101_130416,D,20091120,000000,8.2000000,8.3000000,8.2000000,8.3000000,300
15722_090101_130416,D,20091230,000000,7.5000000,7.5000000,7.3999000,7.3999000,1.400
15722_090101_130416,D,20100111,000000,7.4000000,7.5550000,7.4000000,7.5550000,5.700
15722_090101_130416,D,20100112,000000,7.5500000,7.5500000,7.5500000,7.5500000,100
15722_090101_130416,D,20100113,000000,7.5550000,7.5600000,7.5550000,7.5600000,5.000
15722_090101_130416,D,20100114,000000,7.5650000,7.6500000,6.5009000,7.4500000,10.100
15722_090101_130416,D,20100115,000000,6.8881000,7.5199000,6.7770000,7.4000000,2.600
15722_090101_130416,D,20100118,000000,7.5999000,7.6000000,7.5999000,7.6000000,700
15722_090101_130416,D,20100119,000000,7.6500000,7.9000000,7.6500000,7.7501000,11.500
15722_090101_130416,D,20100120,000000,7.9999000,8.4200000,7.9999000,8.4100000,22.600
15722_090101_130416,D,20100121,000000,8.5000000,11.7810000,7.2000000,11.0000000,49.700
15722_090101_130416,D,20100122,000000,15.0000000,15.5823000,12.7000000,15.5823000,20.400
15722_090101_130416,D,20100125,000000,17.5000000,21.0000000,12.5038000,16.3000000,6.400
15722_090101_130416,D,20100126,000000,15.0000000,15.0000000,13.5000000,14.6999000,5.900
15722_090101_130416,D,20100127,000000,14.0000000,14.0000000,14.0000000,14.0000000,100.000
15722_090101_130416,D,20100128,000000,16.0000000,16.4999000,16.0000000,16.4999000,600
15722_090101_130416,D,20100129,000000,16.5000000,17.0000000,16.5000000,17.0000000,400
15722_090101_130416,D,20100201,000000,14.0000000,14.9990000,13.5000000,14.0000000,48.800
15722_090101_130416,D,20100202,000000,13.6300000,13.8999000,13.0000000,13.0000000,17.600
15722_090101_130416,D,20100203,000000,12.9999000,13.7985000,12.5112000,13.4996000,13.000
15722_090101_130416,D,20100204,000000,13.5000000,14.2500000,13.1500000,13.4545000,38.500
15722_090101_130416,D,20100205,000000,13.2503000,13.2503000,13.2000000,13.2000000,2.600
15722_090101_130416,D,20100208,000000,13.2000000,13.2000000,13.2000000,13.2000000,1.000
15722_090101_130416,D,20100209,000000,13.0500000,13.0500000,12.9500000,13.0110000,6.400
15722_090101_130416,D,20100210,000000,13.0000000,14.0000000,13.0000000,14.0000000,4.100
15722_090101_130416,D,20100211,000000,13.8997000,13.8997000,12.9500000,13.0000000,7.100
15722_090101_130416,D,20100212,000000,13.4000000,14.5000000,13.4000000,13.9000000,7.000
15722_090101_130416,D,20100215,000000,14.0000000,14.2499000,13.5004000,13.5004000,2.400
15722_090101_130416,D,20100217,000000,13.6500000,14.2498000,13.5002000,13.5002000,300
15722_090101_130416,D,20100218,000000,13.5008000,13.5008000,13.0100000,13.5000000,2.000
15722_090101_130416,D,20100219,000000,13.5000000,13.5000000,13.5000000,13.5000000,200
15722_090101_130416,D,20100224,000000,13.5000000,13.5000000,13.5000000,13.5000000,500
15722_090101_130416,D,20100225,000000,13.5000000,13.6900000,13.0000000,13.4000000,20.800
15722_090101_130416,D,20100226,000000,13.7498000,16.9499000,13.7498000,14.7500000,8.100
15722_090101_130416,D,20100227,000000,14.9999000,17.9800000,14.9999000,17.9800000,15.700
15722_090101_130416,D,20100301,000000,15.5000000,17.4998000,15.5000000,17.0000000,31.000
15722_090101_130416,D,20100302,000000,16.9999000,17.7500000,16.9999000,17.1000000,7.100
15722_090101_130416,D,20100303,000000,17.1000000,17.2000000,14.5001000,16.3984000,10.800
15722_090101_130416,D,20100304,000000,15.5000000,17.0000000,15.0000000,17.0000000,32.000
15722_090101_130416,D,20100309,000000,17.0000000,17.0000000,15.1001000,15.5000000,11.800
15722_090101_130416,D,20100310,000000,16.0000000,16.4669000,15.5000000,15.5000000,7.400
15722_090101_130416,D,20100311,000000,15.5000000,15.5000000,14.6299000,15.0040000,7.700
15722_090101_130416,D,20100312,000000,15.9969000,16.5000000,15.9969000,16.3000000,17.800
15722_090101_130416,D,20100315,000000,15.5537000,16.4996000,15.5537000,16.4996000,200
15722_090101_130416,D,20100317,000000,16.5999000,16.9990000,16.0000000,16.5500000,4.000
15722_090101_130416,D,20100318,000000,16.4500000,16.9999000,16.4500000,16.9999000,2.100
15722_090101_130416,D,20100319,000000,16.3000000,16.5998000,16.0200000,16.5998000,10.600
15722_090101_130416,D,20100322,000000,15.8999000,15.9000000,15.8999000,15.9000000,1.800
15722_090101_130416,D,20100323,000000,16.0000000,16.0000000,15.5005000,15.5005000,400
15722_090101_130416,D,20100324,000000,17.0000000,17.0000000,16.1000000,16.7000000,700
15722_090101_130416,D,20100401,000000,15.6003000,16.4500000,15.6003000,16.4500000,10.100
15722_090101_130416,D,20100402,000000,16.7000000,16.7000000,16.7000000,16.7000000,100
15722_090101_130416,D,20100406,000000,16.0000000,16.0000000,16.0000000,16.0000000,600
15722_090101_130416,D,20100407,000000,15.5003000,15.5003000,15.2500000,15.2500000,6.900
15722_090101_130416,D,20100409,000000,15.4999000,15.4999000,15.4999000,15.4999000,100
15722_090101_130416,D,20100412,000000,15.5000000,15.6000000,15.5000000,15.6000000,30.100
15722_090101_130416,D,20100413,000000,15.5000000,15.5000000,15.3500000,15.3500000,21.400
15722_090101_130416,D,20100415,000000,15.5000000,15.8000000,15.4500000,15.5000000,109.900
15722_090101_130416,D,20100416,000000,15.5000000,15.5000000,15.0000000,15.0000000,4.200
15722_090101_130416,D,20100421,000000,14.5001000,14.5001000,14.5001000,14.5001000,200
15722_090101_130416,D,20100422,000000,15.7500000,19.9000000,15.2500000,19.9000000,106.100
15722_090101_130416,D,20100423,000000,19.9500000,24.3899000,19.9499000,20.9500000,281.800
15722_090101_130416,D,20100426,000000,22.0000000,22.0000000,20.5009000,20.8000000,41.600
15722_090101_130416,D,20100427,000000,20.0000000,20.0000000,18.1000000,19.9999000,38.400
15722_090101_130416,D,20100428,000000,19.1001000,21.5000000,19.1000000,21.0000000,20.900
15722_090101_130416,D,20100429,000000,21.4900000,21.9950000,20.0000000,21.2488000,12.700
15722_090101_130416,D,20100430,000000,20.9997000,20.9997000,19.0000000,19.1000000,23.100
15722_090101_130416,D,20100504,000000,20.3000000,20.3000000,17.1002000,18.8000000,43.200
15722_090101_130416,D,20100505,000000,18.4999000,18.4999000,18.4999000,18.4999000,100
15722_090101_130416,D,20100506,000000,17.5000000,17.5000000,17.0200000,17.0200000,10.600
15722_090101_130416,D,20100507,000000,16.9997000,18.5000000,16.9997000,17.0000000,1.600
15722_090101_130416,D,20100511,000000,16.0011000,16.0011000,16.0000000,16.0000000,9.200
15722_090101_130416,D,20100512,000000,16.0001000,18.0000000,16.0001000,18.0000000,2.600
15722_090101_130416,D,20100513,000000,18.0000000,18.0000000,18.0000000,18.0000000,2.500
15722_090101_130416,D,20100514,000000,16.8001000,16.8001000,16.8000000,16.8000000,5.000
15722_090101_130416,D,20100517,000000,17.8000000,17.9000000,17.8000000,17.9000000,1.600
