<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15518_090101_130416,D,20090112,000000,19.0000000,19.0000000,16.9000000,17.1000000,400
15518_090101_130416,D,20090113,000000,19.0000000,19.0000000,19.0000000,19.0000000,100
15518_090101_130416,D,20090114,000000,17.9000000,18.9000000,15.1600000,16.1500000,5.700
15518_090101_130416,D,20090115,000000,17.1000000,17.1000000,17.1000000,17.1000000,200
15518_090101_130416,D,20090116,000000,15.0000000,16.1300000,15.0000000,15.9700000,12.400
15518_090101_130416,D,20090119,000000,15.9700000,15.9700000,14.1800000,15.9700000,400
15518_090101_130416,D,20090120,000000,15.0000000,15.9000000,15.0000000,15.0000000,3.000
15518_090101_130416,D,20090122,000000,15.0000000,15.0000000,14.8000000,14.8000000,200
15518_090101_130416,D,20090126,000000,17.0000000,17.0000000,17.0000000,17.0000000,100
15518_090101_130416,D,20090127,000000,17.1000000,17.1000000,14.7000000,16.9000000,400
15518_090101_130416,D,20090129,000000,17.1000000,17.1000000,17.1000000,17.1000000,1.000
15518_090101_130416,D,20090203,000000,16.5000000,17.2000000,16.3100000,17.1500000,2.700
15518_090101_130416,D,20090204,000000,17.4800000,17.4800000,17.4800000,17.4800000,100
15518_090101_130416,D,20090206,000000,17.0000000,17.0000000,17.0000000,17.0000000,600
15518_090101_130416,D,20090210,000000,16.0000000,17.0000000,15.5000000,17.0000000,500
15518_090101_130416,D,20090211,000000,16.9900000,16.9900000,15.5500000,16.8800000,600
15518_090101_130416,D,20090212,000000,16.9800000,22.0000000,11.0000000,16.2100000,170.300
15518_090101_130416,D,20090216,000000,18.5000000,18.5000000,18.5000000,18.5000000,100
15518_090101_130416,D,20090217,000000,16.3000000,17.8000000,16.2100000,17.8000000,5.400
15518_090101_130416,D,20090218,000000,17.7000000,17.8500000,17.7000000,17.8500000,300
15518_090101_130416,D,20090219,000000,16.3100000,16.3100000,15.5000000,15.5000000,1.600
15518_090101_130416,D,20090226,000000,15.7100000,16.1800000,15.7000000,16.1800000,300
15518_090101_130416,D,20090305,000000,14.3000000,16.5000000,14.3000000,16.5000000,600
15518_090101_130416,D,20090312,000000,14.3700000,15.1100000,14.3700000,15.0000000,1.600
15518_090101_130416,D,20090316,000000,16.3000000,16.3000000,15.3000000,16.0000000,1.100
15518_090101_130416,D,20090318,000000,15.5000000,16.6600000,15.5000000,16.6600000,200
15518_090101_130416,D,20090319,000000,15.5000000,15.5000000,15.4900000,15.5000000,2.300
15518_090101_130416,D,20090323,000000,16.0000000,16.0000000,16.0000000,16.0000000,11.600
15518_090101_130416,D,20090324,000000,15.2000000,15.8800000,14.5000000,15.5000000,4.200
15518_090101_130416,D,20090325,000000,15.0000000,15.5000000,15.0000000,15.5000000,1.000
15518_090101_130416,D,20090326,000000,16.6000000,16.7900000,15.0100000,15.1000000,1.400
15518_090101_130416,D,20090327,000000,15.0000000,15.0000000,14.4100000,14.4500000,29.900
15518_090101_130416,D,20090330,000000,14.9800000,14.9800000,14.7700000,14.7700000,2.500
15518_090101_130416,D,20090331,000000,14.8300000,14.8700000,14.6000000,14.6000000,3.200
15518_090101_130416,D,20090401,000000,14.3500000,14.4500000,13.4700000,14.4500000,9.100
15518_090101_130416,D,20090402,000000,13.6500000,15.8800000,13.6000000,15.6300000,15.700
15518_090101_130416,D,20090403,000000,15.6300000,17.0000000,15.6300000,17.0000000,6.500
15518_090101_130416,D,20090406,000000,17.4000000,17.5000000,16.2700000,16.9000000,1.100
15518_090101_130416,D,20090407,000000,15.3100000,19.0000000,15.0000000,18.3900000,14.500
15518_090101_130416,D,20090408,000000,18.3900000,18.3900000,18.3200000,18.3200000,900
15518_090101_130416,D,20090409,000000,18.3200000,18.3200000,18.3200000,18.3200000,400
15518_090101_130416,D,20090410,000000,18.0000000,18.3900000,18.0000000,18.3900000,5.400
15518_090101_130416,D,20090413,000000,19.0000000,24.0900000,19.0000000,20.6300000,179.500
15518_090101_130416,D,20090414,000000,22.0000000,23.4900000,21.4000000,21.4000000,2.000
15518_090101_130416,D,20090415,000000,24.0000000,24.0000000,24.0000000,24.0000000,100
15518_090101_130416,D,20090416,000000,23.8900000,23.9000000,21.4500000,23.6800000,2.900
15518_090101_130416,D,20090417,000000,23.9000000,23.9400000,23.0000000,23.9400000,500
15518_090101_130416,D,20090420,000000,23.9500000,25.7000000,22.7500000,23.0000000,900
15518_090101_130416,D,20090421,000000,21.5500000,24.3200000,19.7700000,24.3200000,600
