<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
21004_090101_130416,D,20090114,000000,1.400.0000000,1.400.0000000,1.400.0000000,1.400.0000000,2
21004_090101_130416,D,20090115,000000,1.960.0000000,1.960.0000000,1.960.0000000,1.960.0000000,1
21004_090101_130416,D,20090121,000000,1.950.0000000,1.950.0000000,1.800.0000000,1.830.0000000,3
21004_090101_130416,D,20090123,000000,1.650.0000000,1.700.0000000,1.650.0000000,1.700.0000000,2
21004_090101_130416,D,20090126,000000,1.695.0000000,1.719.0000000,1.695.0000000,1.719.0000000,3
21004_090101_130416,D,20090127,000000,1.730.0000000,1.740.0000000,1.730.0000000,1.740.0000000,3
21004_090101_130416,D,20090128,000000,1.750.0000000,1.795.0000000,1.750.0000000,1.795.0000000,7
21004_090101_130416,D,20090129,000000,1.760.0000000,1.760.0000000,1.650.0000000,1.650.0000000,26
21004_090101_130416,D,20090130,000000,1.650.0000000,1.675.0000000,1.640.0000000,1.645.0000000,8
21004_090101_130416,D,20090202,000000,1.650.0000000,1.650.0000000,1.650.0000000,1.650.0000000,1
21004_090101_130416,D,20090203,000000,1.630.0000000,1.649.0000000,1.600.0000000,1.649.0000000,11
21004_090101_130416,D,20090204,000000,1.620.0000000,1.660.0000000,1.500.0000000,1.600.0000000,45
21004_090101_130416,D,20090205,000000,1.500.0000000,1.620.0000000,1.500.0000000,1.600.0000000,6
21004_090101_130416,D,20090206,000000,1.600.0000000,1.600.0000000,1.300.0000000,1.380.0000000,129
21004_090101_130416,D,20090209,000000,1.390.0000000,1.440.0000000,1.300.0000000,1.435.0000000,55
21004_090101_130416,D,20090210,000000,1.430.0000000,1.438.9000000,1.350.0000000,1.420.0000000,159
21004_090101_130416,D,20090211,000000,1.449.0000000,1.478.0000000,1.430.0000000,1.478.0000000,22
21004_090101_130416,D,20090212,000000,1.500.0000000,1.500.0000000,1.500.0000000,1.500.0000000,2
21004_090101_130416,D,20090213,000000,1.489.0000000,1.540.0000000,1.350.0000000,1.520.0000000,609
21004_090101_130416,D,20090216,000000,1.517.0000000,1.517.0000000,1.350.0100000,1.350.0100000,2
21004_090101_130416,D,20090217,000000,1.357.0000000,1.395.0000000,1.200.0000000,1.318.0000000,51
21004_090101_130416,D,20090218,000000,1.300.0000000,1.549.0000000,1.199.0000000,1.330.0000000,347
21004_090101_130416,D,20090219,000000,1.300.0100000,1.390.0000000,1.300.0000000,1.390.0000000,271
21004_090101_130416,D,20090220,000000,1.399.9800000,1.450.0000000,1.081.0000000,1.398.9900000,97
21004_090101_130416,D,20090224,000000,1.399.9900000,1.500.0000000,1.111.0000000,1.348.0000000,47
21004_090101_130416,D,20090225,000000,1.397.7700000,1.397.7700000,1.113.0000000,1.287.0000000,205
21004_090101_130416,D,20090226,000000,1.300.0200000,1.300.0200000,1.190.0000000,1.214.9900000,5
21004_090101_130416,D,20090227,000000,1.214.9900000,1.279.0000000,1.100.0000000,1.199.0000000,24
21004_090101_130416,D,20090302,000000,1.200.0000000,1.200.0000000,1.101.0000000,1.200.0000000,6
21004_090101_130416,D,20090303,000000,1.187.0000000,1.225.0000000,1.100.0000000,1.100.0000000,26
21004_090101_130416,D,20090304,000000,1.101.0000000,1.188.9900000,1.100.0000000,1.120.0000000,27
21004_090101_130416,D,20090305,000000,1.125.0000000,1.125.0000000,1.120.0000000,1.120.0000000,10
21004_090101_130416,D,20090306,000000,1.169.9900000,1.200.0000000,1.000.0000000,1.200.0000000,68
21004_090101_130416,D,20090310,000000,1.101.0000000,1.164.8900000,1.101.0000000,1.164.8900000,14
21004_090101_130416,D,20090311,000000,1.150.0000000,1.169.9900000,1.100.0000000,1.100.0000000,5
21004_090101_130416,D,20090312,000000,1.176.0000000,1.249.9000000,1.120.0000000,1.159.9900000,83
21004_090101_130416,D,20090313,000000,1.111.0100000,1.197.0000000,1.100.0000000,1.197.0000000,31
21004_090101_130416,D,20090316,000000,1.189.0000000,1.199.9900000,1.141.0100000,1.199.9900000,78
21004_090101_130416,D,20090317,000000,1.198.9000000,1.198.9000000,1.198.9000000,1.198.9000000,1
21004_090101_130416,D,20090319,000000,1.150.0000000,1.197.0000000,1.150.0000000,1.197.0000000,28
21004_090101_130416,D,20090320,000000,1.210.0000000,1.299.0000000,1.120.0000000,1.199.0000000,22
21004_090101_130416,D,20090323,000000,1.200.0000000,1.200.0000000,1.155.0000000,1.155.0000000,4
21004_090101_130416,D,20090324,000000,1.115.0000000,1.200.0000000,1.115.0000000,1.198.0000000,56
21004_090101_130416,D,20090325,000000,1.145.0000000,1.187.0000000,1.100.0000000,1.187.0000000,69
21004_090101_130416,D,20090326,000000,1.186.0000000,1.199.9000000,1.125.0000000,1.126.0100000,107
21004_090101_130416,D,20090327,000000,1.157.0000000,1.157.0000000,1.120.0000000,1.120.0000000,26
21004_090101_130416,D,20090330,000000,1.200.0000000,1.218.9800000,1.189.0000000,1.200.0000000,35
21004_090101_130416,D,20090331,000000,1.299.9900000,1.310.0000000,1.124.0000000,1.124.0000000,79
21004_090101_130416,D,20090401,000000,1.127.0000000,1.160.0000000,1.127.0000000,1.160.0000000,51
21004_090101_130416,D,20090402,000000,1.170.0000000,1.170.0000000,1.155.0000000,1.155.0000000,6
21004_090101_130416,D,20090403,000000,1.113.0000000,1.195.0000000,950.8300000,1.150.0000000,399
21004_090101_130416,D,20090406,000000,1.125.0000000,1.134.9900000,1.020.0000000,1.020.0000000,120
21004_090101_130416,D,20090407,000000,1.117.7000000,1.187.7000000,1.040.0000000,1.100.0000000,407
21004_090101_130416,D,20090408,000000,1.140.0000000,1.145.0000000,1.023.0000000,1.114.9900000,14
21004_090101_130416,D,20090409,000000,1.147.0000000,1.148.0000000,1.120.0000000,1.128.0000000,20
21004_090101_130416,D,20090410,000000,1.120.0000000,1.139.0000000,1.120.0000000,1.120.0000000,25
21004_090101_130416,D,20090413,000000,1.112.0500000,1.125.0000000,1.100.0000000,1.105.0000000,72
21004_090101_130416,D,20090414,000000,1.100.0200000,1.130.0000000,1.100.0000000,1.100.0000000,88
21004_090101_130416,D,20090415,000000,1.088.0000000,1.112.0000000,1.029.9900000,1.055.0000000,181
21004_090101_130416,D,20090416,000000,1.100.0000000,1.127.0000000,1.013.0000000,1.090.0000000,318
21004_090101_130416,D,20090417,000000,1.094.9800000,1.095.0000000,1.089.9900000,1.095.0000000,18
21004_090101_130416,D,20090420,000000,1.075.0000000,1.075.0000000,1.025.0000000,1.039.0000000,27
21004_090101_130416,D,20090421,000000,1.094.3400000,1.300.0000000,1.035.0000000,1.099.0000000,90
21004_090101_130416,D,20090422,000000,1.023.0000000,1.090.0000000,1.000.0000000,1.019.0000000,90
21004_090101_130416,D,20090423,000000,1.095.0000000,1.095.0000000,1.005.0000000,1.040.0000000,71
21004_090101_130416,D,20090424,000000,1.089.0000000,1.100.0000000,1.031.0000000,1.031.0000000,71
21004_090101_130416,D,20090427,000000,1.098.0000000,1.100.0000000,1.006.0000000,1.059.9700000,360
21004_090101_130416,D,20090428,000000,1.010.0000000,1.020.0000000,1.000.0000000,1.016.0000000,126
21004_090101_130416,D,20090429,000000,1.000.0000000,1.035.0000000,995.0000000,1.015.0000000,105
21004_090101_130416,D,20090430,000000,1.025.0000000,1.044.0000000,1.000.0000000,1.035.0000000,463
21004_090101_130416,D,20090504,000000,1.047.0000000,1.059.0000000,1.025.0000000,1.049.9900000,192
21004_090101_130416,D,20090505,000000,1.003.0000000,1.042.9900000,1.001.1000000,1.042.9900000,485
21004_090101_130416,D,20090506,000000,1.055.9900000,1.079.0000000,1.050.0000000,1.050.0000000,217
21004_090101_130416,D,20090507,000000,1.077.0000000,1.130.0000000,1.062.0000000,1.085.0000000,160
21004_090101_130416,D,20090508,000000,1.084.0000000,1.084.0000000,1.042.0100000,1.079.9900000,15
21004_090101_130416,D,20090512,000000,1.069.9900000,1.083.0000000,1.020.0000000,1.082.9700000,323
21004_090101_130416,D,20090513,000000,1.080.0000000,1.125.0000000,1.065.0000000,1.065.0000000,295
21004_090101_130416,D,20090514,000000,1.045.0000000,1.140.0000000,1.038.0000000,1.075.0000000,98
21004_090101_130416,D,20090515,000000,1.060.0000000,1.082.0000000,1.045.0000000,1.082.0000000,39
21004_090101_130416,D,20090518,000000,1.082.0000000,1.094.0000000,1.070.0000000,1.092.0000000,45
21004_090101_130416,D,20090519,000000,1.051.0000000,1.080.0000000,1.050.0000000,1.050.0000000,275
21004_090101_130416,D,20090520,000000,1.060.0000000,1.075.0000000,1.045.0000000,1.075.0000000,480
21004_090101_130416,D,20090521,000000,1.050.1000000,1.069.0000000,1.045.0000000,1.069.0000000,38
