<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16330_090101_130416,D,20111129,000000,5.6000000,5.6000000,5.6000000,5.6000000,2.000
16330_090101_130416,D,20111130,000000,4.5000000,5.0000000,4.5000000,5.0000000,5.000
16330_090101_130416,D,20111201,000000,4.9990000,5.0000000,4.5050000,5.0000000,5.000
16330_090101_130416,D,20111202,000000,5.6000000,5.9000000,4.5050000,5.8970000,15.000
16330_090101_130416,D,20111205,000000,4.5280000,5.0000000,4.5270000,4.5270000,4.000
16330_090101_130416,D,20111206,000000,4.5310000,4.5310000,4.5310000,4.5310000,1.000
16330_090101_130416,D,20111207,000000,4.3090000,4.5400000,4.1110000,4.5400000,25.000
16330_090101_130416,D,20111208,000000,5.2400000,5.2400000,3.3000000,4.4200000,38.000
16330_090101_130416,D,20111209,000000,4.3010000,4.3010000,4.2000000,4.2000000,6.000
16330_090101_130416,D,20111212,000000,4.2010000,4.5000000,4.0000000,4.0010000,48.000
16330_090101_130416,D,20111213,000000,4.0000000,4.0000000,3.9500000,4.0000000,6.000
16330_090101_130416,D,20111214,000000,4.0000000,4.0000000,3.9200000,3.9200000,19.000
16330_090101_130416,D,20111215,000000,3.8410000,3.8410000,3.7100000,3.7100000,11.000
16330_090101_130416,D,20111216,000000,3.7100000,4.1970000,3.6000000,4.0000000,23.000
16330_090101_130416,D,20111219,000000,3.7010000,3.7010000,3.6000000,3.6000000,11.000
16330_090101_130416,D,20111220,000000,3.6500000,3.6500000,3.6000000,3.6000000,5.000
16330_090101_130416,D,20111221,000000,3.6010000,3.6020000,3.6000000,3.6000000,5.000
16330_090101_130416,D,20111222,000000,3.6000000,3.6000000,3.5000000,3.5000000,5.000
16330_090101_130416,D,20111223,000000,3.5000000,3.5000000,3.3000000,3.3000000,12.000
16330_090101_130416,D,20111226,000000,3.5000000,3.5000000,3.3000000,3.3000000,4.000
16330_090101_130416,D,20111227,000000,3.4990000,3.5000000,3.4990000,3.5000000,8.000
16330_090101_130416,D,20111228,000000,3.4000000,3.4000000,3.3000000,3.3000000,2.000
16330_090101_130416,D,20111229,000000,3.2030000,3.3010000,3.0000000,3.0010000,83.000
16330_090101_130416,D,20111230,000000,3.4950000,3.5000000,3.4950000,3.5000000,10.000
16330_090101_130416,D,20120105,000000,3.4000000,3.4000000,3.4000000,3.4000000,1.000
16330_090101_130416,D,20120106,000000,3.4000000,3.4000000,3.4000000,3.4000000,1.000
16330_090101_130416,D,20120111,000000,3.4000000,3.5000000,3.4000000,3.5000000,11.000
16330_090101_130416,D,20120113,000000,3.5000000,3.5000000,3.5000000,3.5000000,21.000
16330_090101_130416,D,20120117,000000,3.5030000,3.9500000,3.5030000,3.9500000,3.000
16330_090101_130416,D,20120119,000000,3.2010000,3.2010000,3.2010000,3.2010000,3.000
16330_090101_130416,D,20120120,000000,3.6000000,3.6000000,3.6000000,3.6000000,1.000
16330_090101_130416,D,20120123,000000,3.7500000,4.0970000,3.7500000,4.0500000,23.000
16330_090101_130416,D,20120124,000000,3.9000000,3.9000000,3.9000000,3.9000000,5.000
16330_090101_130416,D,20120125,000000,4.1990000,4.1990000,3.9010000,4.1000000,3.000
16330_090101_130416,D,20120126,000000,4.4600000,4.4600000,4.2000000,4.3000000,15.000
16330_090101_130416,D,20120130,000000,4.2500000,4.3000000,4.2500000,4.3000000,29.000
16330_090101_130416,D,20120203,000000,4.0000000,4.0000000,3.7000000,3.8190000,41.000
16330_090101_130416,D,20120206,000000,3.9960000,3.9970000,3.9960000,3.9970000,5.000
16330_090101_130416,D,20120207,000000,3.9990000,4.0000000,3.9990000,4.0000000,4.000
16330_090101_130416,D,20120210,000000,3.6110000,3.6110000,3.6000000,3.6000000,12.000
16330_090101_130416,D,20120213,000000,3.6500000,3.6500000,3.6500000,3.6500000,1.000
16330_090101_130416,D,20120214,000000,3.9950000,4.0000000,3.9040000,3.9040000,26.000
16330_090101_130416,D,20120216,000000,4.0000000,4.0000000,3.9320000,3.9340000,7.000
16330_090101_130416,D,20120217,000000,4.0010000,4.0010000,4.0000000,4.0000000,5.000
16330_090101_130416,D,20120220,000000,3.9800000,4.2230000,3.9490000,3.9920000,14.000
16330_090101_130416,D,20120222,000000,3.9010000,4.0000000,3.7750000,3.9440000,21.000
16330_090101_130416,D,20120224,000000,3.8530000,4.2500000,3.8500000,4.0000000,19.000
16330_090101_130416,D,20120227,000000,3.9500000,4.0000000,3.9040000,3.9300000,15.000
16330_090101_130416,D,20120228,000000,3.8500000,4.0000000,3.8000000,3.8000000,5.000
16330_090101_130416,D,20120229,000000,3.8530000,3.8530000,3.8530000,3.8530000,1.000
16330_090101_130416,D,20120301,000000,3.8020000,4.0000000,3.8000000,3.9990000,17.000
16330_090101_130416,D,20120302,000000,4.0000000,4.0000000,3.5050000,3.9000000,9.000
16330_090101_130416,D,20120305,000000,3.8010000,3.9980000,2.3400000,3.9980000,25.000
16330_090101_130416,D,20120307,000000,3.3500000,3.9000000,3.3500000,3.8000000,19.000
16330_090101_130416,D,20120312,000000,3.9890000,3.9900000,3.9890000,3.9900000,10.000
16330_090101_130416,D,20120314,000000,3.5500000,3.9500000,3.5500000,3.9500000,8.000
16330_090101_130416,D,20120315,000000,3.9900000,4.0000000,3.5500000,3.8020000,33.000
16330_090101_130416,D,20120316,000000,3.7800000,3.8500000,3.5000000,3.8500000,31.000
16330_090101_130416,D,20120320,000000,3.7500000,3.7500000,3.7500000,3.7500000,1.000
16330_090101_130416,D,20120321,000000,3.4000000,3.9000000,3.4000000,3.9000000,8.000
16330_090101_130416,D,20120326,000000,3.9500000,3.9500000,3.7010000,3.9000000,57.000
16330_090101_130416,D,20120327,000000,3.8600000,3.8600000,3.5500000,3.8000000,34.000
16330_090101_130416,D,20120328,000000,3.4700000,3.6600000,3.4530000,3.4530000,130.000
16330_090101_130416,D,20120329,000000,3.5500000,3.5500000,3.5100000,3.5350000,21.000
16330_090101_130416,D,20120330,000000,3.7800000,3.8500000,3.7710000,3.7890000,80.000
16330_090101_130416,D,20120403,000000,3.6000000,4.4000000,3.6000000,3.7990000,29.000
16330_090101_130416,D,20120404,000000,3.6500000,3.7970000,3.6500000,3.7000000,47.000
16330_090101_130416,D,20120405,000000,3.7990000,3.7990000,3.7000000,3.7000000,33.000
16330_090101_130416,D,20120406,000000,3.7500000,3.8000000,3.7500000,3.7500000,52.000
16330_090101_130416,D,20120409,000000,3.7010000,3.8780000,3.7010000,3.8000000,103.000
16330_090101_130416,D,20120410,000000,3.6000000,3.7000000,3.4000000,3.4000000,90.000
16330_090101_130416,D,20120417,000000,3.6250000,3.6250000,3.6250000,3.6250000,1.000
16330_090101_130416,D,20120418,000000,3.3110000,3.6230000,3.3100000,3.6230000,5.000
16330_090101_130416,D,20120419,000000,3.1500000,3.6000000,3.1500000,3.6000000,8.000
16330_090101_130416,D,20120420,000000,2.6240000,3.5500000,2.6240000,3.5500000,10.000
16330_090101_130416,D,20120425,000000,3.0000000,3.3270000,3.0000000,3.3270000,2.000
16330_090101_130416,D,20120502,000000,2.5500000,3.7990000,2.5500000,3.7990000,38.000
16330_090101_130416,D,20120503,000000,2.5500000,3.5000000,2.5500000,3.5000000,3.000
16330_090101_130416,D,20120525,000000,2.9970000,2.9980000,2.9000000,2.9000000,16.000
16330_090101_130416,D,20120601,000000,2.7600000,2.7600000,2.5210000,2.6000000,3.000
16330_090101_130416,D,20120609,000000,2.7000000,2.7000000,2.7000000,2.7000000,1.000
16330_090101_130416,D,20120614,000000,2.8000000,3.0100000,2.8000000,3.0100000,20.000
16330_090101_130416,D,20120615,000000,3.0000000,3.0000000,3.0000000,3.0000000,1.000
16330_090101_130416,D,20120619,000000,2.8500000,2.9000000,2.8000000,2.9000000,54.000
16330_090101_130416,D,20120627,000000,2.9010000,2.9010000,2.9000000,2.9000000,8.000
16330_090101_130416,D,20120629,000000,2.9000000,2.9000000,2.9000000,2.9000000,12.000
16330_090101_130416,D,20120703,000000,2.9000000,2.9000000,2.9000000,2.9000000,20.000
16330_090101_130416,D,20120705,000000,2.8000000,2.8000000,2.8000000,2.8000000,7.000
16330_090101_130416,D,20120709,000000,2.9790000,2.9790000,2.9790000,2.9790000,6.000
16330_090101_130416,D,20120711,000000,3.0000000,3.0000000,3.0000000,3.0000000,8.000
16330_090101_130416,D,20120713,000000,3.0000000,3.0010000,3.0000000,3.0000000,69.000
16330_090101_130416,D,20120717,000000,3.9990000,3.9990000,3.1210000,3.1210000,2.000
16330_090101_130416,D,20120718,000000,3.1200000,3.1200000,3.0000000,3.0000000,3.000
16330_090101_130416,D,20120801,000000,2.8010000,2.8010000,2.8000000,2.8000000,85.000
16330_090101_130416,D,20120808,000000,2.6000000,2.6000000,2.6000000,2.6000000,14.000
16330_090101_130416,D,20120827,000000,2.8500000,2.9990000,2.8500000,2.8500000,11.000
16330_090101_130416,D,20120910,000000,2.9500000,2.9500000,2.9500000,2.9500000,1.000
16330_090101_130416,D,20121002,000000,3.0000000,3.0000000,3.0000000,3.0000000,17.000
16330_090101_130416,D,20121005,000000,2.8240000,2.9990000,2.8240000,2.9990000,7.000
16330_090101_130416,D,20121010,000000,3.7450000,3.7450000,3.1220000,3.5990000,3.000
16330_090101_130416,D,20121011,000000,3.8470000,3.8470000,3.3000000,3.8450000,8.000
16330_090101_130416,D,20121012,000000,4.1130000,4.1130000,4.1110000,4.1110000,2.000
16330_090101_130416,D,20121015,000000,3.1200000,3.1990000,3.1200000,3.1990000,4.000
16330_090101_130416,D,20121016,000000,2.9500000,3.2000000,2.9500000,3.2000000,3.000
16330_090101_130416,D,20121017,000000,3.2000000,3.2000000,3.0000000,3.0000000,4.000
16330_090101_130416,D,20121026,000000,3.1210000,3.1210000,3.1210000,3.1210000,4.000
16330_090101_130416,D,20121029,000000,3.0000000,3.0000000,3.0000000,3.0000000,1.000
16330_090101_130416,D,20121108,000000,3.0000000,3.0490000,2.9010000,3.0490000,17.000
16330_090101_130416,D,20121121,000000,3.0300000,3.0300000,3.0000000,3.0000000,31.000
16330_090101_130416,D,20121123,000000,3.0020000,3.0020000,2.9000000,2.9000000,22.000
16330_090101_130416,D,20121127,000000,3.0000000,3.0000000,3.0000000,3.0000000,1.000
16330_090101_130416,D,20121128,000000,3.1990000,3.1990000,3.0010000,3.0010000,4.000
16330_090101_130416,D,20121203,000000,3.0300000,3.0300000,2.9000000,2.9000000,3.000
16330_090101_130416,D,20121213,000000,3.1470000,3.1470000,3.0300000,3.0300000,13.000
16330_090101_130416,D,20121217,000000,3.1010000,3.1100000,3.1000000,3.1100000,131.000
16330_090101_130416,D,20121225,000000,3.0000000,3.0000000,2.9990000,3.0000000,5.000
16330_090101_130416,D,20121227,000000,3.5000000,3.5000000,3.5000000,3.5000000,1.000
16330_090101_130416,D,20130117,000000,3.5490000,3.5490000,3.5490000,3.5490000,1.000
16330_090101_130416,D,20130205,000000,2.9010000,2.9010000,2.9010000,2.9010000,1.000
16330_090101_130416,D,20130219,000000,2.9010000,2.9010000,2.8200000,2.9010000,8.000
16330_090101_130416,D,20130225,000000,2.5500000,2.5500000,2.5500000,2.5500000,1.000
16330_090101_130416,D,20130226,000000,2.9980000,3.0000000,2.9980000,3.0000000,2.000
16330_090101_130416,D,20130307,000000,2.9500000,3.0000000,2.9000000,2.9000000,99.000
16330_090101_130416,D,20130311,000000,2.9000000,2.9000000,2.9000000,2.9000000,31.000
16330_090101_130416,D,20130312,000000,2.9010000,2.9010000,2.9000000,2.9000000,365.000
16330_090101_130416,D,20130322,000000,2.9990000,3.0000000,2.9990000,3.0000000,31.000
16330_090101_130416,D,20130327,000000,2.9980000,3.0000000,2.9980000,3.0000000,5.000
16330_090101_130416,D,20130402,000000,3.0000000,3.0000000,2.9900000,3.0000000,30.000
