<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81399_090101_130416,D,20111108,000000,215.4000000,215.4000000,215.4000000,215.4000000,7.000
81399_090101_130416,D,20111202,000000,215.1300000,215.1300000,215.1300000,215.1300000,7.070
81399_090101_130416,D,20111222,000000,236.0000000,236.0000000,236.0000000,236.0000000,1.000
81399_090101_130416,D,20111223,000000,255.0000000,255.0000000,255.0000000,255.0000000,900
81399_090101_130416,D,20111227,000000,268.0000000,268.0000000,268.0000000,268.0000000,1.900
81399_090101_130416,D,20111228,000000,270.1200000,275.0000000,270.1200000,275.0000000,4.160
81399_090101_130416,D,20120302,000000,265.0000000,265.0000000,265.0000000,265.0000000,1.900
81399_090101_130416,D,20120330,000000,265.0000000,265.0000000,265.0000000,265.0000000,43.400
81399_090101_130416,D,20120626,000000,265.0000000,265.0000000,265.0000000,265.0000000,26.420
81399_090101_130416,D,20120926,000000,265.0000000,265.0000000,265.0000000,265.0000000,41.600
81399_090101_130416,D,20121113,000000,265.0100000,265.0100000,265.0100000,265.0100000,26.420
81399_090101_130416,D,20130325,000000,265.0000000,265.0000000,265.0000000,265.0000000,42.000
