<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
152516_090101_130416,D,20121128,000000,650.1000000,650.1000000,620.1000000,630.0000000,6.290
152516_090101_130416,D,20121129,000000,630.0000000,639.0000000,609.7000000,630.0000000,9.390
152516_090101_130416,D,20121130,000000,643.0000000,750.0000000,633.0000000,655.0000000,114.040
152516_090101_130416,D,20121203,000000,700.0000000,730.0000000,645.0000000,660.0000000,8.890
152516_090101_130416,D,20121204,000000,669.8000000,689.6000000,655.0000000,655.5000000,18.610
152516_090101_130416,D,20121205,000000,664.9000000,684.9000000,655.7000000,672.0000000,19.740
152516_090101_130416,D,20121206,000000,670.0000000,685.2000000,666.7000000,681.0000000,19.290
152516_090101_130416,D,20121207,000000,700.9000000,730.0000000,677.3000000,679.1000000,30.610
152516_090101_130416,D,20121210,000000,680.0000000,689.0000000,676.0000000,679.7000000,4.730
152516_090101_130416,D,20121211,000000,679.7000000,698.9000000,675.0000000,695.0000000,21.120
152516_090101_130416,D,20121212,000000,703.0000000,719.0000000,681.0000000,692.3000000,8.070
152516_090101_130416,D,20121213,000000,692.3000000,692.4000000,680.0000000,688.6000000,9.040
152516_090101_130416,D,20121214,000000,688.1000000,729.0000000,665.3000000,723.2000000,19.410
152516_090101_130416,D,20121217,000000,725.9000000,782.9000000,725.9000000,742.4000000,14.570
152516_090101_130416,D,20121218,000000,744.9000000,890.0000000,738.0000000,738.0000000,36.690
152516_090101_130416,D,20121219,000000,745.0000000,760.0000000,742.2000000,750.0000000,10.280
152516_090101_130416,D,20121220,000000,743.6000000,756.0000000,737.3000000,740.0000000,9.820
152516_090101_130416,D,20121221,000000,739.9000000,739.9000000,702.0000000,721.5000000,17.030
152516_090101_130416,D,20121224,000000,722.9000000,731.8000000,711.2000000,724.7000000,7.070
152516_090101_130416,D,20121225,000000,728.9000000,728.9000000,715.2000000,723.8000000,1.040
152516_090101_130416,D,20121226,000000,719.0000000,731.8000000,715.5000000,727.0000000,3.130
152516_090101_130416,D,20121227,000000,724.1000000,732.0000000,715.5000000,725.3000000,8.050
152516_090101_130416,D,20121228,000000,731.7000000,731.9000000,722.1000000,723.0000000,2.180
152516_090101_130416,D,20130108,000000,741.9000000,755.0000000,727.3000000,748.0000000,10.080
152516_090101_130416,D,20130109,000000,753.5000000,758.0000000,750.3000000,756.8000000,3.320
152516_090101_130416,D,20130110,000000,758.0000000,766.8000000,747.9000000,760.0000000,17.960
152516_090101_130416,D,20130111,000000,767.9000000,770.1000000,750.1000000,754.9000000,15.020
152516_090101_130416,D,20130114,000000,750.1000000,760.0000000,750.0000000,755.1000000,9.160
152516_090101_130416,D,20130115,000000,752.5000000,763.0000000,752.5000000,755.2000000,3.750
152516_090101_130416,D,20130116,000000,758.4000000,776.0000000,757.3000000,768.3000000,9.250
152516_090101_130416,D,20130117,000000,772.9000000,819.9000000,772.0000000,803.0000000,18.630
152516_090101_130416,D,20130118,000000,802.0000000,807.0000000,781.0000000,790.0000000,45.430
152516_090101_130416,D,20130121,000000,791.9000000,799.8000000,787.0000000,798.0000000,4.960
152516_090101_130416,D,20130122,000000,794.2000000,799.3000000,790.7000000,792.4000000,6.050
152516_090101_130416,D,20130123,000000,797.4000000,815.0000000,797.4000000,810.0000000,33.500
152516_090101_130416,D,20130124,000000,800.0000000,827.8000000,799.8000000,822.3000000,7.780
152516_090101_130416,D,20130125,000000,822.5000000,854.9000000,813.5000000,818.0000000,24.400
152516_090101_130416,D,20130128,000000,818.0000000,824.0000000,813.0000000,813.2000000,6.600
152516_090101_130416,D,20130129,000000,813.2000000,813.2000000,804.5000000,805.1000000,4.040
152516_090101_130416,D,20130130,000000,807.1000000,812.4000000,801.2000000,806.2000000,6.350
152516_090101_130416,D,20130131,000000,803.3000000,818.0000000,794.1000000,811.8000000,7.260
152516_090101_130416,D,20130201,000000,811.8000000,849.9000000,805.9000000,830.0000000,20.930
152516_090101_130416,D,20130204,000000,838.5000000,851.0000000,825.3000000,847.0000000,51.640
152516_090101_130416,D,20130205,000000,845.1000000,852.4000000,840.0000000,845.0000000,20.000
152516_090101_130416,D,20130206,000000,850.7000000,850.7000000,845.0000000,850.0000000,7.770
152516_090101_130416,D,20130207,000000,840.0000000,847.5000000,830.3000000,847.5000000,8.120
152516_090101_130416,D,20130208,000000,849.8000000,862.0000000,838.8000000,846.3000000,12.800
152516_090101_130416,D,20130211,000000,846.3000000,853.1000000,838.9000000,848.4000000,4.970
152516_090101_130416,D,20130212,000000,848.4000000,849.0000000,845.0000000,845.5000000,1.090
152516_090101_130416,D,20130213,000000,848.0000000,856.0000000,840.5000000,848.5000000,3.290
152516_090101_130416,D,20130214,000000,844.3000000,849.9000000,832.9000000,833.6000000,3.700
152516_090101_130416,D,20130215,000000,828.6000000,835.2000000,822.0000000,829.6000000,7.470
152516_090101_130416,D,20130218,000000,830.1000000,830.1000000,819.7000000,825.1000000,4.580
152516_090101_130416,D,20130219,000000,824.0000000,831.2000000,817.9000000,829.4000000,5.860
152516_090101_130416,D,20130220,000000,825.2000000,840.0000000,822.1000000,824.0000000,3.990
152516_090101_130416,D,20130221,000000,816.1000000,829.6000000,804.8000000,811.9000000,4.170
152516_090101_130416,D,20130222,000000,805.1000000,829.0000000,805.1000000,825.0000000,5.050
152516_090101_130416,D,20130225,000000,826.3000000,828.0000000,815.1000000,820.0000000,1.040
