<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16615_090101_130416,D,20090115,000000,170.0000000,170.0000000,170.0000000,170.0000000,100
16615_090101_130416,D,20090209,000000,106.0000000,106.0000000,106.0000000,106.0000000,100
16615_090101_130416,D,20090210,000000,140.0000000,140.0000000,120.0000000,125.0000000,300
16615_090101_130416,D,20090211,000000,127.0000000,127.0000000,127.0000000,127.0000000,100
16615_090101_130416,D,20090212,000000,130.0000000,130.0000000,130.0000000,130.0000000,100
16615_090101_130416,D,20090213,000000,150.0000000,150.0000000,150.0000000,150.0000000,200
16615_090101_130416,D,20090216,000000,132.0000000,132.0000000,131.0000000,131.0000000,200
16615_090101_130416,D,20090227,000000,150.0000000,150.0000000,150.0000000,150.0000000,100
16615_090101_130416,D,20090304,000000,155.0000000,155.0000000,155.0000000,155.0000000,100
16615_090101_130416,D,20090410,000000,150.0000000,150.0000000,131.0000000,131.0000000,13.200
16615_090101_130416,D,20090415,000000,140.0000000,179.7770000,130.0000000,179.7770000,700
16615_090101_130416,D,20090416,000000,189.0000000,189.0000000,189.0000000,189.0000000,100
16615_090101_130416,D,20090423,000000,160.0000000,160.0000000,160.0000000,160.0000000,100
16615_090101_130416,D,20090424,000000,177.0000000,177.0000000,177.0000000,177.0000000,100
16615_090101_130416,D,20090427,000000,185.0000000,185.0000000,185.0000000,185.0000000,100
16615_090101_130416,D,20090429,000000,190.5100000,190.5100000,190.5100000,190.5100000,100
16615_090101_130416,D,20090513,000000,195.0000000,196.0000000,195.0000000,196.0000000,26.200
16615_090101_130416,D,20090526,000000,230.0000000,230.0000000,230.0000000,230.0000000,200
16615_090101_130416,D,20090528,000000,241.0000000,241.0000000,241.0000000,241.0000000,100
16615_090101_130416,D,20090601,000000,300.0000000,300.0000000,280.0000000,280.0000000,200
16615_090101_130416,D,20090604,000000,170.0000000,170.0000000,170.0000000,170.0000000,100
16615_090101_130416,D,20090610,000000,236.0000000,238.0000000,196.0000000,238.0000000,5.700
16615_090101_130416,D,20090611,000000,270.0000000,270.0000000,270.0000000,270.0000000,200
16615_090101_130416,D,20090616,000000,280.0000000,280.0000000,280.0000000,280.0000000,400
16615_090101_130416,D,20090617,000000,200.0000000,270.0000000,200.0000000,270.0000000,3.500
16615_090101_130416,D,20090618,000000,200.0000000,299.0000000,200.0000000,299.0000000,1.700
16615_090101_130416,D,20090624,000000,213.1000000,213.1000000,213.1000000,213.1000000,3.900
16615_090101_130416,D,20090625,000000,270.0000000,298.0000000,270.0000000,298.0000000,1.800
16615_090101_130416,D,20090626,000000,270.0000000,295.0000000,270.0000000,295.0000000,600
16615_090101_130416,D,20090629,000000,349.0000000,349.0000000,349.0000000,349.0000000,3.900
16615_090101_130416,D,20090630,000000,291.0000000,291.0000000,291.0000000,291.0000000,200
16615_090101_130416,D,20090702,000000,280.0000000,280.0000000,280.0000000,280.0000000,200
16615_090101_130416,D,20090703,000000,300.0000000,300.0000000,267.0000000,267.0000000,1.600
16615_090101_130416,D,20090706,000000,271.0000000,290.0000000,270.0000000,270.0000000,700
16615_090101_130416,D,20090707,000000,252.0000000,310.0000000,252.0000000,310.0000000,700
16615_090101_130416,D,20090708,000000,280.0000000,280.0000000,280.0000000,280.0000000,200
16615_090101_130416,D,20090710,000000,250.0000000,250.0000000,250.0000000,250.0000000,700
16615_090101_130416,D,20090715,000000,280.0000000,280.0000000,240.0000000,240.0000000,200
16615_090101_130416,D,20090720,000000,242.0100000,285.0000000,242.0100000,285.0000000,500
16615_090101_130416,D,20090721,000000,299.0000000,312.0000000,285.0000000,305.0000000,1.400
