<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
82460_090101_130416,D,20120411,000000,5.201.0000000,5.325.0000000,5.170.0000000,5.307.0000000,2.498
82460_090101_130416,D,20120412,000000,5.300.0000000,5.370.0000000,5.300.0000000,5.335.0000000,905
82460_090101_130416,D,20120413,000000,5.330.0000000,5.340.0000000,5.289.0000000,5.327.0000000,829
82460_090101_130416,D,20120416,000000,5.291.0000000,5.325.0000000,5.291.0000000,5.322.0000000,590
82460_090101_130416,D,20120417,000000,5.320.0000000,5.338.0000000,5.320.0000000,5.332.0000000,775
82460_090101_130416,D,20120418,000000,5.347.0000000,5.397.0000000,5.347.0000000,5.397.0000000,749
82460_090101_130416,D,20120419,000000,5.384.0000000,5.420.0000000,5.384.0000000,5.420.0000000,732
82460_090101_130416,D,20120420,000000,5.420.0000000,5.438.0000000,5.403.0000000,5.438.0000000,743
82460_090101_130416,D,20120423,000000,5.438.0000000,5.438.0000000,5.400.0000000,5.429.0000000,295
82460_090101_130416,D,20120424,000000,5.429.0000000,5.447.0000000,5.408.0000000,5.447.0000000,505
82460_090101_130416,D,20120425,000000,5.447.0000000,5.447.0000000,5.394.0000000,5.430.0000000,865
82460_090101_130416,D,20120426,000000,5.425.0000000,5.438.0000000,5.406.0000000,5.410.0000000,508
82460_090101_130416,D,20120427,000000,5.390.0000000,5.456.0000000,5.390.0000000,5.451.0000000,680
82460_090101_130416,D,20120428,000000,5.410.0000000,5.475.0000000,5.410.0000000,5.475.0000000,828
82460_090101_130416,D,20120502,000000,5.420.0000000,5.480.0000000,5.420.0000000,5.480.0000000,691
82460_090101_130416,D,20120503,000000,5.476.0000000,5.477.0000000,5.460.0000000,5.460.0000000,273
82460_090101_130416,D,20120504,000000,5.470.0000000,5.490.0000000,5.430.0000000,5.450.0000000,514
82460_090101_130416,D,20120505,000000,5.420.0000000,5.456.0000000,5.420.0000000,5.452.0000000,450
82460_090101_130416,D,20120507,000000,5.450.0000000,5.465.0000000,5.442.0000000,5.451.0000000,488
82460_090101_130416,D,20120508,000000,5.415.0000000,5.456.0000000,5.415.0000000,5.451.0000000,503
82460_090101_130416,D,20120510,000000,5.471.0000000,5.485.0000000,5.455.0000000,5.485.0000000,434
82460_090101_130416,D,20120511,000000,5.475.0000000,5.497.0000000,5.475.0000000,5.490.0000000,516
82460_090101_130416,D,20120512,000000,5.492.0000000,5.497.0000000,5.490.0000000,5.495.0000000,239
82460_090101_130416,D,20120514,000000,5.492.0000000,5.492.0000000,5.455.0000000,5.455.0000000,541
82460_090101_130416,D,20120515,000000,5.426.0000000,5.465.0000000,5.405.0000000,5.455.0000000,334
82460_090101_130416,D,20120516,000000,5.447.0000000,5.451.0000000,5.438.0000000,5.440.0000000,540
82460_090101_130416,D,20120517,000000,5.445.0000000,5.445.0000000,5.375.0000000,5.375.0000000,220
82460_090101_130416,D,20120518,000000,5.375.0000000,5.405.0000000,5.375.0000000,5.375.0000000,384
82460_090101_130416,D,20120521,000000,5.380.0000000,5.425.0000000,5.380.0000000,5.425.0000000,361
82460_090101_130416,D,20120522,000000,5.421.0000000,5.427.0000000,5.400.0000000,5.427.0000000,254
82460_090101_130416,D,20120523,000000,5.427.0000000,5.427.0000000,5.406.0000000,5.410.0000000,362
82460_090101_130416,D,20120524,000000,5.464.0000000,5.465.0000000,5.450.0000000,5.464.0000000,366
82460_090101_130416,D,20120525,000000,5.456.0000000,5.456.0000000,5.450.0000000,5.451.0000000,284
82460_090101_130416,D,20120528,000000,5.450.0000000,5.460.0000000,5.450.0000000,5.460.0000000,353
82460_090101_130416,D,20120529,000000,5.465.0000000,5.467.0000000,5.465.0000000,5.467.0000000,232
82460_090101_130416,D,20120530,000000,5.460.0000000,5.461.0000000,5.455.0000000,5.461.0000000,280
82460_090101_130416,D,20120531,000000,5.350.0000000,5.465.0000000,5.350.0000000,5.448.0000000,346
82460_090101_130416,D,20120601,000000,5.455.0000000,5.455.0000000,5.375.0000000,5.450.0000000,351
82460_090101_130416,D,20120604,000000,5.447.0000000,5.447.0000000,5.385.0000000,5.385.0000000,362
82460_090101_130416,D,20120605,000000,5.433.0000000,5.445.0000000,5.433.0000000,5.440.0000000,339
82460_090101_130416,D,20120606,000000,5.450.0000000,5.460.0000000,5.450.0000000,5.460.0000000,328
82460_090101_130416,D,20120607,000000,5.450.0000000,5.510.0000000,5.450.0000000,5.510.0000000,300
82460_090101_130416,D,20120608,000000,5.495.0000000,5.510.0000000,5.485.0000000,5.501.0000000,254
82460_090101_130416,D,20120609,000000,5.490.0000000,5.510.0000000,5.490.0000000,5.510.0000000,20
82460_090101_130416,D,20120613,000000,5.510.0000000,5.510.0000000,5.500.0000000,5.503.0000000,23
82460_090101_130416,D,20120614,000000,5.500.0000000,5.500.0000000,5.485.0000000,5.499.0000000,75
82460_090101_130416,D,20120615,000000,5.488.0000000,5.495.0000000,5.488.0000000,5.495.0000000,103
82460_090101_130416,D,20120618,000000,5.498.0000000,5.498.0000000,5.495.0000000,5.498.0000000,130
82460_090101_130416,D,20120619,000000,5.491.0000000,5.492.0000000,5.480.0000000,5.490.0000000,129
82460_090101_130416,D,20120620,000000,5.480.0000000,5.496.0000000,5.480.0000000,5.496.0000000,102
82460_090101_130416,D,20120621,000000,5.500.0000000,5.785.0000000,5.500.0000000,5.785.0000000,523
82460_090101_130416,D,20120622,000000,5.790.0000000,5.800.0000000,5.785.0000000,5.800.0000000,101
82460_090101_130416,D,20120625,000000,5.750.0000000,5.800.0000000,5.750.0000000,5.760.0000000,119
82460_090101_130416,D,20120626,000000,5.755.0000000,5.860.0000000,5.755.0000000,5.860.0000000,155
82460_090101_130416,D,20120627,000000,5.860.0000000,5.875.0000000,5.760.0000000,5.875.0000000,97
82460_090101_130416,D,20120628,000000,5.801.0000000,5.872.0000000,5.801.0000000,5.872.0000000,57
