<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
35248_090101_130416,D,20100427,000000,19.2000000,19.2000000,19.2000000,19.2000000,5.005
35248_090101_130416,D,20100428,000000,26.8800000,26.8800000,26.8800000,26.8800000,30.519
35248_090101_130416,D,20100429,000000,37.6300000,37.6300000,37.6300000,37.6300000,31.738
35248_090101_130416,D,20100430,000000,52.6800000,52.6800000,37.6400000,52.6800000,281.583
35248_090101_130416,D,20100504,000000,52.6900000,53.0000000,35.0100000,43.0000000,156.235
35248_090101_130416,D,20100505,000000,42.5000000,42.5000000,32.0100000,33.5000000,72.340
35248_090101_130416,D,20100506,000000,34.9900000,43.3300000,28.0000000,35.2000000,138.205
35248_090101_130416,D,20100507,000000,36.9500000,36.9500000,31.3000000,35.0000000,15.923
35248_090101_130416,D,20100511,000000,31.5200000,34.9700000,28.1100000,30.0500000,51.326
35248_090101_130416,D,20100512,000000,32.2000000,32.2000000,28.5800000,30.0000000,41.312
35248_090101_130416,D,20100513,000000,31.0000000,31.0000000,28.0000000,28.3000000,17.235
35248_090101_130416,D,20100514,000000,28.2800000,29.9800000,28.0100000,28.5500000,4.239
35248_090101_130416,D,20100517,000000,28.0100000,28.0100000,26.0000000,26.9000000,29.471
35248_090101_130416,D,20100518,000000,26.5100000,28.1900000,25.9000000,27.3900000,17.506
35248_090101_130416,D,20100519,000000,27.0000000,27.0000000,24.0000000,24.6000000,24.877
35248_090101_130416,D,20100520,000000,24.4900000,27.3300000,23.2300000,25.5000000,42.750
35248_090101_130416,D,20100521,000000,26.0000000,26.0000000,23.0000000,25.3900000,11.189
35248_090101_130416,D,20100524,000000,25.3000000,25.3000000,23.0300000,25.0000000,5.656
35248_090101_130416,D,20100525,000000,24.0000000,26.5800000,23.1700000,23.1700000,4.753
35248_090101_130416,D,20100526,000000,23.2500000,23.5000000,21.1200000,21.6100000,18.278
35248_090101_130416,D,20100527,000000,23.0300000,24.0000000,20.2000000,21.5500000,59.474
35248_090101_130416,D,20100528,000000,22.0000000,23.6900000,21.5200000,22.4400000,13.555
35248_090101_130416,D,20100531,000000,22.3700000,23.2000000,20.6000000,20.6000000,13.833
35248_090101_130416,D,20100601,000000,21.5800000,21.5800000,20.3100000,20.3100000,6.690
35248_090101_130416,D,20100602,000000,20.2100000,22.4500000,20.1000000,20.9000000,30.038
35248_090101_130416,D,20100603,000000,20.9500000,21.4000000,20.0000000,20.0200000,16.481
35248_090101_130416,D,20100604,000000,20.0000000,24.4700000,19.2000000,23.2800000,84.269
35248_090101_130416,D,20100607,000000,22.5000000,24.4400000,20.6400000,22.9500000,35.179
35248_090101_130416,D,20100608,000000,22.9000000,22.9000000,20.3000000,21.4900000,42.726
35248_090101_130416,D,20100609,000000,21.4000000,21.4400000,19.2500000,20.7000000,11.720
35248_090101_130416,D,20100610,000000,20.9900000,20.9900000,19.5600000,20.4900000,19.878
35248_090101_130416,D,20100611,000000,20.7900000,21.7500000,19.6200000,20.9900000,27.045
35248_090101_130416,D,20100615,000000,21.1400000,21.1400000,19.8200000,20.7000000,19.866
35248_090101_130416,D,20100616,000000,20.8600000,20.8600000,19.4300000,19.4600000,36.159
35248_090101_130416,D,20100617,000000,19.9800000,20.8300000,19.2500000,19.2500000,10.935
35248_090101_130416,D,20100618,000000,19.9900000,20.0000000,19.1500000,19.9500000,16.229
35248_090101_130416,D,20100621,000000,19.9700000,20.2400000,19.3100000,20.2300000,6.672
35248_090101_130416,D,20100622,000000,20.2100000,20.2100000,19.5900000,19.6400000,11.823
35248_090101_130416,D,20100623,000000,19.6700000,20.4900000,19.6700000,20.0000000,1.701
35248_090101_130416,D,20100624,000000,20.3700000,20.3700000,19.1500000,19.5500000,26.582
35248_090101_130416,D,20100625,000000,19.2000000,19.5600000,19.1100000,19.1100000,15.784
35248_090101_130416,D,20100628,000000,19.1100000,19.7200000,19.0100000,19.5300000,1.245
35248_090101_130416,D,20100629,000000,19.7700000,19.7700000,19.0500000,19.0500000,3.289
35248_090101_130416,D,20100630,000000,19.0100000,19.8300000,19.0000000,19.0400000,3.009
35248_090101_130416,D,20100701,000000,19.0000000,19.1000000,18.9000000,18.9900000,18.572
35248_090101_130416,D,20100702,000000,19.0100000,19.6000000,19.0100000,19.2000000,4.284
35248_090101_130416,D,20100705,000000,19.6000000,19.6000000,19.1000000,19.1000000,1.107
35248_090101_130416,D,20100706,000000,19.5400000,19.9200000,19.3000000,19.5000000,5.677
35248_090101_130416,D,20100707,000000,19.2500000,19.6500000,19.2100000,19.2100000,3.143
35248_090101_130416,D,20100708,000000,19.2300000,19.3400000,19.2300000,19.3000000,3.124
