<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81901_090101_130416,D,20111213,000000,900.0000000,999.9000000,900.0000000,999.9000000,190
81901_090101_130416,D,20111214,000000,1.150.0000000,1.150.0000000,910.0000000,910.0000000,20
81901_090101_130416,D,20111216,000000,800.3000000,874.9000000,800.3000000,850.0000000,120
81901_090101_130416,D,20111219,000000,800.1000000,800.1000000,800.0000000,800.0000000,90
81901_090101_130416,D,20111221,000000,820.0000000,820.0000000,760.0000000,760.0000000,150
81901_090101_130416,D,20111222,000000,800.0000000,800.0000000,765.0000000,765.0000000,80
81901_090101_130416,D,20111223,000000,760.0000000,760.0000000,710.0000000,710.0000000,580
81901_090101_130416,D,20111227,000000,707.7000000,707.7000000,700.0000000,705.0000000,200
81901_090101_130416,D,20111228,000000,715.0000000,715.0000000,715.0000000,715.0000000,20
81901_090101_130416,D,20111229,000000,670.0000000,715.0000000,670.0000000,715.0000000,20
81901_090101_130416,D,20111230,000000,670.0000000,718.0000000,650.0000000,718.0000000,60
81901_090101_130416,D,20120104,000000,720.0000000,720.0000000,720.0000000,720.0000000,50
81901_090101_130416,D,20120105,000000,720.0000000,720.0000000,720.0000000,720.0000000,10
81901_090101_130416,D,20120109,000000,720.0000000,750.0000000,700.0000000,725.0000000,270
81901_090101_130416,D,20120110,000000,725.0000000,745.0000000,725.0000000,745.0000000,690
81901_090101_130416,D,20120111,000000,740.0000000,745.0000000,705.0000000,745.0000000,330
81901_090101_130416,D,20120112,000000,745.0000000,745.0000000,744.0000000,745.0000000,170
81901_090101_130416,D,20120113,000000,710.1000000,743.9000000,710.1000000,715.0000000,90
81901_090101_130416,D,20120116,000000,744.9000000,800.0000000,744.9000000,770.0000000,1.400
81901_090101_130416,D,20120117,000000,730.1000000,780.0000000,730.1000000,780.0000000,330
81901_090101_130416,D,20120118,000000,780.0000000,840.0000000,780.0000000,829.0000000,520
81901_090101_130416,D,20120119,000000,840.0000000,855.0000000,824.3000000,834.9000000,10.820
81901_090101_130416,D,20120120,000000,847.7000000,847.7000000,847.7000000,847.7000000,10
81901_090101_130416,D,20120123,000000,836.8000000,840.0000000,802.9000000,840.0000000,40
81901_090101_130416,D,20120125,000000,839.0000000,850.0000000,810.1000000,840.0000000,810
81901_090101_130416,D,20120126,000000,839.0000000,950.0000000,830.0000000,890.0000000,10.510
81901_090101_130416,D,20120127,000000,945.0000000,950.0000000,920.0000000,920.0000000,300
81901_090101_130416,D,20120130,000000,920.0000000,920.0000000,900.0000000,900.0000000,350
81901_090101_130416,D,20120131,000000,915.0000000,915.0000000,900.0000000,900.0000000,140
81901_090101_130416,D,20120201,000000,870.0000000,898.0000000,870.0000000,898.0000000,120
81901_090101_130416,D,20120203,000000,862.0000000,889.0000000,842.0000000,846.0000000,360
81901_090101_130416,D,20120206,000000,867.0000000,915.0000000,867.0000000,900.0000000,2.870
