<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81953_090101_130416,D,20111214,000000,0.1999900,0.1999900,0.1998900,0.1998900,390.000
81953_090101_130416,D,20111215,000000,0.1500000,0.1500000,0.1400000,0.1400000,550.000
81953_090101_130416,D,20111216,000000,0.1400000,0.1400000,0.1331000,0.1400000,480.000
81953_090101_130416,D,20111219,000000,0.1400000,0.1400000,0.1300000,0.1300000,250.000
81953_090101_130416,D,20111220,000000,0.1350000,0.1350000,0.1300000,0.1350000,290.000
81953_090101_130416,D,20111221,000000,0.1225500,0.1292000,0.1200200,0.1292000,4.200.000
81953_090101_130416,D,20111222,000000,0.1350000,0.1375000,0.1211200,0.1211200,30.000
81953_090101_130416,D,20111223,000000,0.1260000,0.1280000,0.1260000,0.1280000,30.000
81953_090101_130416,D,20111226,000000,0.1375000,0.1500000,0.1200000,0.1200000,170.000
81953_090101_130416,D,20111227,000000,0.1344000,0.1344000,0.1220200,0.1220200,110.000
81953_090101_130416,D,20111229,000000,0.1260000,0.1323000,0.1260000,0.1300000,280.000
81953_090101_130416,D,20111230,000000,0.1300000,0.1300000,0.1280100,0.1300000,230.000
81953_090101_130416,D,20120103,000000,0.1325000,0.1325000,0.1325000,0.1325000,20.000
81953_090101_130416,D,20120105,000000,0.1310000,0.1409900,0.1310000,0.1350000,2.890.000
81953_090101_130416,D,20120106,000000,0.1320000,0.1375000,0.1310000,0.1350000,2.600.000
81953_090101_130416,D,20120110,000000,0.1311000,0.1311000,0.1300000,0.1300000,3.390.000
81953_090101_130416,D,20120111,000000,0.1300000,0.1300000,0.1300000,0.1300000,670.000
81953_090101_130416,D,20120112,000000,0.1216100,0.1300000,0.1210000,0.1300000,1.500.000
81953_090101_130416,D,20120116,000000,0.1130000,0.1200000,0.1108200,0.1200000,2.850.000
81953_090101_130416,D,20120117,000000,0.1200000,0.1375000,0.1200000,0.1375000,3.610.000
81953_090101_130416,D,20120118,000000,0.1300000,0.1300000,0.1290000,0.1290000,100.000
81953_090101_130416,D,20120119,000000,0.1250000,0.1290000,0.1250000,0.1275000,1.510.000
81953_090101_130416,D,20120120,000000,0.1215500,0.1272100,0.1199900,0.1249800,3.180.000
81953_090101_130416,D,20120123,000000,0.1230000,0.1249500,0.1230000,0.1249500,50.000
81953_090101_130416,D,20120124,000000,0.1249600,0.1249600,0.1230000,0.1230000,60.000
81953_090101_130416,D,20120125,000000,0.1230000,0.1249500,0.1230000,0.1249500,20.000
81953_090101_130416,D,20120126,000000,0.1235000,0.1317000,0.1201000,0.1300000,1.810.000
81953_090101_130416,D,20120127,000000,0.1300000,0.1300000,0.1300000,0.1300000,30.000
81953_090101_130416,D,20120130,000000,0.1215100,0.1275000,0.1215100,0.1274500,230.000
81953_090101_130416,D,20120131,000000,0.1290000,0.1290000,0.1250000,0.1250000,870.000
81953_090101_130416,D,20120201,000000,0.1216600,0.1297500,0.1216600,0.1297500,390.000
81953_090101_130416,D,20120202,000000,0.1297900,0.1300000,0.1297800,0.1300000,670.000
81953_090101_130416,D,20120203,000000,0.1300000,0.1300000,0.1226000,0.1299800,180.000
81953_090101_130416,D,20120206,000000,0.1230000,0.1299900,0.1228200,0.1299900,200.000
81953_090101_130416,D,20120207,000000,0.1289000,0.1299000,0.1250000,0.1299000,1.210.000
81953_090101_130416,D,20120208,000000,0.1298900,0.1298900,0.1240100,0.1298800,60.000
81953_090101_130416,D,20120209,000000,0.1250000,0.1250000,0.1250000,0.1250000,20.000
81953_090101_130416,D,20120210,000000,0.1225000,0.1289400,0.1225000,0.1289400,50.000
81953_090101_130416,D,20120213,000000,0.1240000,0.1350000,0.1240000,0.1290000,3.530.000
81953_090101_130416,D,20120214,000000,0.1251000,0.1300000,0.1250000,0.1255600,270.000
81953_090101_130416,D,20120215,000000,0.1245500,0.1299400,0.1230500,0.1250000,13.120.000
81953_090101_130416,D,20120216,000000,0.1234400,0.1264900,0.1211100,0.1264900,8.860.000
81953_090101_130416,D,20120217,000000,0.1250000,0.1298500,0.1250000,0.1298000,120.000
81953_090101_130416,D,20120220,000000,0.1298500,0.1298500,0.1230100,0.1275000,1.190.000
81953_090101_130416,D,20120221,000000,0.1235000,0.1286900,0.1220000,0.1286900,2.860.000
81953_090101_130416,D,20120222,000000,0.1230000,0.1283900,0.1230000,0.1283900,700.000
81953_090101_130416,D,20120224,000000,0.1220600,0.1285200,0.1220600,0.1285200,20.000
81953_090101_130416,D,20120227,000000,0.1274500,0.1274500,0.1274500,0.1274500,10.000
81953_090101_130416,D,20120228,000000,0.1284700,0.1284700,0.1284700,0.1284700,10.000
81953_090101_130416,D,20120229,000000,0.1273800,0.1273800,0.1211200,0.1272900,40.000
81953_090101_130416,D,20120302,000000,0.1255000,0.1274900,0.1255000,0.1274900,30.000
81953_090101_130416,D,20120305,000000,0.1211400,0.1286300,0.1205500,0.1205500,1.210.000
81953_090101_130416,D,20120306,000000,0.1205600,0.1282800,0.1200000,0.1230600,3.040.000
81953_090101_130416,D,20120307,000000,0.1199800,0.1229000,0.1199800,0.1229000,550.000
81953_090101_130416,D,20120311,000000,0.1230000,0.1280000,0.1230000,0.1230000,90.000
81953_090101_130416,D,20120312,000000,0.1259400,0.1259400,0.1205600,0.1205600,30.000
81953_090101_130416,D,20120313,000000,0.1249800,0.1249800,0.1206200,0.1237700,120.000
81953_090101_130416,D,20120314,000000,0.1234800,0.1234800,0.1234800,0.1234800,50.000
81953_090101_130416,D,20120315,000000,0.1275000,0.1284800,0.1240300,0.1275000,3.300.000
81953_090101_130416,D,20120316,000000,0.1255000,0.1270000,0.1200000,0.1220000,2.870.000
81953_090101_130416,D,20120319,000000,0.1203600,0.1269700,0.1203200,0.1269700,1.550.000
81953_090101_130416,D,20120320,000000,0.1219900,0.1219900,0.1199900,0.1199900,1.000.000
81953_090101_130416,D,20120321,000000,0.1200000,0.1200000,0.1200000,0.1200000,20.000
81953_090101_130416,D,20120322,000000,0.1199900,0.1235000,0.1151800,0.1208800,360.000
81953_090101_130416,D,20120323,000000,0.1200000,0.1209800,0.1200000,0.1209800,20.000
