<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20402_090101_130416,D,20090111,000000,0.0890000,0.0894000,0.0854000,0.0890000,14.500
20402_090101_130416,D,20090112,000000,0.0897000,0.0897000,0.0851000,0.0882000,11.305.200
20402_090101_130416,D,20090113,000000,0.0870000,0.0880000,0.0860000,0.0860000,21.216.600
20402_090101_130416,D,20090114,000000,0.0889000,0.0889000,0.0860000,0.0860000,2.174.400
20402_090101_130416,D,20090115,000000,0.0880000,0.0880000,0.0853000,0.0869000,16.081.600
20402_090101_130416,D,20090116,000000,0.0861000,0.0879000,0.0860000,0.0869000,5.127.300
20402_090101_130416,D,20090119,000000,0.0870000,0.0870000,0.0840000,0.0840000,11.550.500
20402_090101_130416,D,20090120,000000,0.0826000,0.0854000,0.0825000,0.0826000,4.696.300
20402_090101_130416,D,20090121,000000,0.0834000,0.0889000,0.0820000,0.0854000,6.313.500
20402_090101_130416,D,20090122,000000,0.0899000,0.0899000,0.0825000,0.0839000,7.500.700
20402_090101_130416,D,20090123,000000,0.0801000,0.0839000,0.0797000,0.0807000,5.514.700
20402_090101_130416,D,20090126,000000,0.0790000,0.0800000,0.0775000,0.0800000,12.337.400
20402_090101_130416,D,20090127,000000,0.0800000,0.0800000,0.0765000,0.0765000,5.617.200
20402_090101_130416,D,20090128,000000,0.0769000,0.0770000,0.0720000,0.0754000,7.794.800
20402_090101_130416,D,20090129,000000,0.0750000,0.0754000,0.0721000,0.0721000,140.300
20402_090101_130416,D,20090130,000000,0.0722000,0.0725000,0.0711000,0.0711000,10.116.300
20402_090101_130416,D,20090202,000000,0.0703000,0.0703000,0.0690000,0.0695000,14.079.000
20402_090101_130416,D,20090203,000000,0.0699000,0.0700000,0.0699000,0.0700000,15.300
20402_090101_130416,D,20090204,000000,0.0705000,0.0705000,0.0682000,0.0700000,52.200
20402_090101_130416,D,20090205,000000,0.0682000,0.0704000,0.0680000,0.0695000,85.500
20402_090101_130416,D,20090206,000000,0.0709000,0.0710000,0.0700000,0.0700000,12.237.600
20402_090101_130416,D,20090209,000000,0.0700000,0.0740000,0.0700000,0.0718000,28.273.300
20402_090101_130416,D,20090210,000000,0.0710000,0.0719000,0.0700000,0.0700000,18.785.900
20402_090101_130416,D,20090211,000000,0.0716000,0.0716000,0.0691000,0.0711000,2.783.500
20402_090101_130416,D,20090212,000000,0.0700000,0.0716000,0.0693000,0.0716000,11.544.100
20402_090101_130416,D,20090213,000000,0.0715000,0.0720000,0.0699000,0.0700000,36.320.600
20402_090101_130416,D,20090216,000000,0.0717000,0.0730000,0.0700000,0.0702000,21.262.400
20402_090101_130416,D,20090217,000000,0.0700000,0.0700000,0.0680000,0.0680000,28.361.700
20402_090101_130416,D,20090218,000000,0.0676000,0.0705000,0.0676000,0.0682000,18.744.900
20402_090101_130416,D,20090219,000000,0.0704000,0.0720000,0.0690000,0.0718000,7.104.600
20402_090101_130416,D,20090220,000000,0.0714000,0.0748000,0.0700000,0.0722000,10.837.300
20402_090101_130416,D,20090224,000000,0.0749000,0.0749000,0.0724000,0.0742000,982.700
20402_090101_130416,D,20090225,000000,0.0745000,0.0745000,0.0745000,0.0745000,131.500
20402_090101_130416,D,20090226,000000,0.0749000,0.0749000,0.0735000,0.0748000,1.500.000
20402_090101_130416,D,20090227,000000,0.0723000,0.0747000,0.0722000,0.0747000,211.500
20402_090101_130416,D,20090302,000000,0.0723000,0.0723000,0.0704000,0.0720000,9.056.600
20402_090101_130416,D,20090303,000000,0.0705000,0.0720000,0.0704000,0.0720000,7.577.900
20402_090101_130416,D,20090304,000000,0.0728000,0.0750000,0.0728000,0.0730000,3.215.400
20402_090101_130416,D,20090305,000000,0.0750000,0.0750000,0.0720000,0.0750000,10.957.900
20402_090101_130416,D,20090306,000000,0.0741000,0.0972000,0.0741000,0.0800000,103.826.200
20402_090101_130416,D,20090310,000000,0.0810000,0.0810000,0.0794000,0.0810000,11.071.200
