<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16331_090101_130416,D,20111129,000000,3.6000000,5.0000000,3.6000000,4.3000000,152.000
16331_090101_130416,D,20111130,000000,4.5000000,4.5000000,4.5000000,4.5000000,1.000
16331_090101_130416,D,20111201,000000,5.0000000,5.0000000,4.5000000,4.5000000,4.000
16331_090101_130416,D,20111202,000000,4.5050000,6.3000000,4.5050000,5.9000000,12.000
16331_090101_130416,D,20111208,000000,4.5101000,4.5101000,4.5100000,4.5100000,2.000
16331_090101_130416,D,20111209,000000,5.1500000,5.1500000,5.0000000,5.0000000,2.000
16331_090101_130416,D,20111212,000000,4.0101000,4.8300000,4.0000000,4.8300000,10.000
16331_090101_130416,D,20111213,000000,4.0100000,4.0100000,4.0000000,4.0000000,11.000
16331_090101_130416,D,20111214,000000,3.9601000,4.7000000,3.8400000,4.7000000,12.000
16331_090101_130416,D,20111228,000000,2.8600000,3.0000000,2.8600000,3.0000000,5.000
16331_090101_130416,D,20111229,000000,3.0500000,3.5400000,1.8200000,3.5400000,460.000
16331_090101_130416,D,20111230,000000,3.3690000,3.3690000,3.3690000,3.3690000,1.000
16331_090101_130416,D,20120103,000000,3.5000000,3.5000000,3.3500000,3.3500000,7.000
16331_090101_130416,D,20120113,000000,3.5000000,3.5000000,3.5000000,3.5000000,1.000
16331_090101_130416,D,20120117,000000,4.2649000,4.2649000,3.6100000,3.6100000,3.000
16331_090101_130416,D,20120123,000000,3.8000000,3.8000000,3.7500000,3.7500000,3.000
16331_090101_130416,D,20120126,000000,3.7000000,3.7000000,3.7000000,3.7000000,2.000
16331_090101_130416,D,20120130,000000,3.8000000,3.9500000,3.8000000,3.9500000,2.000
16331_090101_130416,D,20120131,000000,4.2000000,4.4000000,4.2000000,4.4000000,23.000
16331_090101_130416,D,20120207,000000,4.0000000,4.0000000,4.0000000,4.0000000,50.000
16331_090101_130416,D,20120214,000000,4.1900000,4.1900000,4.1900000,4.1900000,2.000
16331_090101_130416,D,20120215,000000,4.1000000,4.1000000,4.1000000,4.1000000,2.000
16331_090101_130416,D,20120216,000000,4.0000000,4.0000000,4.0000000,4.0000000,1.000
16331_090101_130416,D,20120217,000000,4.0000000,4.0000000,4.0000000,4.0000000,1.000
16331_090101_130416,D,20120220,000000,4.0000000,4.0000000,3.8000000,3.8000000,5.000
16331_090101_130416,D,20120221,000000,3.9000000,3.9000000,3.9000000,3.9000000,1.000
16331_090101_130416,D,20120222,000000,3.9999000,4.0000000,3.8007000,4.0000000,4.000
16331_090101_130416,D,20120224,000000,3.9999000,4.0000000,3.9999000,4.0000000,9.000
16331_090101_130416,D,20120301,000000,4.0000000,4.0000000,4.0000000,4.0000000,32.000
16331_090101_130416,D,20120302,000000,4.0000000,4.0000000,4.0000000,4.0000000,27.000
16331_090101_130416,D,20120305,000000,4.0000000,4.0000000,3.8000000,3.9998000,9.000
16331_090101_130416,D,20120307,000000,4.0000000,4.0000000,4.0000000,4.0000000,10.000
16331_090101_130416,D,20120311,000000,3.7000000,3.8000000,3.7000000,3.7999000,28.000
16331_090101_130416,D,20120312,000000,3.7001000,4.7999000,3.7000000,4.1000000,12.000
16331_090101_130416,D,20120313,000000,4.0000000,4.0000000,4.0000000,4.0000000,4.000
16331_090101_130416,D,20120314,000000,3.8001000,4.0000000,3.8001000,4.0000000,6.000
16331_090101_130416,D,20120315,000000,4.1999000,4.1999000,3.8000000,3.8000000,72.000
16331_090101_130416,D,20120316,000000,3.9999000,4.0000000,3.9001000,4.0000000,9.000
16331_090101_130416,D,20120320,000000,3.8000000,4.0000000,3.8000000,4.0000000,9.000
16331_090101_130416,D,20120322,000000,3.8500000,4.0000000,3.8500000,4.0000000,5.000
16331_090101_130416,D,20120323,000000,3.7501000,3.9999000,3.7501000,3.9999000,3.000
16331_090101_130416,D,20120326,000000,3.9000000,4.7799000,3.8000000,3.9101000,84.000
16331_090101_130416,D,20120327,000000,3.9900000,3.9900000,3.8999000,3.9000000,4.000
16331_090101_130416,D,20120328,000000,3.7101000,3.8100000,3.7100000,3.8100000,16.000
16331_090101_130416,D,20120329,000000,3.7500000,3.7500000,3.7500000,3.7500000,1.000
16331_090101_130416,D,20120402,000000,3.8000000,3.8000000,3.8000000,3.8000000,1.000
16331_090101_130416,D,20120403,000000,3.9399000,4.0000000,3.8500000,3.8501000,21.000
16331_090101_130416,D,20120404,000000,3.7000000,3.7000000,3.7000000,3.7000000,26.000
16331_090101_130416,D,20120406,000000,3.8000000,3.8000000,3.8000000,3.8000000,1.000
16331_090101_130416,D,20120409,000000,3.8997000,3.8997000,3.8997000,3.8997000,1.000
