<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81945_090101_130416,D,20120126,000000,0.1000000,0.1000000,0.1000000,0.1000000,100.000
81945_090101_130416,D,20120127,000000,0.1400000,0.1400000,0.1400000,0.1400000,100.000
81945_090101_130416,D,20120402,000000,0.1960000,0.1960000,0.1900000,0.1900000,200.000
81945_090101_130416,D,20120403,000000,0.1850000,0.1900000,0.1850000,0.1900000,200.000
81945_090101_130416,D,20121005,000000,0.1840000,0.1840000,0.1840000,0.1840000,200.000
81945_090101_130416,D,20121008,000000,0.1104000,0.2576000,0.1104000,0.1206000,800.000
81945_090101_130416,D,20121024,000000,0.0738800,0.1688400,0.0738800,0.1688400,400.000
81945_090101_130416,D,20121025,000000,0.1170000,0.1881900,0.1170000,0.1881900,200.000
81945_090101_130416,D,20121101,000000,0.1111300,0.1500000,0.1111300,0.1111500,300.000
81945_090101_130416,D,20121106,000000,0.1737300,0.1737300,0.1737300,0.1737300,100.000
81945_090101_130416,D,20121107,000000,0.2000000,0.2000000,0.2000000,0.2000000,100.000
81945_090101_130416,D,20121112,000000,0.2100000,0.2800000,0.2100000,0.2800000,200.000
81945_090101_130416,D,20121227,000000,0.2300000,0.2300000,0.2300000,0.2300000,100.000
81945_090101_130416,D,20121228,000000,0.2200000,0.2220000,0.2200000,0.2220000,300.000
81945_090101_130416,D,20130129,000000,0.2777700,0.2777700,0.2300000,0.2300000,200.000
81945_090101_130416,D,20130208,000000,0.2000000,0.2000000,0.2000000,0.2000000,100.000
81945_090101_130416,D,20130226,000000,0.1470000,0.1470000,0.1470000,0.1470000,100.000
81945_090101_130416,D,20130306,000000,0.0882000,0.0882000,0.0882000,0.0882000,100.000
81945_090101_130416,D,20130307,000000,0.0529200,0.0529200,0.0529200,0.0529200,100.000
81945_090101_130416,D,20130327,000000,0.0740900,0.0740900,0.0740900,0.0740900,100.000
81945_090101_130416,D,20130401,000000,0.1400000,0.1400000,0.1400000,0.1400000,100.000
81945_090101_130416,D,20130402,000000,0.1700000,0.1700000,0.1700000,0.1700000,100.000
81945_090101_130416,D,20130403,000000,0.2227700,0.2227700,0.2227700,0.2227700,100.000
