<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81758_090101_130416,D,20111118,000000,1.375.0000000,1.375.0000000,1.315.0000000,1.325.0000000,7.397
81758_090101_130416,D,20111121,000000,1.325.0000000,1.345.0000000,1.275.0000000,1.290.0000000,3.787
81758_090101_130416,D,20111122,000000,1.290.0000000,1.305.0000000,1.275.0000000,1.280.0000000,5.999
81758_090101_130416,D,20111123,000000,1.270.0000000,1.277.5000000,1.259.0000000,1.260.0000000,4.335
81758_090101_130416,D,20111124,000000,1.260.0000000,1.265.0000000,1.250.0000000,1.256.0000000,691
81758_090101_130416,D,20111125,000000,1.250.1000000,1.255.0000000,1.231.0000000,1.241.3000000,902
81758_090101_130416,D,20111128,000000,1.250.0000000,1.260.0000000,1.230.0000000,1.241.0000000,7.917
81758_090101_130416,D,20111129,000000,1.235.0000000,1.235.0000000,1.196.0000000,1.201.1000000,10.073
81758_090101_130416,D,20111130,000000,1.209.8000000,1.219.0000000,1.190.1000000,1.210.0000000,4.134
81758_090101_130416,D,20111201,000000,1.215.0000000,1.234.9000000,1.203.1000000,1.205.0000000,13.311
81758_090101_130416,D,20111202,000000,1.205.0000000,1.215.0000000,1.205.0000000,1.208.5000000,3.760
81758_090101_130416,D,20111205,000000,1.215.0000000,1.225.0000000,1.210.5000000,1.215.0000000,2.891
81758_090101_130416,D,20111206,000000,1.205.1000000,1.245.0000000,1.191.0000000,1.199.3000000,3.946
81758_090101_130416,D,20111207,000000,1.209.9000000,1.210.0000000,1.185.0000000,1.190.0000000,6.568
81758_090101_130416,D,20111208,000000,1.204.9000000,1.210.0000000,1.188.8000000,1.190.0000000,4.546
81758_090101_130416,D,20111209,000000,1.186.5000000,1.207.0000000,1.147.1000000,1.161.0000000,11.926
81758_090101_130416,D,20111212,000000,1.179.9000000,1.189.9000000,1.150.1000000,1.152.0000000,2.486
81758_090101_130416,D,20111213,000000,1.164.9000000,1.165.0000000,1.148.3000000,1.150.0000000,4.265
81758_090101_130416,D,20111214,000000,1.157.9000000,1.170.5000000,1.126.0000000,1.130.0000000,11.758
81758_090101_130416,D,20111215,000000,1.121.1000000,1.130.0000000,1.060.0000000,1.095.0000000,24.139
81758_090101_130416,D,20111216,000000,1.095.0000000,1.109.0000000,1.094.1000000,1.097.5000000,8.714
81758_090101_130416,D,20111219,000000,1.090.0000000,1.100.0000000,1.064.0000000,1.069.9000000,9.671
81758_090101_130416,D,20111220,000000,1.062.1000000,1.071.9000000,1.044.7000000,1.052.5000000,13.494
81758_090101_130416,D,20111221,000000,1.052.5000000,1.065.0000000,1.040.0000000,1.043.5000000,9.490
81758_090101_130416,D,20111222,000000,1.049.8000000,1.070.0000000,1.045.3000000,1.057.5000000,14.407
