<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81941_090101_130416,D,20111214,000000,63.0000000,63.0000000,60.0000000,60.0000000,2.000
81941_090101_130416,D,20111215,000000,62.0000000,62.0000000,62.0000000,62.0000000,100
81941_090101_130416,D,20111216,000000,62.0000000,63.0000000,62.0000000,62.0000000,3.600
81941_090101_130416,D,20111220,000000,62.0000000,69.0000000,62.0000000,62.0000000,234.500
81941_090101_130416,D,20111221,000000,62.0000000,63.0000000,59.0000000,59.0000000,17.000
81941_090101_130416,D,20111222,000000,61.4300000,62.0000000,60.0000000,61.9900000,600
81941_090101_130416,D,20111226,000000,60.9900000,73.0000000,60.9900000,73.0000000,5.700
81941_090101_130416,D,20111227,000000,64.0000000,64.0000000,64.0000000,64.0000000,200
81941_090101_130416,D,20111228,000000,64.0000000,64.0000000,64.0000000,64.0000000,1.200
81941_090101_130416,D,20111230,000000,63.0000000,64.0000000,63.0000000,64.0000000,2.000
81941_090101_130416,D,20120106,000000,61.0100000,64.0000000,61.0100000,64.0000000,700
81941_090101_130416,D,20120110,000000,64.0000000,64.0000000,64.0000000,64.0000000,500
81941_090101_130416,D,20120111,000000,64.0000000,64.0000000,64.0000000,64.0000000,100
81941_090101_130416,D,20120112,000000,64.0000000,66.0000000,64.0000000,66.0000000,700
81941_090101_130416,D,20120113,000000,66.0000000,67.0000000,66.0000000,67.0000000,1.100
81941_090101_130416,D,20120116,000000,66.6100000,66.6100000,65.1000000,66.0000000,500
81941_090101_130416,D,20120117,000000,66.0000000,66.0000000,66.0000000,66.0000000,300
81941_090101_130416,D,20120118,000000,66.9800000,66.9800000,66.9800000,66.9800000,100
81941_090101_130416,D,20120119,000000,61.0300000,63.9000000,61.0000000,63.9000000,5.800
81941_090101_130416,D,20120120,000000,60.0000000,62.9900000,60.0000000,62.9800000,300
81941_090101_130416,D,20120123,000000,62.9700000,62.9700000,60.0000000,62.8900000,1.200
81941_090101_130416,D,20120124,000000,62.9500000,62.9500000,62.9500000,62.9500000,100
81941_090101_130416,D,20120125,000000,62.9000000,62.9000000,62.8900000,62.8900000,600
81941_090101_130416,D,20120126,000000,62.9800000,65.9800000,62.8900000,62.8900000,1.300
81941_090101_130416,D,20120127,000000,63.0000000,63.0000000,63.0000000,63.0000000,100
81941_090101_130416,D,20120130,000000,64.0000000,64.0000000,64.0000000,64.0000000,2.400
81941_090101_130416,D,20120131,000000,64.0000000,64.0000000,62.1000000,62.9800000,10.000
81941_090101_130416,D,20120201,000000,63.0000000,65.0000000,62.9800000,65.0000000,65.300
81941_090101_130416,D,20120202,000000,65.6400000,65.6400000,65.1000000,65.1000000,13.200
81941_090101_130416,D,20120203,000000,64.2000000,66.8000000,64.2000000,66.8000000,2.600
81941_090101_130416,D,20120206,000000,66.0000000,68.9700000,66.0000000,68.0000000,30.500
81941_090101_130416,D,20120207,000000,68.0000000,69.7500000,68.0000000,68.0000000,10.500
81941_090101_130416,D,20120208,000000,68.0000000,69.9500000,68.0000000,69.0000000,10.900
81941_090101_130416,D,20120209,000000,69.0000000,70.0000000,69.0000000,69.0000000,7.900
81941_090101_130416,D,20120210,000000,69.0000000,71.0000000,69.0000000,69.0100000,8.300
81941_090101_130416,D,20120213,000000,70.0000000,72.6500000,68.0000000,72.4500000,26.200
81941_090101_130416,D,20120214,000000,70.9900000,72.5000000,70.9900000,72.5000000,3.500
81941_090101_130416,D,20120215,000000,72.8000000,74.0000000,72.8000000,74.0000000,4.100
81941_090101_130416,D,20120216,000000,74.8000000,76.9900000,72.5000000,72.5000000,15.700
81941_090101_130416,D,20120217,000000,76.4900000,77.0000000,70.6400000,70.6400000,10.600
81941_090101_130416,D,20120220,000000,75.6800000,77.4000000,72.0000000,74.9900000,12.400
81941_090101_130416,D,20120221,000000,75.0000000,76.0000000,72.0400000,74.0000000,51.700
81941_090101_130416,D,20120222,000000,74.9900000,75.5000000,74.0000000,74.7400000,152.900
81941_090101_130416,D,20120224,000000,68.1000000,77.0000000,68.1000000,76.0000000,104.500
81941_090101_130416,D,20120227,000000,76.5000000,76.9400000,75.0000000,75.0000000,67.900
81941_090101_130416,D,20120228,000000,74.0000000,78.0000000,74.0000000,78.0000000,103.500
81941_090101_130416,D,20120229,000000,77.0000000,80.5000000,77.0000000,78.0000000,143.400
81941_090101_130416,D,20120301,000000,80.0000000,80.0000000,77.5000000,79.0000000,54.500
81941_090101_130416,D,20120302,000000,79.3000000,79.9900000,78.0000000,79.0000000,24.700
81941_090101_130416,D,20120305,000000,82.0000000,82.0000000,79.9900000,80.5000000,8.100
81941_090101_130416,D,20120306,000000,79.5000000,79.5000000,79.5000000,79.5000000,100
81941_090101_130416,D,20120307,000000,77.3300000,78.5000000,77.1000000,78.0000000,7.100
81941_090101_130416,D,20120311,000000,79.4800000,79.4800000,78.0000000,78.0000000,11.800
81941_090101_130416,D,20120312,000000,78.5000000,78.5000000,76.0100000,76.0100000,1.300
81941_090101_130416,D,20120313,000000,77.1100000,77.1100000,75.9900000,76.0100000,5.500
81941_090101_130416,D,20120314,000000,77.0000000,77.0000000,76.9900000,77.0000000,64.200
81941_090101_130416,D,20120315,000000,77.2000000,77.2000000,77.2000000,77.2000000,100
81941_090101_130416,D,20120316,000000,77.2000000,77.2000000,77.2000000,77.2000000,100
81941_090101_130416,D,20120319,000000,75.0100000,77.1600000,75.0000000,75.0000000,37.900
81941_090101_130416,D,20120320,000000,75.0000000,76.9700000,74.2500000,74.2500000,16.500
81941_090101_130416,D,20120321,000000,76.4500000,76.4700000,75.0000000,75.1000000,3.100
81941_090101_130416,D,20120322,000000,75.8000000,76.8800000,75.8000000,75.8000000,52.400
81941_090101_130416,D,20120326,000000,77.0000000,77.8500000,76.9900000,77.8500000,20.000
81941_090101_130416,D,20120329,000000,77.7500000,78.0100000,77.7500000,78.0000000,33.200
81941_090101_130416,D,20120330,000000,78.0000000,78.4900000,77.0000000,78.4500000,102.900
81941_090101_130416,D,20120402,000000,77.0300000,79.7900000,77.0000000,78.5000000,8.400
81941_090101_130416,D,20120403,000000,79.2700000,79.2800000,78.5100000,78.5100000,7.400
81941_090101_130416,D,20120404,000000,78.7000000,78.7000000,78.0000000,78.0100000,62.300
81941_090101_130416,D,20120405,000000,77.5000000,77.5000000,77.5000000,77.5000000,100
81941_090101_130416,D,20120406,000000,79.4800000,79.9000000,78.1500000,79.5000000,107.000
81941_090101_130416,D,20120409,000000,79.0000000,79.9900000,77.0000000,77.0000000,79.500
81941_090101_130416,D,20120410,000000,78.5500000,79.0000000,78.5500000,78.9900000,107.600
81941_090101_130416,D,20120411,000000,78.5000000,80.1000000,78.5000000,80.1000000,21.000
81941_090101_130416,D,20120412,000000,83.9900000,86.2000000,80.4900000,86.2000000,10.800
81941_090101_130416,D,20120413,000000,87.9800000,89.3000000,86.2000000,86.2000000,5.400
81941_090101_130416,D,20120416,000000,92.0000000,92.0000000,84.0000000,87.9900000,3.500
81941_090101_130416,D,20120417,000000,84.0000000,93.8000000,78.5000000,89.0000000,100.400
81941_090101_130416,D,20120418,000000,85.0000000,86.9800000,84.0000000,86.9800000,36.000
81941_090101_130416,D,20120419,000000,88.0000000,88.0000000,85.0000000,85.0000000,26.000
81941_090101_130416,D,20120420,000000,88.0000000,88.9500000,84.0000000,84.0000000,3.300
81941_090101_130416,D,20120423,000000,88.7900000,90.0000000,88.7900000,89.0000000,2.000
81941_090101_130416,D,20120424,000000,89.7600000,89.9500000,88.0000000,88.0000000,700
81941_090101_130416,D,20120425,000000,86.0000000,86.0000000,86.0000000,86.0000000,5.400
81941_090101_130416,D,20120426,000000,86.0000000,86.0000000,86.0000000,86.0000000,1.000
81941_090101_130416,D,20120427,000000,87.0000000,89.8500000,86.0000000,86.0000000,10.000
81941_090101_130416,D,20120428,000000,88.5000000,89.0100000,85.0300000,85.0300000,13.900
81941_090101_130416,D,20120502,000000,88.4500000,89.7000000,88.4500000,89.5000000,14.400
81941_090101_130416,D,20120503,000000,88.5000000,89.2900000,86.4000000,86.4200000,19.200
81941_090101_130416,D,20120504,000000,86.0100000,88.4000000,84.0100000,84.0100000,3.800
81941_090101_130416,D,20120505,000000,84.0100000,89.2900000,84.0000000,84.8000000,28.600
81941_090101_130416,D,20120507,000000,89.2800000,89.2800000,89.2800000,89.2800000,100
81941_090101_130416,D,20120508,000000,86.9000000,86.9000000,86.9000000,86.9000000,13.200
81941_090101_130416,D,20120510,000000,87.0000000,87.0000000,87.0000000,87.0000000,100
81941_090101_130416,D,20120511,000000,84.7600000,84.7600000,84.7600000,84.7600000,100
81941_090101_130416,D,20120512,000000,82.5500000,82.5500000,82.5500000,82.5500000,100
81941_090101_130416,D,20120514,000000,81.1100000,81.1100000,80.0300000,80.0300000,13.300
81941_090101_130416,D,20120515,000000,73.5000000,73.5000000,73.5000000,73.5000000,100
81941_090101_130416,D,20120516,000000,84.9900000,85.0000000,84.9900000,85.0000000,2.800
81941_090101_130416,D,20120523,000000,83.9900000,83.9900000,83.9900000,83.9900000,100
81941_090101_130416,D,20120601,000000,61.2100000,83.9300000,61.2100000,83.9300000,900
81941_090101_130416,D,20120615,000000,83.1200000,83.4000000,70.0500000,72.0700000,1.000
81941_090101_130416,D,20120618,000000,83.5900000,83.5900000,78.5000000,80.9800000,400
81941_090101_130416,D,20120626,000000,81.0000000,83.9000000,81.0000000,83.9000000,6.000
81941_090101_130416,D,20120627,000000,79.3000000,79.3000000,66.0000000,79.2200000,900
81941_090101_130416,D,20120629,000000,79.2200000,79.2200000,79.2200000,79.2200000,300
81941_090101_130416,D,20120703,000000,79.7300000,79.7300000,79.4900000,79.4900000,400
81941_090101_130416,D,20120705,000000,79.4900000,79.4900000,79.4800000,79.4900000,1.100
81941_090101_130416,D,20120713,000000,79.4700000,79.4800000,79.4700000,79.4800000,300
81941_090101_130416,D,20120716,000000,79.4700000,79.4700000,79.4700000,79.4700000,100
81941_090101_130416,D,20120717,000000,79.4700000,79.4700000,79.4600000,79.4600000,200
81941_090101_130416,D,20120718,000000,79.4500000,79.4500000,79.4500000,79.4500000,100
81941_090101_130416,D,20120725,000000,75.5000000,75.5000000,75.0000000,75.0000000,9.600
81941_090101_130416,D,20120730,000000,75.0000000,75.0000000,75.0000000,75.0000000,100
81941_090101_130416,D,20120731,000000,80.4900000,80.4900000,75.4000000,75.4000000,6.600
81941_090101_130416,D,20120806,000000,79.8300000,83.3000000,75.1000000,75.1000000,2.400
81941_090101_130416,D,20120807,000000,75.5000000,75.5000000,75.5000000,75.5000000,6.500
81941_090101_130416,D,20120808,000000,79.5400000,79.5400000,79.5400000,79.5400000,100
81941_090101_130416,D,20120809,000000,75.5000000,75.5000000,75.0000000,75.0000000,12.500
81941_090101_130416,D,20120813,000000,75.0000000,75.0000000,75.0000000,75.0000000,100
81941_090101_130416,D,20120820,000000,75.0100000,75.0100000,75.0000000,75.0000000,1.000
81941_090101_130416,D,20120821,000000,77.9700000,77.9700000,77.9700000,77.9700000,200
81941_090101_130416,D,20120822,000000,75.0100000,75.0100000,75.0000000,75.0100000,1.500
81941_090101_130416,D,20120823,000000,75.0000000,75.0000000,75.0000000,75.0000000,200
81941_090101_130416,D,20120910,000000,75.0000000,79.9700000,75.0000000,79.9700000,600
81941_090101_130416,D,20120919,000000,79.4500000,81.5500000,79.4500000,80.9700000,1.100
81941_090101_130416,D,20120920,000000,81.8000000,82.0000000,81.8000000,82.0000000,200
81941_090101_130416,D,20120921,000000,78.0000000,78.0000000,78.0000000,78.0000000,100
81941_090101_130416,D,20120928,000000,78.4800000,79.0000000,78.4800000,78.4800000,10.100
81941_090101_130416,D,20121001,000000,78.4800000,78.4800000,78.4800000,78.4800000,100
81941_090101_130416,D,20121009,000000,78.4800000,78.4800000,78.4800000,78.4800000,100
81941_090101_130416,D,20121011,000000,78.0100000,78.0200000,78.0000000,78.0000000,7.700
81941_090101_130416,D,20121015,000000,79.0000000,79.0000000,79.0000000,79.0000000,5.000
81941_090101_130416,D,20121016,000000,80.0000000,80.0000000,80.0000000,80.0000000,100
81941_090101_130416,D,20121017,000000,80.0000000,82.3000000,80.0000000,81.0000000,2.400
81941_090101_130416,D,20121018,000000,80.0100000,80.0100000,80.0100000,80.0100000,100
81941_090101_130416,D,20121019,000000,81.9900000,81.9900000,80.0000000,80.0000000,400
81941_090101_130416,D,20121022,000000,80.0100000,80.0100000,80.0100000,80.0100000,300
81941_090101_130416,D,20121023,000000,80.0000000,80.0000000,80.0000000,80.0000000,1.700
81941_090101_130416,D,20121024,000000,79.5000000,79.5000000,79.0000000,79.0000000,900
81941_090101_130416,D,20121025,000000,79.5000000,79.5000000,79.5000000,79.5000000,100
81941_090101_130416,D,20121030,000000,79.5100000,79.5100000,79.5100000,79.5100000,100
81941_090101_130416,D,20121031,000000,79.5000000,80.0000000,79.5000000,80.0000000,10.000
81941_090101_130416,D,20121101,000000,79.0000000,79.0000000,79.0000000,79.0000000,1.000
81941_090101_130416,D,20121102,000000,80.4900000,80.5000000,79.0000000,79.0000000,47.100
81941_090101_130416,D,20121106,000000,79.9900000,80.0000000,79.9900000,80.0000000,5.400
81941_090101_130416,D,20121107,000000,81.0000000,81.0000000,81.0000000,81.0000000,100
81941_090101_130416,D,20121108,000000,79.0000000,80.0000000,79.0000000,80.0000000,13.900
81941_090101_130416,D,20121109,000000,80.0000000,80.0000000,80.0000000,80.0000000,600
81941_090101_130416,D,20121112,000000,80.0000000,80.0000000,80.0000000,80.0000000,1.600
81941_090101_130416,D,20121120,000000,80.0000000,80.0100000,80.0000000,80.0000000,5.700
81941_090101_130416,D,20121128,000000,80.0000000,84.7000000,80.0000000,84.7000000,700
81941_090101_130416,D,20121129,000000,81.5000000,81.5000000,81.5000000,81.5000000,10.000
81941_090101_130416,D,20121203,000000,83.0000000,83.0000000,80.0300000,80.0300000,600
81941_090101_130416,D,20121204,000000,83.9900000,83.9900000,83.9900000,83.9900000,100
81941_090101_130416,D,20121205,000000,82.5000000,82.7500000,82.5000000,82.7500000,6.200
81941_090101_130416,D,20121207,000000,83.0000000,83.0000000,83.0000000,83.0000000,500
81941_090101_130416,D,20121210,000000,83.0000000,83.0000000,83.0000000,83.0000000,1.000
81941_090101_130416,D,20121211,000000,83.0000000,83.0000000,83.0000000,83.0000000,500
81941_090101_130416,D,20121213,000000,83.0000000,83.0000000,83.0000000,83.0000000,1.100
81941_090101_130416,D,20121214,000000,83.0000000,83.0000000,83.0000000,83.0000000,1.500
81941_090101_130416,D,20121218,000000,83.0000000,83.0000000,83.0000000,83.0000000,100
81941_090101_130416,D,20121219,000000,83.0000000,83.0000000,82.9900000,83.0000000,15.500
81941_090101_130416,D,20121220,000000,83.0000000,83.9000000,83.0000000,83.9000000,300
81941_090101_130416,D,20121221,000000,83.0000000,83.0000000,83.0000000,83.0000000,1.000
81941_090101_130416,D,20121224,000000,83.0000000,83.0000000,83.0000000,83.0000000,1.000
81941_090101_130416,D,20121225,000000,83.2500000,90.0100000,83.2500000,88.9000000,43.800
81941_090101_130416,D,20121226,000000,83.0100000,91.4000000,83.0000000,90.0000000,93.300
81941_090101_130416,D,20121227,000000,90.0000000,90.9900000,89.0100000,90.9900000,20.300
81941_090101_130416,D,20121228,000000,90.9900000,92.7000000,90.9900000,92.7000000,2.200
81941_090101_130416,D,20130109,000000,80.0100000,94.9900000,80.0000000,90.0000000,310.500
81941_090101_130416,D,20130110,000000,90.0000000,97.4000000,90.0000000,95.0000000,16.500
81941_090101_130416,D,20130111,000000,110.0000000,110.0000000,90.0300000,90.0300000,200
81941_090101_130416,D,20130114,000000,97.9900000,119.9900000,97.9900000,119.9900000,33.800
81941_090101_130416,D,20130115,000000,119.9900000,149.0000000,119.9900000,149.0000000,41.200
