<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20100_090101_130416,D,20090111,000000,5.2000000,5.2000000,5.2000000,5.2000000,1.200
20100_090101_130416,D,20090112,000000,5.2000000,5.3000000,5.2000000,5.3000000,51.300
20100_090101_130416,D,20090113,000000,5.3000000,5.3000000,5.0000000,5.1000000,5.300
20100_090101_130416,D,20090114,000000,5.3000000,5.4000000,5.1000000,5.1000000,27.800
20100_090101_130416,D,20090119,000000,5.5000000,5.5000000,5.4000000,5.4000000,101.000
20100_090101_130416,D,20090120,000000,5.6000000,5.6000000,5.6000000,5.6000000,100.100
20100_090101_130416,D,20090122,000000,5.5000000,5.5000000,5.5000000,5.5000000,100
20100_090101_130416,D,20090123,000000,4.3000000,5.5000000,4.3000000,5.5000000,2.500
20100_090101_130416,D,20090126,000000,5.0000000,5.0000000,5.0000000,5.0000000,1.900
20100_090101_130416,D,20090127,000000,5.2000000,5.2000000,5.2000000,5.2000000,1.000
20100_090101_130416,D,20090129,000000,4.8000000,5.0000000,4.8000000,5.0000000,2.400
20100_090101_130416,D,20090202,000000,5.0500000,5.1500000,5.0500000,5.1500000,5.800
20100_090101_130416,D,20090204,000000,5.2000000,5.3000000,5.2000000,5.3000000,19.900
20100_090101_130416,D,20090206,000000,5.0500000,5.1500000,4.8000000,5.1500000,19.400
20100_090101_130416,D,20090209,000000,5.4480000,5.7300000,5.4480000,5.6500000,104.000
20100_090101_130416,D,20090210,000000,5.7000000,5.7000000,5.7000000,5.7000000,100
20100_090101_130416,D,20090212,000000,5.5000000,5.7000000,5.5000000,5.7000000,400
20100_090101_130416,D,20090213,000000,5.7000000,5.7000000,5.5500000,5.5500000,200
20100_090101_130416,D,20090216,000000,5.7000000,5.7000000,5.7000000,5.7000000,100
20100_090101_130416,D,20090218,000000,5.5000000,5.5000000,5.5000000,5.5000000,600
20100_090101_130416,D,20090220,000000,5.5000000,5.5000000,5.5000000,5.5000000,200
20100_090101_130416,D,20090224,000000,5.1000000,5.2000000,5.1000000,5.2000000,600
20100_090101_130416,D,20090303,000000,5.4000000,5.4000000,5.4000000,5.4000000,1.000
20100_090101_130416,D,20090306,000000,5.5000000,5.5000000,5.5000000,5.5000000,100
20100_090101_130416,D,20090310,000000,5.4990000,5.4990000,5.4990000,5.4990000,100
20100_090101_130416,D,20090311,000000,5.2000000,5.2000000,5.2000000,5.2000000,2.600
20100_090101_130416,D,20090312,000000,5.1000000,5.1000000,5.0000000,5.0000000,2.400
20100_090101_130416,D,20090313,000000,5.4990000,5.4990000,5.4990000,5.4990000,100
20100_090101_130416,D,20090316,000000,5.4990000,5.4990000,5.4990000,5.4990000,5.200
20100_090101_130416,D,20090317,000000,5.3990000,5.4000000,5.3990000,5.4000000,5.100
20100_090101_130416,D,20090318,000000,5.3000000,5.4000000,5.3000000,5.4000000,700
20100_090101_130416,D,20090319,000000,5.4990000,5.5000000,5.3000000,5.3000000,69.200
20100_090101_130416,D,20090320,000000,5.3500000,5.4000000,5.1700000,5.2000000,35.500
20100_090101_130416,D,20090323,000000,5.2000000,5.3000000,5.2000000,5.2500000,147.300
20100_090101_130416,D,20090324,000000,5.1500000,5.1500000,5.1500000,5.1500000,9.200
20100_090101_130416,D,20090325,000000,5.1500000,5.2500000,5.1500000,5.2500000,18.400
20100_090101_130416,D,20090326,000000,5.3000000,5.3000000,5.3000000,5.3000000,4.100
20100_090101_130416,D,20090327,000000,5.3000000,5.3000000,5.3000000,5.3000000,1.024.500
20100_090101_130416,D,20090330,000000,5.3500000,5.3500000,5.3500000,5.3500000,1.000.100
20100_090101_130416,D,20090331,000000,5.3490000,5.3490000,5.2800000,5.2800000,82.100
20100_090101_130416,D,20090401,000000,5.2600000,5.3300000,5.2600000,5.3300000,66.700
20100_090101_130416,D,20090402,000000,5.3000000,5.4000000,5.3000000,5.4000000,75.300
20100_090101_130416,D,20090403,000000,5.4000000,5.7000000,5.4000000,5.7000000,84.300
20100_090101_130416,D,20090406,000000,5.7000000,5.7000000,5.4000000,5.5500000,143.400
20100_090101_130416,D,20090407,000000,5.5550000,5.6500000,5.5490000,5.6500000,64.700
20100_090101_130416,D,20090409,000000,5.7500000,5.7500000,5.5570000,5.7500000,16.200
20100_090101_130416,D,20090410,000000,5.7500000,5.8000000,5.7500000,5.8000000,23.400
20100_090101_130416,D,20090413,000000,5.8000000,5.8510000,5.7990000,5.8000000,234.900
20100_090101_130416,D,20090414,000000,5.7900000,5.8800000,5.7900000,5.8300000,162.500
20100_090101_130416,D,20090415,000000,5.8300000,5.8500000,5.8300000,5.8500000,60.000
20100_090101_130416,D,20090416,000000,5.8900000,6.8400000,5.8800000,6.5550000,210.500
20100_090101_130416,D,20090417,000000,6.2610000,7.0000000,6.2600000,7.0000000,65.600
20100_090101_130416,D,20090420,000000,7.0000000,7.1990000,6.7000000,6.7000000,41.700
20100_090101_130416,D,20090421,000000,6.1000000,6.8990000,6.1000000,6.8990000,2.400
20100_090101_130416,D,20090422,000000,6.8300000,6.8300000,6.5010000,6.5010000,10.900
20100_090101_130416,D,20090423,000000,6.8890000,6.8900000,6.0500000,6.8500000,15.600
20100_090101_130416,D,20090424,000000,6.9000000,6.9000000,6.8400000,6.8500000,26.900
20100_090101_130416,D,20090427,000000,6.8500000,6.8500000,6.4010000,6.6980000,7.700
20100_090101_130416,D,20090428,000000,6.5010000,6.5010000,6.3990000,6.4000000,64.100
20100_090101_130416,D,20090429,000000,6.5000000,6.5000000,6.4000000,6.4000000,10.600
20100_090101_130416,D,20090430,000000,6.8490000,6.8490000,6.8490000,6.8490000,7.300
20100_090101_130416,D,20090504,000000,6.8500000,6.9000000,6.8500000,6.9000000,38.200
20100_090101_130416,D,20090505,000000,6.5510000,6.7010000,6.4000000,6.7000000,12.100
20100_090101_130416,D,20090506,000000,6.8890000,7.1000000,6.8890000,7.1000000,42.000
20100_090101_130416,D,20090507,000000,7.2800000,7.6000000,7.1000000,7.5200000,96.600
20100_090101_130416,D,20090508,000000,7.4510000,7.8000000,7.3490000,7.8000000,8.400
20100_090101_130416,D,20090512,000000,7.8000000,7.9000000,7.5500000,7.5600000,39.100
20100_090101_130416,D,20090513,000000,7.2560000,7.7000000,7.2000000,7.3000000,44.600
20100_090101_130416,D,20090514,000000,7.2270000,7.3500000,7.2270000,7.3500000,544.100
20100_090101_130416,D,20090515,000000,7.4900000,7.6030000,7.4900000,7.4900000,577.700
20100_090101_130416,D,20090518,000000,7.5500000,7.5500000,7.5500000,7.5500000,100
20100_090101_130416,D,20090519,000000,7.2400000,7.5500000,7.2000000,7.5500000,6.500
20100_090101_130416,D,20090520,000000,7.4490000,7.5000000,7.4030000,7.5000000,14.000
20100_090101_130416,D,20090521,000000,7.4100000,7.5000000,7.3000000,7.5000000,153.800
20100_090101_130416,D,20090522,000000,7.4290000,7.5340000,7.0000000,7.5300000,35.200
20100_090101_130416,D,20090525,000000,7.1300000,7.4500000,7.1000000,7.4500000,1.500
20100_090101_130416,D,20090527,000000,7.4480000,7.4480000,7.4150000,7.4210000,800
20100_090101_130416,D,20090528,000000,7.5500000,7.5500000,7.2500000,7.5290000,21.800
20100_090101_130416,D,20090529,000000,7.5000000,7.5200000,7.2500000,7.5020000,7.600
20100_090101_130416,D,20090601,000000,7.5200000,7.6490000,7.4700000,7.6490000,42.500
