<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16546_090101_130416,D,20090111,000000,1.5300000,1.8440000,1.5270000,1.8440000,5.000
16546_090101_130416,D,20090112,000000,1.8900000,1.8900000,1.8850000,1.8900000,3.400
16546_090101_130416,D,20090113,000000,2.0000000,2.0000000,2.0000000,2.0000000,3.000
16546_090101_130416,D,20090114,000000,2.0000000,2.0000000,2.0000000,2.0000000,100
16546_090101_130416,D,20090115,000000,1.8880000,1.9990000,1.8880000,1.9990000,3.300
16546_090101_130416,D,20090121,000000,2.5990000,2.7990000,1.6100000,2.7400000,19.800
16546_090101_130416,D,20090126,000000,1.8880000,1.9000000,1.8880000,1.8880000,25.400
16546_090101_130416,D,20090129,000000,1.8890000,1.8890000,1.8890000,1.8890000,100
16546_090101_130416,D,20090130,000000,2.6000000,2.6000000,2.6000000,2.6000000,100
16546_090101_130416,D,20090202,000000,2.5900000,2.5900000,2.5900000,2.5900000,100
16546_090101_130416,D,20090204,000000,2.5910000,2.6000000,2.5910000,2.6000000,400
16546_090101_130416,D,20090205,000000,2.2100000,2.2100000,2.2100000,2.2100000,100
16546_090101_130416,D,20090206,000000,2.2100000,2.2100000,2.2100000,2.2100000,100
16546_090101_130416,D,20090213,000000,2.2800000,2.2800000,1.8880000,1.8880000,800
16546_090101_130416,D,20090217,000000,1.8880000,2.0500000,1.8880000,2.0500000,31.800
16546_090101_130416,D,20090310,000000,2.8000000,2.8000000,2.7990000,2.8000000,31.600
16546_090101_130416,D,20090311,000000,1.8880000,1.8880000,1.8880000,1.8880000,800
16546_090101_130416,D,20090313,000000,2.6400000,2.6430000,2.6400000,2.6410000,5.500
16546_090101_130416,D,20090323,000000,2.2500000,3.6000000,2.2500000,3.6000000,23.900
16546_090101_130416,D,20090326,000000,2.4400000,2.4400000,2.3100000,2.3100000,4.400
16546_090101_130416,D,20090327,000000,2.9200000,3.2750000,2.9200000,3.2750000,4.400
16546_090101_130416,D,20090331,000000,2.3500000,2.8000000,2.3500000,2.8000000,1.100
16546_090101_130416,D,20090402,000000,2.5000000,2.9880000,2.5000000,2.9880000,2.300
16546_090101_130416,D,20090403,000000,3.5000000,3.8000000,3.5000000,3.8000000,2.000
16546_090101_130416,D,20090406,000000,2.7200000,5.1000000,2.6000000,5.1000000,14.200
16546_090101_130416,D,20090407,000000,4.0870000,4.9400000,4.0870000,4.9400000,1.100
16546_090101_130416,D,20090408,000000,2.7030000,4.9000000,2.6010000,4.2000000,15.100
16546_090101_130416,D,20090409,000000,4.6600000,4.6600000,4.6600000,4.6600000,9.500
16546_090101_130416,D,20090413,000000,4.7700000,4.7700000,3.7000000,3.7000000,12.600
16546_090101_130416,D,20090414,000000,4.7000000,4.7000000,4.2000000,4.2000000,2.800
16546_090101_130416,D,20090415,000000,3.6010000,3.6010000,3.6010000,3.6010000,300
16546_090101_130416,D,20090416,000000,4.0000000,4.0000000,4.0000000,4.0000000,36.200
16546_090101_130416,D,20090417,000000,4.3990000,4.3990000,4.3990000,4.3990000,2.300
16546_090101_130416,D,20090420,000000,4.0010000,4.0010000,4.0000000,4.0000000,10.200
16546_090101_130416,D,20090421,000000,4.0000000,4.0000000,3.7000000,3.7700000,9.900
16546_090101_130416,D,20090423,000000,3.7000000,3.7800000,3.7000000,3.7700000,9.700
16546_090101_130416,D,20090427,000000,4.4000000,4.5000000,4.2470000,4.5000000,19.700
16546_090101_130416,D,20090428,000000,3.7000000,3.7000000,3.7000000,3.7000000,9.600
16546_090101_130416,D,20090429,000000,3.6150000,4.5000000,2.7770000,3.4400000,53.600
16546_090101_130416,D,20090430,000000,4.1110000,4.1110000,3.3130000,4.0000000,30.300
16546_090101_130416,D,20090504,000000,4.4440000,5.4000000,4.0000000,4.0000000,106.900
16546_090101_130416,D,20090505,000000,4.0050000,4.5000000,4.0000000,4.5000000,29.400
16546_090101_130416,D,20090506,000000,4.0240000,4.0240000,4.0240000,4.0240000,700
16546_090101_130416,D,20090513,000000,4.1660000,4.5010000,3.8000000,4.5000000,89.200
16546_090101_130416,D,20090515,000000,4.4990000,4.5000000,4.4990000,4.5000000,8.800
16546_090101_130416,D,20090518,000000,4.5500000,4.5500000,4.5500000,4.5500000,1.500
16546_090101_130416,D,20090519,000000,4.8900000,5.0000000,4.8900000,5.0000000,15.400
16546_090101_130416,D,20090521,000000,4.7000000,4.7010000,4.7000000,4.7010000,51.700
16546_090101_130416,D,20090522,000000,5.0000000,5.2500000,5.0000000,5.2500000,2.300
16546_090101_130416,D,20090527,000000,5.3000000,6.5000000,5.3000000,6.5000000,21.100
16546_090101_130416,D,20090528,000000,6.5200000,7.0000000,4.0200000,4.0200000,259.000
16546_090101_130416,D,20090602,000000,4.7000000,4.7000000,4.7000000,4.7000000,2.700
16546_090101_130416,D,20090605,000000,6.5000000,6.5000000,4.1020000,5.3000000,500
16546_090101_130416,D,20090609,000000,4.3030000,5.9940000,4.3030000,5.9940000,400
16546_090101_130416,D,20090610,000000,5.8960000,5.8960000,5.8960000,5.8960000,900
16546_090101_130416,D,20090615,000000,7.0000000,7.0000000,7.0000000,7.0000000,100
16546_090101_130416,D,20090626,000000,4.4700000,6.6000000,4.4700000,6.6000000,2.600
16546_090101_130416,D,20090630,000000,5.2000000,5.2000000,4.7090000,4.7500000,26.800
16546_090101_130416,D,20090701,000000,4.4000000,4.5000000,4.3330000,4.5000000,14.700
16546_090101_130416,D,20090702,000000,4.2990000,4.3500000,3.6500000,3.8970000,126.700
16546_090101_130416,D,20090703,000000,3.5800000,4.5000000,3.5800000,3.8000000,89.600
16546_090101_130416,D,20090706,000000,3.6530000,4.4950000,3.6530000,3.7500000,23.200
16546_090101_130416,D,20090707,000000,4.4000000,4.4000000,4.0000000,4.0000000,23.500
16546_090101_130416,D,20090708,000000,4.4980000,4.4980000,4.4980000,4.4980000,100
16546_090101_130416,D,20090709,000000,3.6230000,4.3950000,3.6000000,4.0010000,2.100
16546_090101_130416,D,20090710,000000,4.8500000,4.8500000,4.4900000,4.4900000,400
16546_090101_130416,D,20090713,000000,4.1010000,5.7500000,4.1010000,4.9000000,29.000
16546_090101_130416,D,20090714,000000,4.6500000,4.6500000,4.6500000,4.6500000,600
16546_090101_130416,D,20090716,000000,4.5500000,4.5500000,4.4500000,4.4500000,2.000
16546_090101_130416,D,20090717,000000,4.4500000,4.4500000,4.4300000,4.4300000,2.500
16546_090101_130416,D,20090720,000000,4.0100000,4.3990000,2.8000000,3.9510000,51.900
16546_090101_130416,D,20090722,000000,4.6790000,4.6790000,3.4320000,4.3930000,5.300
16546_090101_130416,D,20090724,000000,3.8100000,3.8100000,3.8100000,3.8100000,2.500
16546_090101_130416,D,20090730,000000,4.0020000,4.5890000,4.0010000,4.0010000,500
16546_090101_130416,D,20090805,000000,3.9990000,4.0000000,3.9990000,4.0000000,700
16546_090101_130416,D,20090806,000000,3.8500000,3.8500000,3.8500000,3.8500000,200
16546_090101_130416,D,20090810,000000,3.7100000,4.0000000,3.6120000,4.0000000,4.300
16546_090101_130416,D,20090817,000000,3.7000000,3.8000000,3.7000000,3.8000000,15.400
16546_090101_130416,D,20090818,000000,3.8000000,3.8000000,3.8000000,3.8000000,13.100
