<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81882_090101_130416,D,20111229,000000,32.500.0000000,32.550.0000000,32.500.0000000,32.550.0000000,2
81882_090101_130416,D,20120112,000000,35.000.0000000,39.000.0000000,35.000.0000000,38.500.0000000,30
81882_090101_130416,D,20120113,000000,38.500.0000000,38.500.0000000,35.000.0000000,38.500.0000000,24
81882_090101_130416,D,20120116,000000,38.500.0000000,38.500.0000000,35.750.0000000,38.500.0000000,28
81882_090101_130416,D,20120117,000000,38.500.0000000,38.500.0000000,38.500.0000000,38.500.0000000,6
81882_090101_130416,D,20120119,000000,38.500.0000000,38.500.0000000,38.500.0000000,38.500.0000000,1
81882_090101_130416,D,20120120,000000,38.499.0000000,38.499.0000000,38.499.0000000,38.499.0000000,2
81882_090101_130416,D,20120123,000000,34.000.0000000,36.999.0000000,34.000.0000000,34.300.0000000,5
81882_090101_130416,D,20120124,000000,34.401.0000000,34.401.0000000,34.401.0000000,34.401.0000000,1
81882_090101_130416,D,20120131,000000,36.000.0000000,36.500.0000000,36.000.0000000,36.500.0000000,2
81882_090101_130416,D,20120202,000000,38.500.0000000,38.500.0000000,38.500.0000000,38.500.0000000,1
81882_090101_130416,D,20120203,000000,38.500.0000000,41.000.0000000,38.500.0000000,40.750.0000000,14
81882_090101_130416,D,20120206,000000,37.001.0000000,37.001.0000000,37.000.0000000,37.000.0000000,6
81882_090101_130416,D,20120207,000000,38.499.0000000,38.499.0000000,38.499.0000000,38.499.0000000,1
81882_090101_130416,D,20120213,000000,37.777.0000000,37.777.0000000,37.777.0000000,37.777.0000000,1
81882_090101_130416,D,20120214,000000,40.500.0000000,40.500.0000000,40.500.0000000,40.500.0000000,5
81882_090101_130416,D,20120215,000000,41.500.0000000,41.500.0000000,41.500.0000000,41.500.0000000,2
81882_090101_130416,D,20120216,000000,40.400.0000000,40.400.0000000,40.400.0000000,40.400.0000000,4
81882_090101_130416,D,20120217,000000,41.499.0000000,41.500.0000000,41.499.0000000,41.500.0000000,5
81882_090101_130416,D,20120224,000000,41.500.0000000,41.500.0000000,41.500.0000000,41.500.0000000,5
81882_090101_130416,D,20120227,000000,42.000.0000000,42.000.0000000,42.000.0000000,42.000.0000000,3
81882_090101_130416,D,20120305,000000,45.000.0000000,46.000.0000000,45.000.0000000,46.000.0000000,3
81882_090101_130416,D,20120306,000000,46.000.0000000,46.000.0000000,46.000.0000000,46.000.0000000,1
81882_090101_130416,D,20120311,000000,46.000.0000000,46.000.0000000,46.000.0000000,46.000.0000000,1
81882_090101_130416,D,20120315,000000,46.000.0000000,46.000.0000000,46.000.0000000,46.000.0000000,1
81882_090101_130416,D,20120316,000000,45.501.0000000,47.000.0000000,45.500.0000000,47.000.0000000,5
81882_090101_130416,D,20120320,000000,42.000.0000000,46.000.0000000,42.000.0000000,46.000.0000000,3
81882_090101_130416,D,20120327,000000,44.000.0000000,44.000.0000000,44.000.0000000,44.000.0000000,5
81882_090101_130416,D,20120403,000000,46.200.0000000,46.200.0000000,46.150.0000000,46.150.0000000,3
81882_090101_130416,D,20120404,000000,48.001.0000000,49.000.0000000,48.001.0000000,48.001.0000000,5
81882_090101_130416,D,20120406,000000,44.000.0000000,44.000.0000000,44.000.0000000,44.000.0000000,2
81882_090101_130416,D,20120411,000000,49.000.0000000,49.000.0000000,48.926.0000000,48.926.0000000,4
81882_090101_130416,D,20120412,000000,50.000.0000000,50.000.0000000,50.000.0000000,50.000.0000000,1
81882_090101_130416,D,20120417,000000,50.000.0000000,51.000.0000000,50.000.0000000,51.000.0000000,2
81882_090101_130416,D,20120418,000000,52.000.0000000,53.000.0000000,52.000.0000000,53.000.0000000,5
81882_090101_130416,D,20120419,000000,53.000.0000000,54.000.0000000,53.000.0000000,54.000.0000000,3
81882_090101_130416,D,20120502,000000,52.500.0000000,52.500.0000000,52.500.0000000,52.500.0000000,1
81882_090101_130416,D,20120503,000000,54.000.0000000,54.000.0000000,54.000.0000000,54.000.0000000,1
81882_090101_130416,D,20120504,000000,53.000.0000000,53.000.0000000,53.000.0000000,53.000.0000000,1
81882_090101_130416,D,20120505,000000,53.500.0000000,53.500.0000000,53.500.0000000,53.500.0000000,1
81882_090101_130416,D,20120511,000000,50.001.0000000,52.000.0000000,50.000.0000000,51.000.0000000,72
81882_090101_130416,D,20120514,000000,53.000.0000000,53.000.0000000,53.000.0000000,53.000.0000000,1
81882_090101_130416,D,20120530,000000,50.000.0000000,50.000.0000000,50.000.0000000,50.000.0000000,2
81882_090101_130416,D,20120531,000000,55.000.0000000,57.000.0000000,55.000.0000000,57.000.0000000,3
81882_090101_130416,D,20120613,000000,56.000.0000000,56.000.0000000,56.000.0000000,56.000.0000000,1
81882_090101_130416,D,20120629,000000,51.501.0000000,51.501.0000000,51.501.0000000,51.501.0000000,1
81882_090101_130416,D,20120703,000000,57.000.0000000,57.000.0000000,57.000.0000000,57.000.0000000,3
81882_090101_130416,D,20120705,000000,59.000.0000000,59.000.0000000,59.000.0000000,59.000.0000000,1
81882_090101_130416,D,20120709,000000,55.000.0000000,55.000.0000000,53.000.0000000,53.000.0000000,6
81882_090101_130416,D,20120710,000000,57.999.0000000,57.999.0000000,57.999.0000000,57.999.0000000,1
81882_090101_130416,D,20120712,000000,55.000.0000000,55.000.0000000,54.000.0000000,54.000.0000000,3
81882_090101_130416,D,20120723,000000,55.008.0000000,55.008.0000000,52.000.0000000,52.045.0000000,39
81882_090101_130416,D,20120724,000000,50.001.0000000,54.504.0000000,50.001.0000000,54.504.0000000,4
81882_090101_130416,D,20120726,000000,53.000.0000000,53.000.0000000,53.000.0000000,53.000.0000000,1
81882_090101_130416,D,20120730,000000,57.000.0000000,57.000.0000000,57.000.0000000,57.000.0000000,1
81882_090101_130416,D,20120731,000000,53.000.0000000,53.850.0000000,50.004.0000000,53.850.0000000,16
81882_090101_130416,D,20120802,000000,53.000.0000000,54.000.0000000,52.000.0000000,52.000.0000000,20
81882_090101_130416,D,20120803,000000,54.000.0000000,54.000.0000000,54.000.0000000,54.000.0000000,5
81882_090101_130416,D,20120806,000000,54.150.0000000,56.000.0000000,54.000.0000000,54.000.0000000,7
81882_090101_130416,D,20120807,000000,54.999.0000000,55.898.0000000,53.900.0000000,55.898.0000000,10
81882_090101_130416,D,20120809,000000,56.900.0000000,57.000.0000000,56.900.0000000,57.000.0000000,5
81882_090101_130416,D,20120810,000000,57.000.0000000,58.500.0000000,57.000.0000000,58.500.0000000,4
81882_090101_130416,D,20120813,000000,53.250.0000000,58.000.0000000,53.250.0000000,57.999.0000000,4
81882_090101_130416,D,20120815,000000,54.000.0000000,55.000.0000000,53.100.0000000,53.101.0000000,26
81882_090101_130416,D,20120820,000000,53.000.0000000,53.000.0000000,52.000.0000000,52.000.0000000,2
81882_090101_130416,D,20120821,000000,50.226.0000000,53.000.0000000,50.200.0000000,52.000.0000000,13
81882_090101_130416,D,20120822,000000,53.999.0000000,53.999.0000000,53.999.0000000,53.999.0000000,1
