<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15523_090101_130416,D,20090111,000000,113.9700000,120.6500000,113.5100000,120.0000000,582.050
15523_090101_130416,D,20090112,000000,120.5000000,124.9900000,118.7000000,122.5000000,700.872
15523_090101_130416,D,20090113,000000,121.0000000,124.9900000,119.0600000,121.0000000,456.533
15523_090101_130416,D,20090114,000000,122.9800000,124.4800000,116.5000000,119.5900000,1.090.955
15523_090101_130416,D,20090115,000000,117.6700000,123.9000000,116.5000000,120.5500000,1.291.857
15523_090101_130416,D,20090116,000000,121.9000000,124.1300000,120.0000000,121.7800000,554.001
15523_090101_130416,D,20090119,000000,121.8000000,123.4000000,114.0500000,116.0000000,414.524
15523_090101_130416,D,20090120,000000,116.1000000,116.9500000,108.7900000,109.5000000,725.452
15523_090101_130416,D,20090121,000000,106.0100000,113.8200000,104.0000000,111.0000000,593.838
15523_090101_130416,D,20090122,000000,114.3300000,114.3300000,104.5800000,104.8000000,621.992
15523_090101_130416,D,20090123,000000,105.0000000,107.8000000,102.0100000,106.0100000,610.360
15523_090101_130416,D,20090126,000000,107.8000000,113.2000000,106.1000000,111.9800000,816.110
15523_090101_130416,D,20090127,000000,112.6500000,113.5800000,107.7100000,112.9900000,847.773
15523_090101_130416,D,20090128,000000,114.1500000,117.5000000,113.5200000,117.4500000,1.100.457
15523_090101_130416,D,20090129,000000,118.0000000,118.0000000,113.1000000,115.4400000,696.885
15523_090101_130416,D,20090130,000000,114.0000000,118.9400000,110.5100000,111.0000000,1.138.727
15523_090101_130416,D,20090202,000000,111.0000000,113.3000000,107.6000000,108.8000000,1.355.397
15523_090101_130416,D,20090203,000000,109.7900000,111.5000000,106.0900000,106.5000000,1.257.255
15523_090101_130416,D,20090204,000000,108.1700000,108.6000000,106.5000000,107.8900000,1.206.169
15523_090101_130416,D,20090205,000000,107.5100000,110.8700000,106.5500000,107.7000000,1.871.488
15523_090101_130416,D,20090206,000000,109.9900000,121.5000000,109.4400000,120.7900000,2.734.579
15523_090101_130416,D,20090209,000000,121.0000000,134.7000000,117.5700000,131.5000000,2.518.917
15523_090101_130416,D,20090210,000000,130.4000000,137.0000000,126.0100000,134.5000000,2.290.668
15523_090101_130416,D,20090211,000000,131.2600000,143.0000000,128.5000000,139.0000000,2.004.692
15523_090101_130416,D,20090212,000000,139.8700000,142.3400000,133.0000000,133.8000000,1.726.167
15523_090101_130416,D,20090213,000000,135.8000000,139.0000000,133.9000000,136.4600000,847.623
15523_090101_130416,D,20090216,000000,136.5000000,141.5200000,135.1200000,136.9000000,854.194
15523_090101_130416,D,20090217,000000,135.0000000,136.5000000,119.0100000,121.0000000,1.553.258
15523_090101_130416,D,20090218,000000,120.9600000,124.1700000,116.2300000,118.8000000,1.618.386
15523_090101_130416,D,20090219,000000,121.5000000,125.4400000,118.8600000,123.5000000,658.128
15523_090101_130416,D,20090220,000000,122.9000000,123.0000000,117.0300000,121.1500000,646.807
15523_090101_130416,D,20090224,000000,117.7000000,122.9500000,115.5600000,121.1500000,634.199
15523_090101_130416,D,20090225,000000,124.3400000,126.0000000,118.6500000,119.5000000,650.115
15523_090101_130416,D,20090226,000000,120.7000000,127.4800000,120.5000000,127.0000000,920.751
15523_090101_130416,D,20090227,000000,125.9900000,126.9900000,119.5700000,123.3700000,537.467
15523_090101_130416,D,20090302,000000,120.0000000,125.5000000,119.5000000,122.9000000,953.299
15523_090101_130416,D,20090303,000000,121.5000000,125.0000000,120.7100000,123.6900000,622.726
15523_090101_130416,D,20090304,000000,124.1000000,134.0000000,124.1000000,133.8700000,986.954
15523_090101_130416,D,20090305,000000,134.0000000,135.8000000,130.1100000,131.5000000,836.044
15523_090101_130416,D,20090306,000000,129.1900000,134.9000000,127.1000000,134.8000000,1.069.945
15523_090101_130416,D,20090310,000000,135.0000000,141.5000000,135.0000000,138.8200000,1.359.559
15523_090101_130416,D,20090311,000000,144.0000000,148.5000000,138.0000000,139.8300000,1.806.861
15523_090101_130416,D,20090312,000000,138.0000000,143.5000000,134.2000000,136.2000000,1.744.295
15523_090101_130416,D,20090313,000000,140.2000000,145.2000000,139.2500000,142.3500000,1.609.460
15523_090101_130416,D,20090316,000000,141.0000000,145.0000000,138.5000000,142.7300000,1.461.900
15523_090101_130416,D,20090317,000000,143.9800000,144.9600000,141.0100000,144.4300000,1.136.034
15523_090101_130416,D,20090318,000000,146.6100000,153.0900000,141.3000000,142.8200000,1.679.709
15523_090101_130416,D,20090319,000000,146.4700000,151.5000000,145.0500000,147.5000000,1.465.301
15523_090101_130416,D,20090320,000000,149.0000000,149.2000000,138.7000000,139.0000000,1.923.918
15523_090101_130416,D,20090323,000000,143.0100000,146.4800000,141.6000000,146.0000000,1.902.357
15523_090101_130416,D,20090324,000000,149.3100000,149.7000000,142.0500000,145.0000000,1.079.386
15523_090101_130416,D,20090325,000000,144.5500000,152.0000000,142.5000000,150.5700000,1.108.467
15523_090101_130416,D,20090326,000000,151.0100000,153.0000000,147.5500000,149.0000000,1.083.311
15523_090101_130416,D,20090327,000000,150.0200000,151.0000000,143.7400000,148.0000000,692.377
15523_090101_130416,D,20090330,000000,142.0100000,144.9000000,140.6600000,141.3000000,694.862
15523_090101_130416,D,20090331,000000,141.3100000,146.0300000,141.3000000,143.6000000,463.721
15523_090101_130416,D,20090401,000000,144.0100000,148.8800000,141.3100000,148.2000000,612.727
