<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81786_090101_130416,D,20120831,000000,45.0000000,45.0000000,45.0000000,45.0000000,500
81786_090101_130416,D,20120903,000000,45.0000000,45.0000000,45.0000000,45.0000000,500
81786_090101_130416,D,20121226,000000,36.3000000,36.3000000,36.3000000,36.3000000,500
81786_090101_130416,D,20121228,000000,36.3000000,36.3000000,36.3000000,36.3000000,1.000
81786_090101_130416,D,20130301,000000,35.5000000,35.5000000,35.5000000,35.5000000,4.000
81786_090101_130416,D,20130315,000000,35.8500000,35.8500000,35.7500000,35.7500000,1.700
81786_090101_130416,D,20130319,000000,35.7000000,35.7000000,35.7000000,35.7000000,1.500
81786_090101_130416,D,20130321,000000,36.0000000,36.0000000,36.0000000,36.0000000,4.000
81786_090101_130416,D,20130325,000000,36.2000000,36.3000000,36.2000000,36.3000000,1.000
81786_090101_130416,D,20130327,000000,36.3000000,36.3000000,36.0000000,36.0000000,1.500
81786_090101_130416,D,20130401,000000,35.8500000,35.8500000,35.8500000,35.8500000,100
81786_090101_130416,D,20130402,000000,35.8500000,35.8500000,35.8500000,35.8500000,2.300
81786_090101_130416,D,20130403,000000,35.7500000,35.7500000,35.7500000,35.7500000,3.000
