<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
29_090101_130416,D,20090111,000000,28.0000000,28.0000000,27.2200000,27.9400000,90.020
29_090101_130416,D,20090112,000000,27.9400000,28.4500000,27.5500000,27.9500000,111.783
29_090101_130416,D,20090113,000000,27.5500000,28.0900000,27.0100000,27.9600000,173.253
29_090101_130416,D,20090114,000000,28.0000000,30.9000000,27.6000000,28.2400000,669.057
29_090101_130416,D,20090115,000000,28.2200000,28.2400000,25.7700000,27.2500000,333.509
29_090101_130416,D,20090116,000000,27.7000000,27.8000000,26.5000000,26.7900000,156.668
29_090101_130416,D,20090119,000000,27.1000000,27.3500000,25.0000000,25.1800000,117.118
29_090101_130416,D,20090120,000000,25.0000000,25.0000000,23.0200000,23.9500000,102.518
29_090101_130416,D,20090121,000000,23.4600000,23.5600000,21.6000000,23.5600000,179.097
29_090101_130416,D,20090122,000000,23.8100000,24.0100000,21.5000000,21.5000000,171.651
29_090101_130416,D,20090123,000000,21.5600000,21.5600000,19.5600000,20.2000000,234.698
29_090101_130416,D,20090126,000000,20.3700000,25.9300000,20.0500000,24.9300000,757.608
29_090101_130416,D,20090127,000000,25.2000000,26.2000000,22.7000000,22.7000000,858.970
29_090101_130416,D,20090128,000000,22.7500000,22.9500000,21.9800000,22.5100000,583.418
29_090101_130416,D,20090129,000000,22.3000000,22.9500000,22.2000000,22.8900000,1.241.281
29_090101_130416,D,20090130,000000,22.9000000,24.8000000,22.3000000,23.3000000,1.088.668
29_090101_130416,D,20090202,000000,23.2800000,23.4900000,21.8000000,22.6800000,129.873
29_090101_130416,D,20090203,000000,22.8200000,23.2300000,22.4100000,23.0000000,128.936
29_090101_130416,D,20090204,000000,23.2200000,24.9400000,23.0000000,23.5500000,648.676
29_090101_130416,D,20090205,000000,23.6000000,23.9000000,23.1000000,23.5100000,557.428
29_090101_130416,D,20090206,000000,23.5500000,26.2000000,23.5500000,24.1000000,1.198.236
29_090101_130416,D,20090209,000000,24.0200000,24.8000000,23.9600000,24.5900000,325.485
29_090101_130416,D,20090210,000000,24.4500000,25.5000000,24.3600000,25.3500000,356.931
29_090101_130416,D,20090211,000000,25.0000000,25.4400000,24.1100000,25.0100000,149.598
29_090101_130416,D,20090212,000000,25.0200000,25.9400000,24.5300000,25.3000000,849.713
29_090101_130416,D,20090213,000000,25.4700000,25.9000000,25.4700000,25.7000000,161.333
29_090101_130416,D,20090216,000000,25.8000000,25.9000000,25.0000000,25.2000000,177.044
29_090101_130416,D,20090217,000000,25.2100000,25.4900000,24.8000000,25.2300000,1.489.455
29_090101_130416,D,20090218,000000,25.0000000,25.2000000,24.4500000,25.1600000,222.958
29_090101_130416,D,20090219,000000,24.9900000,25.9400000,24.9900000,25.9000000,575.279
29_090101_130416,D,20090220,000000,25.7600000,26.0000000,25.5000000,25.8100000,105.061
29_090101_130416,D,20090224,000000,25.6100000,27.0000000,25.0000000,26.7500000,149.557
29_090101_130416,D,20090225,000000,26.8900000,27.2000000,26.5300000,26.9800000,79.172
29_090101_130416,D,20090226,000000,26.9900000,27.0000000,25.9300000,26.7500000,169.700
29_090101_130416,D,20090227,000000,26.5200000,26.8000000,26.1000000,26.5600000,78.125
29_090101_130416,D,20090302,000000,26.5700000,26.5900000,25.1400000,26.2400000,92.858
29_090101_130416,D,20090303,000000,26.2500000,27.7000000,25.1300000,27.6600000,222.497
29_090101_130416,D,20090304,000000,27.7000000,29.9900000,27.7000000,29.9200000,3.249.971
29_090101_130416,D,20090305,000000,29.9200000,30.5000000,29.0500000,29.8900000,469.286
29_090101_130416,D,20090306,000000,29.5100000,29.9500000,28.5500000,29.8900000,98.329
29_090101_130416,D,20090310,000000,29.5000000,30.4900000,29.0000000,30.2200000,802.805
29_090101_130416,D,20090311,000000,30.3700000,31.0000000,29.0300000,30.4600000,1.594.520
29_090101_130416,D,20090312,000000,30.0500000,30.9900000,30.0200000,30.4900000,829.246
29_090101_130416,D,20090313,000000,30.9000000,31.5000000,30.0000000,31.1200000,271.294
29_090101_130416,D,20090316,000000,30.3400000,31.4000000,30.2200000,31.1900000,102.532
29_090101_130416,D,20090317,000000,31.2100000,31.5000000,30.3200000,31.3400000,186.473
29_090101_130416,D,20090318,000000,31.1900000,31.9000000,30.5900000,31.8500000,189.366
29_090101_130416,D,20090319,000000,31.4000000,32.7500000,31.1000000,32.4000000,2.042.043
29_090101_130416,D,20090320,000000,32.4000000,32.8000000,31.5700000,32.0500000,190.326
29_090101_130416,D,20090323,000000,32.3000000,33.9800000,32.1200000,33.8900000,1.170.556
29_090101_130416,D,20090324,000000,34.0100000,35.0000000,33.5100000,34.6400000,193.775
29_090101_130416,D,20090325,000000,34.4900000,36.7500000,34.0200000,36.5000000,10.041.422
29_090101_130416,D,20090326,000000,37.0000000,40.0300000,35.8600000,36.2000000,12.652.232
29_090101_130416,D,20090327,000000,36.2000000,37.2600000,34.9200000,35.7000000,3.651.323
29_090101_130416,D,20090330,000000,35.0000000,40.1000000,32.9400000,36.5000000,10.763.130
29_090101_130416,D,20090331,000000,36.6000000,40.0900000,35.5500000,39.6500000,1.702.322
29_090101_130416,D,20090401,000000,39.4000000,42.0000000,37.8900000,39.1200000,1.734.427
29_090101_130416,D,20090402,000000,40.5000000,41.5000000,38.2000000,39.0000000,208.663
29_090101_130416,D,20090403,000000,39.1000000,39.1100000,36.7000000,37.2900000,266.489
29_090101_130416,D,20090406,000000,37.4100000,39.0000000,35.1600000,35.9000000,450.125
29_090101_130416,D,20090407,000000,35.5000000,37.0200000,35.0000000,35.8800000,115.278
29_090101_130416,D,20090408,000000,35.4100000,37.5000000,34.0100000,36.3000000,781.568
29_090101_130416,D,20090409,000000,36.8900000,36.9000000,35.7700000,36.6000000,256.540
29_090101_130416,D,20090410,000000,36.5000000,36.7000000,35.9900000,36.2100000,209.351
29_090101_130416,D,20090413,000000,36.2200000,36.5000000,35.8500000,36.1900000,346.591
29_090101_130416,D,20090414,000000,36.2000000,36.4800000,34.8000000,35.1500000,318.907
29_090101_130416,D,20090415,000000,35.2500000,35.6000000,34.4100000,34.8000000,225.774
29_090101_130416,D,20090416,000000,34.9000000,35.4900000,34.7100000,35.2700000,95.578
29_090101_130416,D,20090417,000000,35.2700000,35.4300000,34.4400000,35.1600000,254.288
29_090101_130416,D,20090420,000000,35.2500000,35.3200000,34.3500000,34.5000000,115.431
29_090101_130416,D,20090421,000000,34.3100000,34.5000000,32.2400000,32.9600000,229.577
29_090101_130416,D,20090422,000000,33.2000000,33.5000000,32.5200000,33.4500000,142.766
29_090101_130416,D,20090423,000000,33.6000000,33.9000000,33.1100000,33.8700000,227.488
29_090101_130416,D,20090424,000000,33.8700000,34.0000000,33.4000000,33.5000000,200.052
29_090101_130416,D,20090427,000000,33.3300000,33.4700000,32.7500000,33.0000000,105.808
29_090101_130416,D,20090428,000000,32.9900000,32.9900000,32.0300000,32.3200000,111.005
29_090101_130416,D,20090429,000000,32.3200000,32.5100000,31.6700000,32.5100000,220.069
29_090101_130416,D,20090430,000000,32.5000000,35.2000000,32.4500000,33.9600000,341.597
29_090101_130416,D,20090504,000000,35.1000000,35.4200000,34.5300000,34.9800000,748.171
29_090101_130416,D,20090505,000000,35.2500000,35.8000000,34.6000000,35.0000000,1.151.088
29_090101_130416,D,20090506,000000,34.6500000,35.2500000,32.0000000,35.1900000,372.559
29_090101_130416,D,20090507,000000,35.5800000,36.5000000,34.8000000,35.4900000,981.358
29_090101_130416,D,20090508,000000,35.4000000,35.9400000,35.0000000,35.4900000,316.179
29_090101_130416,D,20090512,000000,35.6900000,40.0000000,35.6500000,36.9900000,1.427.366
29_090101_130416,D,20090513,000000,37.2500000,37.5000000,33.3300000,33.7800000,1.020.626
29_090101_130416,D,20090514,000000,32.9900000,33.9900000,32.5000000,33.8700000,336.207
29_090101_130416,D,20090515,000000,34.0900000,34.4000000,33.2500000,33.9800000,185.480
29_090101_130416,D,20090518,000000,33.8700000,36.4500000,33.5400000,35.0000000,422.576
29_090101_130416,D,20090519,000000,35.5000000,35.6000000,34.0400000,34.7000000,440.309
29_090101_130416,D,20090520,000000,35.1900000,35.3200000,34.0100000,34.9300000,378.157
29_090101_130416,D,20090521,000000,35.0000000,35.3700000,33.8100000,34.4800000,315.046
29_090101_130416,D,20090522,000000,34.5000000,34.5700000,33.0000000,34.3400000,148.878
29_090101_130416,D,20090525,000000,33.7500000,34.5000000,33.6900000,34.2000000,103.917
29_090101_130416,D,20090526,000000,34.1000000,35.0000000,32.7100000,33.7500000,530.545
29_090101_130416,D,20090527,000000,33.9800000,35.3700000,33.4100000,35.0000000,591.111
29_090101_130416,D,20090528,000000,35.0000000,35.2800000,34.1000000,35.1300000,531.776
29_090101_130416,D,20090529,000000,35.2500000,35.3500000,34.4200000,35.1500000,331.197
29_090101_130416,D,20090601,000000,35.5000000,35.8000000,34.6500000,34.9900000,1.557.367
29_090101_130416,D,20090602,000000,35.0000000,35.5600000,34.9900000,35.4800000,1.601.428
29_090101_130416,D,20090603,000000,35.7900000,36.0000000,34.9000000,35.1000000,1.092.378
29_090101_130416,D,20090604,000000,35.5000000,37.8800000,35.2100000,37.8600000,1.847.348
29_090101_130416,D,20090605,000000,38.3400000,39.0000000,36.9500000,37.3000000,990.060
29_090101_130416,D,20090608,000000,37.3700000,37.6900000,34.1100000,37.2400000,834.265
29_090101_130416,D,20090609,000000,37.6100000,37.6100000,36.0000000,36.6500000,258.064
29_090101_130416,D,20090610,000000,36.5500000,37.1900000,36.2100000,36.5000000,224.675
29_090101_130416,D,20090611,000000,36.5000000,36.7300000,35.6800000,36.6600000,296.373
29_090101_130416,D,20090615,000000,36.0600000,36.1800000,35.0000000,35.5000000,355.584
29_090101_130416,D,20090616,000000,35.4300000,37.5000000,34.7400000,35.7400000,560.174
29_090101_130416,D,20090617,000000,35.7400000,36.7000000,35.0000000,36.1100000,309.678
29_090101_130416,D,20090618,000000,36.2000000,36.2100000,33.1100000,35.1500000,323.463
29_090101_130416,D,20090619,000000,35.5000000,36.0000000,35.0200000,35.2500000,250.648
29_090101_130416,D,20090622,000000,35.7700000,37.4900000,34.0000000,34.0000000,1.171.575
29_090101_130416,D,20090623,000000,33.7000000,33.7600000,30.0000000,32.5000000,327.494
29_090101_130416,D,20090624,000000,32.5000000,33.6400000,32.0000000,33.4000000,235.293
29_090101_130416,D,20090625,000000,33.5000000,33.9500000,32.6300000,33.1200000,203.912
29_090101_130416,D,20090626,000000,33.2000000,33.6600000,32.6000000,32.7000000,234.039
29_090101_130416,D,20090629,000000,32.6300000,33.4000000,32.1900000,33.3700000,85.192
29_090101_130416,D,20090630,000000,33.4500000,34.4000000,33.0100000,33.8700000,1.079.978
29_090101_130416,D,20090701,000000,33.9200000,34.0300000,33.2000000,33.5000000,91.790
29_090101_130416,D,20090702,000000,33.8000000,33.8000000,32.9600000,33.0000000,73.649
29_090101_130416,D,20090703,000000,33.0000000,33.4000000,32.5000000,33.0900000,83.210
29_090101_130416,D,20090706,000000,32.8000000,33.2500000,32.4800000,32.8100000,44.129
29_090101_130416,D,20090707,000000,33.3500000,33.3500000,32.0500000,32.0500000,289.109
29_090101_130416,D,20090708,000000,32.0500000,32.2800000,30.0000000,30.7200000,158.403
29_090101_130416,D,20090709,000000,30.7200000,31.2000000,30.3300000,30.3300000,79.628
29_090101_130416,D,20090710,000000,30.4000000,30.8000000,29.5200000,29.5500000,88.944
29_090101_130416,D,20090713,000000,29.5100000,30.0000000,28.7900000,29.6500000,120.201
29_090101_130416,D,20090714,000000,29.9800000,30.0000000,27.5200000,28.8500000,309.870
29_090101_130416,D,20090715,000000,29.0200000,29.4400000,28.5100000,29.2800000,113.120
29_090101_130416,D,20090716,000000,29.3900000,30.0000000,29.1000000,29.4600000,414.975
29_090101_130416,D,20090717,000000,29.4700000,31.2400000,29.2500000,30.1600000,710.450
29_090101_130416,D,20090720,000000,30.2600000,30.7300000,30.1500000,30.5500000,134.409
29_090101_130416,D,20090721,000000,30.6000000,32.2500000,30.0100000,31.7000000,222.079
29_090101_130416,D,20090722,000000,31.6300000,32.1800000,30.5700000,30.9900000,147.320
29_090101_130416,D,20090723,000000,30.9900000,31.8200000,30.5100000,31.7000000,104.087
29_090101_130416,D,20090724,000000,31.6800000,31.9800000,31.1800000,31.5400000,196.590
29_090101_130416,D,20090727,000000,31.6500000,32.9000000,31.3100000,32.6700000,165.218
29_090101_130416,D,20090728,000000,32.5000000,32.8900000,31.3100000,31.5100000,176.260
29_090101_130416,D,20090729,000000,31.9800000,31.9800000,30.1400000,30.6500000,255.983
29_090101_130416,D,20090730,000000,30.6400000,31.3000000,30.3100000,31.1700000,114.933
29_090101_130416,D,20090731,000000,31.1700000,31.5000000,30.7500000,31.4300000,182.870
29_090101_130416,D,20090803,000000,31.5400000,33.8500000,31.3300000,33.0600000,267.353
29_090101_130416,D,20090804,000000,33.1800000,33.3800000,32.3200000,33.2800000,57.755
29_090101_130416,D,20090805,000000,33.2900000,33.7700000,32.1200000,32.3400000,219.494
29_090101_130416,D,20090806,000000,32.7500000,34.2000000,32.6800000,33.0000000,236.241
29_090101_130416,D,20090807,000000,32.5100000,33.5500000,32.4000000,33.1900000,118.905
29_090101_130416,D,20090810,000000,33.6000000,33.8200000,32.7000000,33.0500000,68.950
29_090101_130416,D,20090811,000000,33.3200000,33.4900000,32.4100000,32.6100000,102.484
29_090101_130416,D,20090812,000000,32.4000000,32.4900000,31.3100000,32.2000000,128.397
29_090101_130416,D,20090813,000000,33.1200000,34.2000000,32.1000000,33.5600000,430.874
29_090101_130416,D,20090814,000000,33.9000000,34.0000000,32.6000000,33.2900000,185.085
29_090101_130416,D,20090817,000000,32.9800000,33.0000000,31.7700000,32.0000000,122.217
29_090101_130416,D,20090818,000000,31.9700000,32.7400000,31.9700000,32.4200000,86.332
29_090101_130416,D,20090819,000000,32.4500000,33.7900000,32.1000000,32.5500000,95.926
29_090101_130416,D,20090820,000000,32.5500000,33.0000000,31.8100000,32.7000000,109.073
29_090101_130416,D,20090821,000000,32.7800000,33.1200000,32.1100000,33.0900000,169.170
29_090101_130416,D,20090824,000000,33.1100000,33.9600000,32.6900000,33.4500000,321.428
29_090101_130416,D,20090825,000000,33.2000000,33.5000000,32.4800000,32.9900000,247.965
29_090101_130416,D,20090826,000000,33.3400000,33.3400000,32.2400000,32.7700000,190.617
29_090101_130416,D,20090827,000000,32.8900000,32.9900000,32.0400000,32.5000000,219.983
29_090101_130416,D,20090828,000000,32.5000000,33.1500000,32.5000000,32.8700000,125.257
29_090101_130416,D,20090831,000000,32.2200000,32.7000000,32.0200000,32.3500000,199.991
29_090101_130416,D,20090901,000000,32.3500000,35.5100000,32.3500000,35.0000000,827.069
29_090101_130416,D,20090902,000000,34.0000000,37.3400000,33.0500000,36.1200000,827.110
29_090101_130416,D,20090903,000000,36.4500000,38.2200000,36.1100000,36.2000000,1.120.266
29_090101_130416,D,20090904,000000,36.6000000,37.3400000,36.2300000,36.2300000,279.014
29_090101_130416,D,20090907,000000,36.2400000,37.5000000,36.2400000,36.4200000,488.424
29_090101_130416,D,20090908,000000,36.9900000,37.6000000,36.4500000,36.4500000,308.280
29_090101_130416,D,20090909,000000,36.5000000,38.7300000,36.0000000,36.5000000,749.398
29_090101_130416,D,20090910,000000,37.0700000,37.5000000,36.2900000,37.4700000,929.859
29_090101_130416,D,20090911,000000,37.6000000,37.9500000,37.1200000,37.5100000,506.789
29_090101_130416,D,20090914,000000,37.4000000,39.0000000,36.5700000,38.8800000,1.530.979
29_090101_130416,D,20090915,000000,39.0000000,39.9900000,38.7800000,38.8500000,515.571
29_090101_130416,D,20090916,000000,39.0200000,40.6800000,38.2100000,39.4000000,1.054.106
29_090101_130416,D,20090917,000000,39.7700000,40.1900000,37.7000000,38.3000000,410.479
29_090101_130416,D,20090918,000000,38.0000000,40.5000000,37.3000000,40.1800000,837.156
29_090101_130416,D,20090921,000000,40.1800000,40.8500000,38.0800000,38.2700000,660.721
29_090101_130416,D,20090922,000000,38.5900000,40.0000000,38.5100000,39.7700000,454.860
29_090101_130416,D,20090923,000000,40.0000000,41.6200000,39.7000000,40.0000000,868.213
29_090101_130416,D,20090924,000000,39.5100000,41.2000000,39.0500000,40.9000000,713.982
29_090101_130416,D,20090925,000000,41.0000000,42.8800000,40.2700000,42.4900000,572.086
29_090101_130416,D,20090928,000000,42.4900000,44.1000000,41.5200000,44.0000000,435.251
29_090101_130416,D,20090929,000000,44.0000000,44.8000000,42.9600000,44.1000000,598.845
29_090101_130416,D,20090930,000000,44.1000000,46.8800000,43.4000000,45.5000000,3.033.920
29_090101_130416,D,20091001,000000,45.8900000,46.1500000,44.9000000,44.9600000,791.333
29_090101_130416,D,20091002,000000,44.9000000,44.9000000,42.3000000,44.0100000,540.615
29_090101_130416,D,20091005,000000,44.0000000,44.2300000,42.8600000,43.4000000,189.969
29_090101_130416,D,20091006,000000,43.5700000,44.8800000,43.5000000,43.9100000,229.712
29_090101_130416,D,20091007,000000,44.5100000,44.8700000,42.6700000,43.7900000,376.794
29_090101_130416,D,20091008,000000,43.7900000,44.4000000,43.1200000,43.4500000,606.317
