<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81998_090101_130416,D,20111228,000000,589.0000000,637.0000000,589.0000000,637.0000000,510
81998_090101_130416,D,20111229,000000,637.0000000,637.0000000,637.0000000,637.0000000,100
81998_090101_130416,D,20111230,000000,598.0000000,598.0000000,598.0000000,598.0000000,100
81998_090101_130416,D,20120119,000000,670.0000000,670.0000000,670.0000000,670.0000000,10
81998_090101_130416,D,20120126,000000,680.0000000,680.0000000,680.0000000,680.0000000,10
81998_090101_130416,D,20120131,000000,520.0000000,520.0000000,520.0000000,520.0000000,10
81998_090101_130416,D,20120201,000000,540.1000000,579.0000000,540.0000000,579.0000000,310
81998_090101_130416,D,20120203,000000,589.0000000,590.0000000,589.0000000,590.0000000,200
81998_090101_130416,D,20120207,000000,610.0000000,610.0000000,610.0000000,610.0000000,10
81998_090101_130416,D,20120208,000000,570.0000000,570.0000000,570.0000000,570.0000000,100
81998_090101_130416,D,20120210,000000,590.0000000,600.0000000,580.0000000,580.0000000,110
81998_090101_130416,D,20120213,000000,580.0000000,680.0000000,580.0000000,610.0000000,290
81998_090101_130416,D,20120214,000000,650.0000000,700.0000000,610.0000000,655.0000000,1.830
81998_090101_130416,D,20120215,000000,670.0000000,685.0000000,660.0000000,680.0000000,110
81998_090101_130416,D,20120216,000000,680.0000000,700.0000000,650.0000000,665.1000000,250
81998_090101_130416,D,20120217,000000,699.9000000,699.9000000,650.0000000,650.0000000,170
81998_090101_130416,D,20120220,000000,550.0000000,650.0000000,550.0000000,650.0000000,20
81998_090101_130416,D,20120222,000000,645.0000000,660.0000000,645.0000000,660.0000000,110
81998_090101_130416,D,20120224,000000,640.0000000,671.1000000,640.0000000,671.1000000,70
81998_090101_130416,D,20120228,000000,645.1000000,645.1000000,645.0000000,645.0000000,70
81998_090101_130416,D,20120229,000000,640.1000000,640.1000000,640.0000000,640.0000000,60
81998_090101_130416,D,20120301,000000,640.0000000,640.0000000,640.0000000,640.0000000,50
81998_090101_130416,D,20120302,000000,640.0000000,640.0000000,640.0000000,640.0000000,10
81998_090101_130416,D,20120306,000000,650.0000000,650.0000000,644.9000000,645.0000000,100
81998_090101_130416,D,20120313,000000,649.2000000,649.2000000,649.1000000,649.1000000,60
81998_090101_130416,D,20120315,000000,645.0000000,645.0000000,645.0000000,645.0000000,20
81998_090101_130416,D,20120316,000000,630.0000000,640.0000000,630.0000000,640.0000000,60
81998_090101_130416,D,20120319,000000,659.9000000,659.9000000,659.9000000,659.9000000,30
81998_090101_130416,D,20120320,000000,637.0000000,637.0000000,630.0000000,630.0000000,90
81998_090101_130416,D,20120321,000000,630.0000000,630.0000000,600.1000000,605.0000000,490
81998_090101_130416,D,20120322,000000,600.0000000,600.0000000,600.0000000,600.0000000,10
81998_090101_130416,D,20120323,000000,600.0000000,600.0000000,599.0000000,600.0000000,80
81998_090101_130416,D,20120326,000000,600.0000000,610.0000000,600.0000000,610.0000000,2.200
81998_090101_130416,D,20120327,000000,615.0000000,615.0000000,615.0000000,615.0000000,40
81998_090101_130416,D,20120328,000000,600.0000000,600.0000000,590.0000000,590.0000000,90
81998_090101_130416,D,20120329,000000,610.0000000,640.0000000,610.0000000,640.0000000,20
81998_090101_130416,D,20120402,000000,621.0000000,621.0000000,620.0000000,620.0000000,260
81998_090101_130416,D,20120403,000000,634.9000000,634.9000000,605.0000000,605.0000000,310
81998_090101_130416,D,20120404,000000,682.3000000,682.3000000,575.0000000,594.9000000,1.030
81998_090101_130416,D,20120409,000000,620.0000000,640.5000000,620.0000000,640.0000000,40
81998_090101_130416,D,20120412,000000,620.0000000,630.0000000,590.0000000,590.0000000,130
81998_090101_130416,D,20120413,000000,637.5000000,637.5000000,561.0000000,590.0000000,870
81998_090101_130416,D,20120417,000000,589.9000000,589.9000000,589.9000000,589.9000000,10
81998_090101_130416,D,20120418,000000,590.0000000,590.0000000,571.0000000,589.0000000,530
81998_090101_130416,D,20120419,000000,580.1000000,599.9000000,561.0000000,599.9000000,550
81998_090101_130416,D,20120420,000000,636.9000000,636.9000000,636.9000000,636.9000000,10
81998_090101_130416,D,20120423,000000,639.9000000,639.9000000,555.1000000,560.7000000,3.180
81998_090101_130416,D,20120424,000000,558.1000000,576.9000000,555.0000000,576.9000000,580
81998_090101_130416,D,20120427,000000,550.1000000,586.9000000,550.0000000,586.9000000,30
81998_090101_130416,D,20120428,000000,586.9000000,586.9000000,586.9000000,586.9000000,10
81998_090101_130416,D,20120502,000000,551.1000000,589.9000000,551.1000000,589.9000000,20
81998_090101_130416,D,20120504,000000,579.9000000,579.9000000,579.9000000,579.9000000,10
81998_090101_130416,D,20120507,000000,599.9000000,599.9000000,599.9000000,599.9000000,10
81998_090101_130416,D,20120511,000000,636.9000000,636.9000000,636.9000000,636.9000000,10
81998_090101_130416,D,20120512,000000,599.6000000,599.6000000,599.6000000,599.6000000,30
81998_090101_130416,D,20120514,000000,589.9000000,589.9000000,589.9000000,589.9000000,10
81998_090101_130416,D,20120515,000000,585.0000000,585.4000000,550.0000000,585.4000000,70
81998_090101_130416,D,20120516,000000,629.1000000,629.1000000,629.1000000,629.1000000,10
81998_090101_130416,D,20120517,000000,630.6000000,630.6000000,579.0000000,599.6000000,770
81998_090101_130416,D,20120518,000000,619.9000000,632.1000000,579.9000000,579.9000000,270
81998_090101_130416,D,20120521,000000,568.0000000,568.0000000,567.7000000,567.7000000,70
81998_090101_130416,D,20120522,000000,560.0000000,560.0000000,560.0000000,560.0000000,10
81998_090101_130416,D,20120523,000000,560.0000000,560.0000000,560.0000000,560.0000000,30
81998_090101_130416,D,20120524,000000,589.7000000,600.0000000,589.7000000,590.1000000,90
81998_090101_130416,D,20120528,000000,580.0000000,580.0000000,580.0000000,580.0000000,50
81998_090101_130416,D,20120529,000000,583.1000000,583.1000000,569.0000000,570.0000000,800
81998_090101_130416,D,20120530,000000,570.1000000,572.8000000,570.0000000,572.8000000,60
81998_090101_130416,D,20120601,000000,580.1000000,580.1000000,580.0000000,580.0000000,50
81998_090101_130416,D,20120604,000000,620.0000000,688.4000000,580.0000000,590.0000000,270
81998_090101_130416,D,20120606,000000,580.1000000,583.4000000,580.0000000,583.4000000,90
81998_090101_130416,D,20120608,000000,600.0000000,600.0000000,600.0000000,600.0000000,10
81998_090101_130416,D,20120619,000000,530.1000000,584.9000000,530.0000000,580.0000000,210
81998_090101_130416,D,20120620,000000,610.0000000,699.0000000,570.2000000,649.9000000,100
81998_090101_130416,D,20120621,000000,620.0000000,620.0000000,620.0000000,620.0000000,10
81998_090101_130416,D,20120622,000000,629.9000000,629.9000000,629.9000000,629.9000000,10
81998_090101_130416,D,20120625,000000,590.0000000,591.0000000,580.0000000,591.0000000,50
81998_090101_130416,D,20120626,000000,580.1000000,580.1000000,578.0000000,578.0000000,50
81998_090101_130416,D,20120627,000000,580.1000000,580.1000000,572.0000000,580.0000000,150
81998_090101_130416,D,20120628,000000,603.0000000,603.0000000,603.0000000,603.0000000,10
81998_090101_130416,D,20120629,000000,600.0000000,600.0000000,600.0000000,600.0000000,20
81998_090101_130416,D,20120702,000000,619.9000000,619.9000000,619.9000000,619.9000000,10
81998_090101_130416,D,20120703,000000,619.3000000,619.3000000,619.3000000,619.3000000,10
81998_090101_130416,D,20120704,000000,599.7000000,599.7000000,596.2000000,599.7000000,30
81998_090101_130416,D,20120705,000000,600.0000000,619.7000000,600.0000000,619.7000000,20
81998_090101_130416,D,20120706,000000,620.0000000,719.9000000,619.7000000,648.6000000,170
81998_090101_130416,D,20120709,000000,649.9000000,649.9000000,649.9000000,649.9000000,10
81998_090101_130416,D,20120710,000000,649.9000000,649.9000000,600.1000000,624.9000000,60
81998_090101_130416,D,20120711,000000,624.9000000,625.0000000,624.9000000,625.0000000,60
81998_090101_130416,D,20120712,000000,625.0000000,625.0000000,624.9000000,625.0000000,30
81998_090101_130416,D,20120716,000000,625.0000000,625.0000000,604.9000000,624.8000000,30
81998_090101_130416,D,20120717,000000,625.0000000,625.0000000,625.0000000,625.0000000,10
81998_090101_130416,D,20120718,000000,624.9000000,624.9000000,624.9000000,624.9000000,10
81998_090101_130416,D,20120719,000000,625.0000000,625.0000000,625.0000000,625.0000000,10
81998_090101_130416,D,20120720,000000,625.0000000,625.0000000,625.0000000,625.0000000,10
81998_090101_130416,D,20120723,000000,624.9000000,624.9000000,624.9000000,624.9000000,10
81998_090101_130416,D,20120724,000000,624.9000000,624.9000000,605.1000000,624.9000000,70
81998_090101_130416,D,20120725,000000,624.9000000,624.9000000,624.9000000,624.9000000,10
81998_090101_130416,D,20120726,000000,610.0000000,615.0000000,610.0000000,615.0000000,20
81998_090101_130416,D,20120727,000000,625.0000000,625.0000000,614.9000000,614.9000000,40
81998_090101_130416,D,20120730,000000,624.9000000,624.9000000,624.9000000,624.9000000,10
81998_090101_130416,D,20120731,000000,615.0000000,624.9000000,600.0000000,624.9000000,310
81998_090101_130416,D,20120801,000000,614.9000000,614.9000000,614.9000000,614.9000000,10
81998_090101_130416,D,20120802,000000,624.9000000,624.9000000,600.0000000,600.0000000,70
81998_090101_130416,D,20120803,000000,580.5000000,580.5000000,580.5000000,580.5000000,10
81998_090101_130416,D,20120807,000000,600.0000000,600.0000000,600.0000000,600.0000000,20
81998_090101_130416,D,20120809,000000,600.0000000,600.0000000,600.0000000,600.0000000,10
81998_090101_130416,D,20120814,000000,605.0000000,622.0000000,605.0000000,613.0000000,130
81998_090101_130416,D,20120815,000000,615.0000000,615.0000000,610.0000000,610.0000000,40
81998_090101_130416,D,20120821,000000,605.0000000,605.0000000,605.0000000,605.0000000,20
81998_090101_130416,D,20120822,000000,719.9000000,719.9000000,719.9000000,719.9000000,10
81998_090101_130416,D,20120823,000000,620.0000000,620.0000000,610.0000000,610.0000000,50
81998_090101_130416,D,20120824,000000,610.0000000,610.0000000,605.0000000,605.0000000,30
81998_090101_130416,D,20120827,000000,606.0000000,606.0000000,606.0000000,606.0000000,10
81998_090101_130416,D,20120828,000000,605.0000000,605.0000000,585.0000000,585.0000000,60
81998_090101_130416,D,20120829,000000,589.0000000,590.0000000,589.0000000,590.0000000,100
81998_090101_130416,D,20120830,000000,590.0000000,604.9000000,569.9000000,580.0000000,150
81998_090101_130416,D,20120831,000000,594.9000000,599.0000000,594.0000000,599.0000000,100
81998_090101_130416,D,20120903,000000,600.0000000,600.0000000,600.0000000,600.0000000,10
81998_090101_130416,D,20120905,000000,600.0000000,600.0000000,600.0000000,600.0000000,10
81998_090101_130416,D,20120906,000000,600.0000000,600.0000000,580.0000000,580.0000000,80
81998_090101_130416,D,20120907,000000,586.0000000,599.9000000,585.0000000,588.0000000,550
81998_090101_130416,D,20120910,000000,588.3000000,588.3000000,588.3000000,588.3000000,50
81998_090101_130416,D,20120912,000000,589.9000000,590.0000000,589.9000000,590.0000000,60
