<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
18310_090101_130416,D,20090111,000000,0.0070000,0.0070000,0.0068000,0.0070000,34.446.000
18310_090101_130416,D,20090112,000000,0.0068000,0.0072000,0.0068000,0.0070000,397.805.000
18310_090101_130416,D,20090113,000000,0.0070000,0.0071000,0.0068000,0.0069000,130.532.000
18310_090101_130416,D,20090114,000000,0.0069000,0.0070000,0.0065000,0.0067000,193.095.000
18310_090101_130416,D,20090115,000000,0.0068000,0.0068000,0.0064000,0.0067000,41.271.000
18310_090101_130416,D,20090116,000000,0.0064000,0.0069000,0.0063000,0.0068000,1.551.880.000
18310_090101_130416,D,20090119,000000,0.0067000,0.0067000,0.0063000,0.0066000,32.755.000
18310_090101_130416,D,20090120,000000,0.0063000,0.0066000,0.0061000,0.0064000,57.815.000
18310_090101_130416,D,20090121,000000,0.0066000,0.0066000,0.0060000,0.0060000,68.118.000
18310_090101_130416,D,20090122,000000,0.0060000,0.0065000,0.0056000,0.0058000,69.853.000
18310_090101_130416,D,20090123,000000,0.0058000,0.0058000,0.0051000,0.0053000,24.566.000
18310_090101_130416,D,20090126,000000,0.0057000,0.0057000,0.0050000,0.0053000,96.677.000
18310_090101_130416,D,20090127,000000,0.0054000,0.0055000,0.0050000,0.0052000,71.552.000
18310_090101_130416,D,20090128,000000,0.0051000,0.0051000,0.0048000,0.0050000,83.519.000
18310_090101_130416,D,20090129,000000,0.0051000,0.0051000,0.0046000,0.0049000,133.656.000
18310_090101_130416,D,20090130,000000,0.0047000,0.0048000,0.0046000,0.0047000,121.467.000
18310_090101_130416,D,20090202,000000,0.0047000,0.0048000,0.0043000,0.0045000,338.836.000
18310_090101_130416,D,20090203,000000,0.0045000,0.0046000,0.0043000,0.0044000,41.160.000
18310_090101_130416,D,20090204,000000,0.0044000,0.0045000,0.0039000,0.0041000,190.377.000
18310_090101_130416,D,20090205,000000,0.0040000,0.0045000,0.0036000,0.0041000,822.423.000
18310_090101_130416,D,20090206,000000,0.0044000,0.0044000,0.0039000,0.0041000,46.097.000
18310_090101_130416,D,20090209,000000,0.0041000,0.0045000,0.0039000,0.0042000,154.833.000
18310_090101_130416,D,20090210,000000,0.0042000,0.0049000,0.0042000,0.0048000,244.361.000
18310_090101_130416,D,20090211,000000,0.0046000,0.0049000,0.0045000,0.0048000,145.085.000
18310_090101_130416,D,20090212,000000,0.0048000,0.0049000,0.0045000,0.0046000,51.213.000
18310_090101_130416,D,20090213,000000,0.0047000,0.0048000,0.0043000,0.0044000,288.153.000
18310_090101_130416,D,20090216,000000,0.0045000,0.0046000,0.0042000,0.0044000,110.610.000
18310_090101_130416,D,20090217,000000,0.0043000,0.0043000,0.0040000,0.0042000,85.624.000
18310_090101_130416,D,20090218,000000,0.0041000,0.0042000,0.0037000,0.0040000,57.971.000
18310_090101_130416,D,20090219,000000,0.0039000,0.0040000,0.0037000,0.0040000,370.733.000
18310_090101_130416,D,20090220,000000,0.0039000,0.0039000,0.0037000,0.0038000,73.418.000
18310_090101_130416,D,20090224,000000,0.0038000,0.0038000,0.0037000,0.0038000,24.560.000
18310_090101_130416,D,20090225,000000,0.0039000,0.0044000,0.0037000,0.0042000,717.198.000
18310_090101_130416,D,20090226,000000,0.0043000,0.0043000,0.0039000,0.0042000,289.870.000
18310_090101_130416,D,20090227,000000,0.0040000,0.0048000,0.0039000,0.0043000,1.587.234.000
18310_090101_130416,D,20090302,000000,0.0042000,0.0046000,0.0041000,0.0042000,513.321.000
18310_090101_130416,D,20090303,000000,0.0041000,0.0043000,0.0041000,0.0043000,97.131.000
18310_090101_130416,D,20090304,000000,0.0041000,0.0043000,0.0041000,0.0043000,119.214.000
18310_090101_130416,D,20090305,000000,0.0041000,0.0043000,0.0039000,0.0041000,388.761.000
18310_090101_130416,D,20090306,000000,0.0040000,0.0041000,0.0040000,0.0041000,12.395.000
18310_090101_130416,D,20090310,000000,0.0043000,0.0044000,0.0041000,0.0041000,212.572.000
18310_090101_130416,D,20090311,000000,0.0043000,0.0043000,0.0041000,0.0041000,22.701.000
18310_090101_130416,D,20090312,000000,0.0041000,0.0041000,0.0039000,0.0040000,125.790.000
18310_090101_130416,D,20090313,000000,0.0040000,0.0040000,0.0039000,0.0039000,115.200.000
18310_090101_130416,D,20090316,000000,0.0039000,0.0040000,0.0039000,0.0040000,134.491.000
18310_090101_130416,D,20090317,000000,0.0039000,0.0043000,0.0039000,0.0041000,714.128.000
18310_090101_130416,D,20090318,000000,0.0042000,0.0045000,0.0041000,0.0042000,526.713.000
18310_090101_130416,D,20090319,000000,0.0044000,0.0046000,0.0042000,0.0046000,399.983.000
18310_090101_130416,D,20090320,000000,0.0044000,0.0047000,0.0043000,0.0047000,467.125.000
18310_090101_130416,D,20090323,000000,0.0047000,0.0055000,0.0047000,0.0055000,539.477.000
18310_090101_130416,D,20090324,000000,0.0058000,0.0058000,0.0051000,0.0054000,361.621.000
18310_090101_130416,D,20090325,000000,0.0053000,0.0055000,0.0053000,0.0055000,444.952.000
18310_090101_130416,D,20090326,000000,0.0056000,0.0056000,0.0051000,0.0054000,457.416.000
18310_090101_130416,D,20090327,000000,0.0051000,0.0053000,0.0050000,0.0052000,145.218.000
18310_090101_130416,D,20090330,000000,0.0051000,0.0054000,0.0049000,0.0051000,688.396.000
18310_090101_130416,D,20090331,000000,0.0052000,0.0053000,0.0046000,0.0050000,112.814.000
18310_090101_130416,D,20090401,000000,0.0051000,0.0051000,0.0049000,0.0050000,41.142.000
18310_090101_130416,D,20090402,000000,0.0050000,0.0051000,0.0049000,0.0051000,116.720.000
18310_090101_130416,D,20090403,000000,0.0049000,0.0051000,0.0049000,0.0051000,47.172.000
18310_090101_130416,D,20090406,000000,0.0050000,0.0054000,0.0048000,0.0050000,251.305.000
18310_090101_130416,D,20090407,000000,0.0048000,0.0055000,0.0047000,0.0055000,215.853.000
18310_090101_130416,D,20090408,000000,0.0054000,0.0068000,0.0054000,0.0068000,1.042.062.000
18310_090101_130416,D,20090409,000000,0.0069000,0.0072000,0.0063000,0.0066000,452.136.000
18310_090101_130416,D,20090410,000000,0.0067000,0.0070000,0.0064000,0.0069000,210.919.000
18310_090101_130416,D,20090413,000000,0.0070000,0.0088000,0.0069000,0.0080000,1.005.204.000
18310_090101_130416,D,20090414,000000,0.0085000,0.0088000,0.0073000,0.0078000,946.183.000
18310_090101_130416,D,20090415,000000,0.0074000,0.0085000,0.0071000,0.0075000,144.639.000
18310_090101_130416,D,20090416,000000,0.0074000,0.0078000,0.0063000,0.0074000,2.833.087.000
18310_090101_130416,D,20090417,000000,0.0075000,0.0075000,0.0068000,0.0073000,143.953.000
18310_090101_130416,D,20090420,000000,0.0071000,0.0073000,0.0058000,0.0065000,1.487.556.000
18310_090101_130416,D,20090421,000000,0.0061000,0.0072000,0.0059000,0.0069000,1.757.315.000
18310_090101_130416,D,20090422,000000,0.0070000,0.0071000,0.0067000,0.0070000,146.413.000
18310_090101_130416,D,20090423,000000,0.0070000,0.0070000,0.0067000,0.0070000,159.913.000
18310_090101_130416,D,20090424,000000,0.0070000,0.0070000,0.0067000,0.0069000,135.444.000
18310_090101_130416,D,20090427,000000,0.0067000,0.0069000,0.0065000,0.0067000,83.759.000
18310_090101_130416,D,20090428,000000,0.0065000,0.0066000,0.0061000,0.0065000,135.372.000
18310_090101_130416,D,20090429,000000,0.0065000,0.0071000,0.0062000,0.0070000,468.111.000
18310_090101_130416,D,20090430,000000,0.0067000,0.0075000,0.0067000,0.0069000,238.065.000
18310_090101_130416,D,20090504,000000,0.0071000,0.0084000,0.0070000,0.0084000,1.380.943.000
18310_090101_130416,D,20090505,000000,0.0085000,0.0093000,0.0080000,0.0091000,1.775.457.000
18310_090101_130416,D,20090506,000000,0.0091000,0.0110000,0.0086000,0.0105000,1.074.303.000
18310_090101_130416,D,20090507,000000,0.0113000,0.0138000,0.0101000,0.0131000,1.293.422.000
18310_090101_130416,D,20090508,000000,0.0133000,0.0138000,0.0104000,0.0136000,1.860.029.000
18310_090101_130416,D,20090512,000000,0.0134000,0.0144000,0.0116000,0.0130000,1.803.326.000
18310_090101_130416,D,20090513,000000,0.0130000,0.0136000,0.0110000,0.0120000,1.015.286.000
18310_090101_130416,D,20090514,000000,0.0115000,0.0118000,0.0107000,0.0110000,572.238.000
18310_090101_130416,D,20090515,000000,0.0114000,0.0138000,0.0112000,0.0119000,1.240.233.000
18310_090101_130416,D,20090518,000000,0.0123000,0.0123000,0.0113000,0.0119000,216.468.000
18310_090101_130416,D,20090519,000000,0.0122000,0.0125000,0.0115000,0.0116000,404.543.000
18310_090101_130416,D,20090520,000000,0.0116000,0.0118000,0.0110000,0.0116000,616.884.000
18310_090101_130416,D,20090521,000000,0.0115000,0.0117000,0.0103000,0.0105000,603.409.000
18310_090101_130416,D,20090522,000000,0.0104000,0.0125000,0.0102000,0.0110000,623.291.000
18310_090101_130416,D,20090525,000000,0.0113000,0.0116000,0.0107000,0.0110000,139.113.000
18310_090101_130416,D,20090526,000000,0.0110000,0.0112000,0.0104000,0.0107000,344.486.000
18310_090101_130416,D,20090527,000000,0.0109000,0.0112000,0.0105000,0.0108000,625.979.000
18310_090101_130416,D,20090528,000000,0.0105000,0.0108000,0.0103000,0.0104000,369.050.000
