<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
35243_090101_130416,D,20100423,000000,4.7410000,4.7410000,3.9900000,3.9900000,48.400
35243_090101_130416,D,20100426,000000,3.9000000,3.9480000,3.5000000,3.5000000,112.100
35243_090101_130416,D,20100427,000000,3.3510000,3.6990000,3.2010000,3.2010000,80.400
35243_090101_130416,D,20100428,000000,3.2000000,3.3740000,3.1410000,3.1600000,92.000
35243_090101_130416,D,20100429,000000,3.1170000,3.1490000,2.0520000,3.0800000,263.400
35243_090101_130416,D,20100430,000000,3.2900000,3.2900000,3.0150000,3.0150000,20.600
35243_090101_130416,D,20100504,000000,3.3000000,3.3000000,3.0330000,3.2750000,114.600
35243_090101_130416,D,20100506,000000,2.8320000,3.2000000,2.8320000,3.2000000,1.400
35243_090101_130416,D,20100507,000000,2.9500000,3.1400000,2.9500000,3.1400000,21.500
35243_090101_130416,D,20100511,000000,3.1370000,3.1370000,3.0700000,3.0700000,600
35243_090101_130416,D,20100512,000000,2.9990000,3.4000000,2.9990000,3.2990000,20.600
35243_090101_130416,D,20100513,000000,3.3000000,3.3000000,3.3000000,3.3000000,100
35243_090101_130416,D,20100514,000000,3.1320000,3.1320000,2.9760000,3.0900000,53.900
35243_090101_130416,D,20100517,000000,2.9040000,2.9990000,2.8520000,2.9360000,218.600
35243_090101_130416,D,20100518,000000,2.9400000,2.9400000,2.9290000,2.9290000,10.600
35243_090101_130416,D,20100519,000000,2.8390000,2.9470000,2.8390000,2.8530000,62.300
35243_090101_130416,D,20100520,000000,3.0500000,3.0500000,2.6010000,2.6010000,39.500
35243_090101_130416,D,20100521,000000,2.8600000,3.1000000,2.8000000,3.0000000,26.400
35243_090101_130416,D,20100524,000000,3.0000000,3.0490000,2.9000000,3.0490000,21.900
35243_090101_130416,D,20100525,000000,3.0010000,3.1980000,3.0000000,3.1980000,2.600
35243_090101_130416,D,20100526,000000,3.2460000,3.2460000,3.2460000,3.2460000,100
35243_090101_130416,D,20100527,000000,3.2440000,3.2460000,3.2440000,3.2460000,1.600
35243_090101_130416,D,20100528,000000,3.1000000,3.2980000,3.1000000,3.1100000,4.700
35243_090101_130416,D,20100601,000000,3.2020000,3.2020000,3.2010000,3.2010000,1.700
35243_090101_130416,D,20100602,000000,3.1980000,3.1990000,3.1980000,3.1990000,300
35243_090101_130416,D,20100603,000000,3.1010000,3.2330000,2.8830000,3.2300000,4.100
35243_090101_130416,D,20100604,000000,3.2340000,3.2340000,3.1010000,3.1010000,4.200
35243_090101_130416,D,20100607,000000,3.2030000,3.2030000,3.2030000,3.2030000,100
35243_090101_130416,D,20100608,000000,3.2020000,3.2030000,3.2020000,3.2030000,1.700
35243_090101_130416,D,20100609,000000,3.2580000,3.2580000,2.8020000,2.9880000,33.900
35243_090101_130416,D,20100610,000000,2.9000000,2.9000000,2.9000000,2.9000000,7.000
35243_090101_130416,D,20100611,000000,3.1930000,3.1930000,3.0000000,3.1720000,300
35243_090101_130416,D,20100615,000000,3.1910000,3.2590000,3.1910000,3.2590000,90.000
35243_090101_130416,D,20100616,000000,3.2500000,3.2800000,3.2490000,3.2800000,10.600
35243_090101_130416,D,20100617,000000,3.2800000,3.2990000,3.2800000,3.2990000,7.100
35243_090101_130416,D,20100618,000000,3.2980000,3.4380000,3.2040000,3.3990000,5.300
35243_090101_130416,D,20100621,000000,3.2010000,3.3970000,3.2000000,3.3960000,22.100
35243_090101_130416,D,20100622,000000,3.3980000,3.5980000,3.3980000,3.5980000,11.200
35243_090101_130416,D,20100623,000000,3.4000000,3.4880000,3.2390000,3.4490000,2.200
