<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
21116_090101_130416,D,20090227,000000,3.0000000,3.0000000,3.0000000,3.0000000,10.000
21116_090101_130416,D,20090302,000000,2.7000000,2.7000000,2.7000000,2.7000000,10.000
21116_090101_130416,D,20090304,000000,2.5000000,2.5000000,2.2030000,2.2030000,5.400
21116_090101_130416,D,20090305,000000,2.2130000,2.6660000,2.2130000,2.6660000,400
21116_090101_130416,D,20090306,000000,2.6700000,2.6700000,2.6700000,2.6700000,100
21116_090101_130416,D,20090312,000000,2.3000000,2.3000000,2.3000000,2.3000000,2.200
21116_090101_130416,D,20090313,000000,2.5100000,2.5100000,2.5100000,2.5100000,100
21116_090101_130416,D,20090320,000000,3.0000000,3.0000000,3.0000000,3.0000000,100
21116_090101_130416,D,20090323,000000,2.3010000,2.3010000,2.0030000,2.0030000,2.000
21116_090101_130416,D,20090324,000000,2.0300000,2.0300000,2.0300000,2.0300000,1.200
21116_090101_130416,D,20090325,000000,2.5500000,2.5500000,2.5500000,2.5500000,1.200
21116_090101_130416,D,20090327,000000,2.0330000,2.4880000,2.0330000,2.4880000,1.200
21116_090101_130416,D,20090401,000000,2.6300000,2.6440000,2.0330000,2.5550000,5.400
21116_090101_130416,D,20090402,000000,2.6000000,2.6000000,2.6000000,2.6000000,100
21116_090101_130416,D,20090406,000000,2.5000000,2.5000000,2.5000000,2.5000000,300
21116_090101_130416,D,20090407,000000,2.4440000,2.4440000,2.1330000,2.1330000,2.600
21116_090101_130416,D,20090409,000000,2.2000000,2.2000000,2.2000000,2.2000000,100
21116_090101_130416,D,20090410,000000,2.4880000,2.4900000,2.0500000,2.1000000,5.200
21116_090101_130416,D,20090413,000000,2.1000000,2.1000000,2.1000000,2.1000000,2.800
21116_090101_130416,D,20090415,000000,2.1200000,2.3260000,2.1200000,2.3260000,1.300
21116_090101_130416,D,20090416,000000,2.1110000,2.2900000,2.1100000,2.2900000,3.500
21116_090101_130416,D,20090417,000000,2.1100000,2.2770000,2.1000000,2.2770000,8.800
21116_090101_130416,D,20090420,000000,2.1500000,2.1500000,2.1500000,2.1500000,1.000
21116_090101_130416,D,20090422,000000,2.2700000,2.3000000,2.0700000,2.0700000,1.400
21116_090101_130416,D,20090423,000000,2.2200000,2.2200000,2.2200000,2.2200000,5.200
21116_090101_130416,D,20090424,000000,2.2700000,2.3000000,2.2700000,2.3000000,1.500
21116_090101_130416,D,20090504,000000,2.4000000,2.4000000,2.0750000,2.4000000,5.300
21116_090101_130416,D,20090505,000000,2.3200000,2.4000000,2.3200000,2.4000000,1.400
21116_090101_130416,D,20090506,000000,2.3700000,2.3970000,2.3700000,2.3970000,1.100
21116_090101_130416,D,20090507,000000,2.3900000,2.3900000,2.3900000,2.3900000,1.100
21116_090101_130416,D,20090508,000000,2.3900000,2.3900000,2.3900000,2.3900000,1.000
21116_090101_130416,D,20090512,000000,2.3900000,2.4000000,2.1300000,2.3900000,8.700
21116_090101_130416,D,20090514,000000,2.4000000,2.4000000,1.5250000,2.3830000,16.700
21116_090101_130416,D,20090515,000000,2.3500000,2.4500000,2.3500000,2.4500000,6.000
21116_090101_130416,D,20090519,000000,2.3990000,2.4500000,2.3990000,2.4250000,21.700
21116_090101_130416,D,20090520,000000,2.2010000,2.4000000,2.2000000,2.4000000,10.000
21116_090101_130416,D,20090521,000000,2.2000000,2.3880000,1.6000000,2.2930000,28.700
21116_090101_130416,D,20090525,000000,2.1230000,2.1230000,2.1230000,2.1230000,3.000
21116_090101_130416,D,20090527,000000,2.2950000,2.3000000,2.2950000,2.3000000,5.500
21116_090101_130416,D,20090528,000000,2.2870000,2.2870000,2.1330000,2.1330000,400
21116_090101_130416,D,20090601,000000,2.3800000,2.3800000,2.3800000,2.3800000,100
21116_090101_130416,D,20090602,000000,2.0000000,2.2420000,2.0000000,2.2240000,80.600
21116_090101_130416,D,20090603,000000,2.1500000,2.1970000,2.0000000,2.0000000,39.400
21116_090101_130416,D,20090604,000000,2.0500000,2.1470000,1.9980000,2.0500000,25.500
21116_090101_130416,D,20090605,000000,2.0500000,2.0940000,2.0000000,2.0500000,27.200
21116_090101_130416,D,20090608,000000,2.0500000,2.0980000,1.9130000,2.0860000,16.700
21116_090101_130416,D,20090609,000000,2.0940000,2.1440000,2.0940000,2.0970000,20.900
21116_090101_130416,D,20090610,000000,2.0970000,2.1090000,2.0500000,2.1000000,32.400
21116_090101_130416,D,20090611,000000,2.1000000,2.1930000,2.0800000,2.1400000,21.500
21116_090101_130416,D,20090615,000000,2.0800000,2.1000000,2.0800000,2.1000000,25.000
21116_090101_130416,D,20090616,000000,2.1000000,2.1000000,2.1000000,2.1000000,4.200
21116_090101_130416,D,20090618,000000,2.0500000,2.1460000,2.0000000,2.1460000,21.000
21116_090101_130416,D,20090619,000000,2.1300000,2.1300000,2.0990000,2.0990000,300
21116_090101_130416,D,20090622,000000,2.0950000,2.0950000,2.0000000,2.0770000,5.600
21116_090101_130416,D,20090623,000000,1.9970000,2.0550000,1.9030000,2.0000000,11.800
21116_090101_130416,D,20090624,000000,2.0960000,2.0960000,2.0960000,2.0960000,100
21116_090101_130416,D,20090625,000000,1.9530000,2.0970000,1.8230000,2.0000000,21.100
21116_090101_130416,D,20090626,000000,2.0000000,2.0000000,1.9050000,2.0000000,8.700
21116_090101_130416,D,20090629,000000,1.9990000,2.0000000,1.9170000,2.0000000,11.700
21116_090101_130416,D,20090630,000000,2.0000000,2.0490000,1.9130000,2.0460000,11.200
21116_090101_130416,D,20090701,000000,2.0000000,2.1000000,1.7260000,2.0500000,68.700
21116_090101_130416,D,20090702,000000,2.0000000,2.0980000,2.0000000,2.0980000,600
21116_090101_130416,D,20090703,000000,2.0300000,2.0750000,1.9660000,1.9700000,1.200
21116_090101_130416,D,20090706,000000,1.9720000,2.0780000,1.9720000,2.0700000,1.500
21116_090101_130416,D,20090707,000000,1.9980000,2.0700000,1.9000000,1.9910000,16.700
21116_090101_130416,D,20090708,000000,1.9030000,1.9930000,1.8230000,1.8900000,92.400
21116_090101_130416,D,20090709,000000,1.9850000,1.9910000,1.8000000,1.8590000,24.900
21116_090101_130416,D,20090710,000000,1.8380000,1.8800000,1.7280000,1.8800000,8.400
21116_090101_130416,D,20090713,000000,1.7210000,1.8600000,1.7010000,1.8270000,28.400
21116_090101_130416,D,20090714,000000,1.8600000,1.8600000,1.7220000,1.8550000,600
21116_090101_130416,D,20090716,000000,1.8580000,1.8580000,1.8580000,1.8580000,600
21116_090101_130416,D,20090717,000000,1.8590000,1.9100000,1.7830000,1.9000000,38.900
21116_090101_130416,D,20090720,000000,1.8690000,1.9000000,1.8050000,1.8220000,13.000
21116_090101_130416,D,20090721,000000,1.8130000,1.9770000,1.8130000,1.9770000,17.300
21116_090101_130416,D,20090722,000000,1.8220000,1.8220000,1.8000000,1.8170000,600
21116_090101_130416,D,20090723,000000,1.8020000,1.9870000,1.7270000,1.9870000,22.100
21116_090101_130416,D,20090724,000000,1.8910000,1.8920000,1.8910000,1.8920000,600
21116_090101_130416,D,20090727,000000,1.8950000,2.6400000,1.7230000,1.9800000,196.700
21116_090101_130416,D,20090728,000000,1.9790000,1.9790000,1.8600000,1.8600000,4.500
21116_090101_130416,D,20090729,000000,1.8220000,2.0100000,1.8220000,2.0100000,17.600
21116_090101_130416,D,20090730,000000,1.9800000,2.0500000,1.9510000,1.9510000,43.600
21116_090101_130416,D,20090731,000000,2.0000000,2.0900000,2.0000000,2.0900000,7.600
21116_090101_130416,D,20090803,000000,2.0840000,2.2000000,2.0800000,2.2000000,19.200
21116_090101_130416,D,20090804,000000,1.9000000,2.0960000,1.9000000,2.0960000,27.000
21116_090101_130416,D,20090805,000000,1.9650000,2.0900000,1.9050000,2.0000000,30.700
21116_090101_130416,D,20090807,000000,2.1920000,2.1920000,2.1510000,2.1510000,3.300
21116_090101_130416,D,20090810,000000,2.2500000,2.2500000,2.2500000,2.2500000,10.000
21116_090101_130416,D,20090811,000000,2.2210000,2.2210000,2.2170000,2.2210000,73.300
21116_090101_130416,D,20090812,000000,2.2000000,2.2000000,1.8440000,1.9600000,77.800
21116_090101_130416,D,20090813,000000,1.9400000,1.9620000,1.8150000,1.9000000,280.600
21116_090101_130416,D,20090814,000000,1.9000000,1.9000000,1.8500000,1.8500000,108.500
21116_090101_130416,D,20090817,000000,1.8500000,1.8900000,1.8490000,1.8790000,36.700
21116_090101_130416,D,20090818,000000,1.8920000,1.8920000,1.8450000,1.8550000,52.200
21116_090101_130416,D,20090819,000000,1.8000000,1.8650000,1.8000000,1.8550000,16.400
21116_090101_130416,D,20090820,000000,1.8550000,1.8550000,1.8050000,1.8490000,46.700
21116_090101_130416,D,20090821,000000,1.8460000,1.8750000,1.8030000,1.8750000,18.600
21116_090101_130416,D,20090824,000000,1.8740000,1.9000000,1.8130000,1.8700000,59.900
21116_090101_130416,D,20090825,000000,1.8500000,1.9600000,1.8360000,1.8750000,73.300
21116_090101_130416,D,20090826,000000,1.8500000,1.8750000,1.8200000,1.8620000,45.600
21116_090101_130416,D,20090827,000000,1.8700000,1.8740000,1.8320000,1.8700000,4.400
21116_090101_130416,D,20090828,000000,1.8240000,1.8800000,1.8000000,1.8740000,134.500
