<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20346_090101_130416,D,20090111,000000,0.0848000,0.0848000,0.0709000,0.0720000,630.600
20346_090101_130416,D,20090112,000000,0.0755000,0.0755000,0.0725000,0.0725000,1.700
20346_090101_130416,D,20090114,000000,0.0725000,0.0725000,0.0710000,0.0710000,1.264.900
20346_090101_130416,D,20090115,000000,0.0725000,0.0725000,0.0690000,0.0690000,21.405.300
20346_090101_130416,D,20090116,000000,0.0700000,0.0715000,0.0700000,0.0710000,305.700
20346_090101_130416,D,20090119,000000,0.0714000,0.0714000,0.0690000,0.0690000,710.700
20346_090101_130416,D,20090120,000000,0.0690000,0.0711000,0.0690000,0.0690000,140.900
20346_090101_130416,D,20090121,000000,0.0680000,0.0790000,0.0680000,0.0770000,25.381.100
20346_090101_130416,D,20090122,000000,0.0846000,0.0846000,0.0770000,0.0775000,472.700
20346_090101_130416,D,20090123,000000,0.0797000,0.0840000,0.0707000,0.0800000,15.120.300
20346_090101_130416,D,20090126,000000,0.0769000,0.0779000,0.0769000,0.0770000,445.900
20346_090101_130416,D,20090127,000000,0.0890000,0.0890000,0.0751000,0.0751000,110.300
20346_090101_130416,D,20090128,000000,0.0810000,0.0810000,0.0779000,0.0780000,40.100
20346_090101_130416,D,20090129,000000,0.0780000,0.0780000,0.0755000,0.0760000,624.200
20346_090101_130416,D,20090130,000000,0.0776000,0.0810000,0.0770000,0.0786000,4.504.400
20346_090101_130416,D,20090202,000000,0.0773000,0.0794000,0.0773000,0.0794000,505.600
20346_090101_130416,D,20090203,000000,0.0796000,0.0800000,0.0795000,0.0795000,368.400
20346_090101_130416,D,20090204,000000,0.0795000,0.0795000,0.0795000,0.0795000,300
20346_090101_130416,D,20090205,000000,0.0791000,0.0791000,0.0791000,0.0791000,50.000
20346_090101_130416,D,20090206,000000,0.0799000,0.0835000,0.0791000,0.0811000,6.530.900
20346_090101_130416,D,20090209,000000,0.0811000,0.0865000,0.0811000,0.0846000,5.995.500
20346_090101_130416,D,20090210,000000,0.0830000,0.0880000,0.0711000,0.0855000,1.887.800
20346_090101_130416,D,20090211,000000,0.0841000,0.0870000,0.0840000,0.0855000,7.287.900
20346_090101_130416,D,20090212,000000,0.0856000,0.0940000,0.0855000,0.0880000,5.774.200
20346_090101_130416,D,20090213,000000,0.0884000,0.0885000,0.0856000,0.0885000,9.441.100
20346_090101_130416,D,20090216,000000,0.0857000,0.0999000,0.0840000,0.0851000,10.797.000
20346_090101_130416,D,20090217,000000,0.0850000,0.0852000,0.0850000,0.0851000,339.300
20346_090101_130416,D,20090218,000000,0.0877000,0.0877000,0.0877000,0.0877000,100
20346_090101_130416,D,20090219,000000,0.0879000,0.0879000,0.0851000,0.0879000,26.000
20346_090101_130416,D,20090220,000000,0.0879000,0.0930000,0.0850000,0.0860000,11.306.900
20346_090101_130416,D,20090224,000000,0.0851000,0.0860000,0.0850000,0.0860000,3.820.300
20346_090101_130416,D,20090225,000000,0.0860000,0.0860000,0.0830000,0.0830000,2.695.800
20346_090101_130416,D,20090226,000000,0.0840000,0.0858000,0.0832000,0.0840000,223.200
20346_090101_130416,D,20090227,000000,0.0833000,0.0859000,0.0833000,0.0859000,408.700
20346_090101_130416,D,20090302,000000,0.0833000,0.0833000,0.0832000,0.0832000,4.100
20346_090101_130416,D,20090303,000000,0.0800000,0.0859000,0.0800000,0.0859000,94.800
20346_090101_130416,D,20090304,000000,0.0860000,0.0860000,0.0834000,0.0858000,914.900
20346_090101_130416,D,20090305,000000,0.0836000,0.0960000,0.0835000,0.0860000,6.656.700
20346_090101_130416,D,20090306,000000,0.0860000,0.0910000,0.0860000,0.0895000,12.236.000
20346_090101_130416,D,20090310,000000,0.0880000,0.1252000,0.0880000,0.0980000,124.497.000
20346_090101_130416,D,20090311,000000,0.0982000,0.1098000,0.0980000,0.0989000,5.950.100
20346_090101_130416,D,20090312,000000,0.0955000,0.1048000,0.0950000,0.0950000,3.732.400
