<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
82611_090101_130416,D,20120512,000000,5.000.0000000,5.150.0000000,4.800.0000000,5.150.0000000,27
82611_090101_130416,D,20120514,000000,5.150.0000000,5.198.0000000,5.150.0000000,5.198.0000000,10
82611_090101_130416,D,20120515,000000,4.825.0000000,4.825.0000000,4.825.0000000,4.825.0000000,1
82611_090101_130416,D,20120516,000000,5.200.0000000,5.200.0000000,4.901.0000000,5.000.0000000,52
82611_090101_130416,D,20120517,000000,5.000.0000000,5.000.0000000,4.910.0000000,5.000.0000000,111
82611_090101_130416,D,20120518,000000,4.900.0000000,4.900.0000000,4.900.0000000,4.900.0000000,10
82611_090101_130416,D,20120521,000000,4.852.0000000,5.040.0000000,4.851.0000000,5.040.0000000,123
82611_090101_130416,D,20120523,000000,5.065.0000000,5.065.0000000,5.060.0000000,5.065.0000000,22
82611_090101_130416,D,20120524,000000,4.902.0000000,4.902.0000000,4.901.0000000,4.901.0000000,20
82611_090101_130416,D,20120525,000000,5.041.0000000,5.051.0000000,5.041.0000000,5.050.0000000,26
82611_090101_130416,D,20120528,000000,5.059.0000000,5.065.0000000,4.908.0000000,5.065.0000000,38
82611_090101_130416,D,20120529,000000,5.090.0000000,5.170.0000000,5.000.0000000,5.170.0000000,28
82611_090101_130416,D,20120530,000000,5.060.0000000,5.100.0000000,5.060.0000000,5.100.0000000,11
82611_090101_130416,D,20120531,000000,5.030.0000000,5.100.0000000,5.030.0000000,5.100.0000000,9
82611_090101_130416,D,20120601,000000,5.150.0000000,5.200.0000000,5.150.0000000,5.150.0000000,126
82611_090101_130416,D,20120604,000000,5.000.0000000,5.200.0000000,5.000.0000000,5.200.0000000,15
82611_090101_130416,D,20120609,000000,5.100.0000000,5.298.0000000,5.100.0000000,5.298.0000000,51
82611_090101_130416,D,20120613,000000,5.300.0000000,5.370.0000000,5.300.0000000,5.370.0000000,30
