<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
66893_090101_130416,D,20100816,000000,12.000.0000000,12.000.0000000,12.000.0000000,12.000.0000000,5
66893_090101_130416,D,20100817,000000,16.800.0000000,16.800.0000000,10.000.0000000,10.499.0000000,45
66893_090101_130416,D,20100818,000000,10.000.0100000,10.000.0100000,9.501.0100000,10.000.0000000,7
66893_090101_130416,D,20100819,000000,9.555.0000000,9.555.0000000,9.555.0000000,9.555.0000000,1
66893_090101_130416,D,20100820,000000,10.000.0000000,10.000.0000000,10.000.0000000,10.000.0000000,1
66893_090101_130416,D,20100826,000000,9.800.0000000,9.800.0000000,9.800.0000000,9.800.0000000,1
66893_090101_130416,D,20100830,000000,9.900.0000000,9.900.0000000,9.900.0000000,9.900.0000000,3
66893_090101_130416,D,20100831,000000,10.005.0000000,10.005.0000000,9.900.0000000,9.900.0000000,20
66893_090101_130416,D,20100902,000000,7.000.0100000,13.777.0000000,7.000.0100000,13.777.0000000,5
66893_090101_130416,D,20100903,000000,14.999.0000000,14.999.0000000,14.999.0000000,14.999.0000000,1
66893_090101_130416,D,20100906,000000,20.997.0000000,20.997.0000000,14.000.0000000,14.000.0000000,5
66893_090101_130416,D,20100907,000000,10.000.0000000,12.000.0000000,10.000.0000000,12.000.0000000,9
66893_090101_130416,D,20100909,000000,12.000.0000000,12.000.0000000,12.000.0000000,12.000.0000000,5
66893_090101_130416,D,20100922,000000,10.751.0000000,10.751.0000000,10.751.0000000,10.751.0000000,1
66893_090101_130416,D,20100923,000000,10.555.0100000,10.555.0100000,10.555.0100000,10.555.0100000,5
66893_090101_130416,D,20100927,000000,11.000.0000000,11.000.0000000,10.498.0000000,10.498.0000000,6
66893_090101_130416,D,20100928,000000,10.750.0000000,10.800.0000000,10.750.0000000,10.800.0000000,23
66893_090101_130416,D,20100929,000000,10.900.0000000,10.900.0000000,10.900.0000000,10.900.0000000,1
66893_090101_130416,D,20100930,000000,10.750.0000000,10.750.0000000,10.750.0000000,10.750.0000000,1
66893_090101_130416,D,20101001,000000,10.999.9900000,10.999.9900000,10.900.0000000,10.900.0000000,8
66893_090101_130416,D,20101006,000000,10.755.0000000,10.755.0000000,10.755.0000000,10.755.0000000,3
66893_090101_130416,D,20101014,000000,10.600.0000000,10.600.0000000,10.600.0000000,10.600.0000000,1
66893_090101_130416,D,20101018,000000,10.900.0000000,10.950.0000000,10.900.0000000,10.950.0000000,26
66893_090101_130416,D,20101020,000000,10.950.0000000,10.950.0000000,10.950.0000000,10.950.0000000,27
66893_090101_130416,D,20101025,000000,11.000.0000000,11.000.0000000,10.999.9900000,10.999.9900000,20
66893_090101_130416,D,20101027,000000,11.009.0000000,11.009.0000000,11.009.0000000,11.009.0000000,20
66893_090101_130416,D,20101028,000000,10.999.9900000,11.050.0000000,10.999.9900000,11.050.0000000,44
66893_090101_130416,D,20101029,000000,11.055.0000000,11.100.0000000,11.000.0000000,11.000.0000000,31
66893_090101_130416,D,20101101,000000,9.505.0100000,10.500.0000000,9.505.0100000,10.500.0000000,12
66893_090101_130416,D,20101112,000000,10.800.0000000,10.900.0000000,10.800.0000000,10.900.0000000,26
66893_090101_130416,D,20101129,000000,10.499.9900000,10.999.9900000,10.499.9900000,10.999.9900000,2
66893_090101_130416,D,20101201,000000,11.999.9900000,11.999.9900000,11.000.0000000,11.000.0000000,6
66893_090101_130416,D,20101203,000000,11.500.0000000,11.600.0000000,11.500.0000000,11.600.0000000,20
66893_090101_130416,D,20101217,000000,11.500.0000000,11.500.0000000,11.500.0000000,11.500.0000000,1
66893_090101_130416,D,20101224,000000,11.500.0000000,11.500.0000000,11.500.0000000,11.500.0000000,8
66893_090101_130416,D,20101227,000000,11.500.0000000,11.500.0000000,11.500.0000000,11.500.0000000,16
66893_090101_130416,D,20101230,000000,11.250.0000000,11.500.0000000,11.250.0000000,11.500.0000000,43
66893_090101_130416,D,20110113,000000,11.000.0000000,11.000.0000000,11.000.0000000,11.000.0000000,35
66893_090101_130416,D,20110117,000000,11.500.0000000,12.500.0000000,11.500.0000000,12.000.0000000,42
66893_090101_130416,D,20110118,000000,11.500.0000000,11.900.0000000,11.500.0000000,11.900.0000000,31
66893_090101_130416,D,20110119,000000,11.500.0000000,11.500.0000000,11.500.0000000,11.500.0000000,3
66893_090101_130416,D,20110120,000000,11.250.0000000,11.250.0000000,11.250.0000000,11.250.0000000,2
66893_090101_130416,D,20110121,000000,11.250.0000000,11.250.0000000,11.250.0000000,11.250.0000000,3
66893_090101_130416,D,20110125,000000,11.250.0000000,11.500.0000000,11.250.0000000,11.500.0000000,12
66893_090101_130416,D,20110126,000000,11.490.0000000,11.490.0000000,11.490.0000000,11.490.0000000,1
66893_090101_130416,D,20110128,000000,10.500.0100000,10.500.0100000,10.500.0100000,10.500.0100000,1
66893_090101_130416,D,20110131,000000,11.479.9900000,11.479.9900000,11.479.9900000,11.479.9900000,1
66893_090101_130416,D,20110201,000000,11.000.0000000,11.000.0000000,11.000.0000000,11.000.0000000,30
66893_090101_130416,D,20110204,000000,11.000.0000000,11.000.0000000,11.000.0000000,11.000.0000000,137
66893_090101_130416,D,20110207,000000,11.000.0000000,12.000.0000000,11.000.0000000,11.800.0000000,209
66893_090101_130416,D,20110208,000000,11.800.0000000,11.800.0000000,11.346.0300000,11.600.0000000,15
