<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15544_090101_130416,D,20090111,000000,22.0300000,22.8300000,22.0000000,22.7400000,20.624
15544_090101_130416,D,20090112,000000,22.2100000,22.8400000,21.5000000,22.3500000,61.462
15544_090101_130416,D,20090113,000000,22.5700000,22.6000000,21.9200000,22.0500000,65.872
15544_090101_130416,D,20090114,000000,22.8400000,23.0000000,21.4000000,21.5000000,35.534
15544_090101_130416,D,20090115,000000,21.8000000,21.8000000,19.6000000,20.2000000,112.077
15544_090101_130416,D,20090116,000000,19.7500000,20.2500000,19.4000000,19.6000000,90.712
15544_090101_130416,D,20090119,000000,19.7000000,20.3000000,18.8000000,19.3400000,72.223
15544_090101_130416,D,20090120,000000,19.2000000,19.3400000,18.0000000,18.6000000,92.469
15544_090101_130416,D,20090121,000000,18.0000000,18.6500000,18.0000000,18.5900000,16.847
15544_090101_130416,D,20090122,000000,18.4000000,18.8200000,17.0100000,17.5000000,77.030
15544_090101_130416,D,20090123,000000,17.4900000,18.3000000,14.5500000,15.1000000,359.122
15544_090101_130416,D,20090126,000000,15.1000000,15.4800000,14.3000000,14.5700000,185.696
15544_090101_130416,D,20090127,000000,14.5000000,14.6900000,14.2000000,14.4000000,58.097
15544_090101_130416,D,20090128,000000,14.5000000,14.8000000,14.2000000,14.4300000,199.503
15544_090101_130416,D,20090129,000000,14.4500000,14.7000000,14.1800000,14.4600000,80.241
15544_090101_130416,D,20090130,000000,14.3200000,14.4000000,13.4100000,13.7700000,270.751
15544_090101_130416,D,20090202,000000,13.5900000,13.6800000,13.3000000,13.3900000,46.343
15544_090101_130416,D,20090203,000000,13.6800000,13.6800000,13.0500000,13.2000000,93.077
15544_090101_130416,D,20090204,000000,13.3500000,13.3500000,12.5600000,13.0000000,113.863
15544_090101_130416,D,20090205,000000,13.1000000,13.3000000,12.0800000,12.2500000,235.531
15544_090101_130416,D,20090206,000000,12.2500000,12.8000000,12.0300000,12.6000000,236.030
15544_090101_130416,D,20090209,000000,12.6800000,12.9400000,12.3000000,12.8000000,487.913
15544_090101_130416,D,20090210,000000,12.7000000,14.7900000,12.5500000,14.2800000,870.679
15544_090101_130416,D,20090211,000000,14.0000000,16.6900000,13.6000000,16.3000000,1.117.985
15544_090101_130416,D,20090212,000000,16.3000000,21.2000000,15.8200000,18.8700000,1.785.392
15544_090101_130416,D,20090213,000000,19.2500000,21.9000000,18.1000000,20.2900000,879.869
15544_090101_130416,D,20090216,000000,20.4500000,21.0000000,18.2500000,18.8700000,382.314
15544_090101_130416,D,20090217,000000,19.0000000,19.1300000,16.6200000,17.1300000,319.865
15544_090101_130416,D,20090218,000000,16.5200000,17.4000000,14.8000000,16.4000000,347.084
15544_090101_130416,D,20090219,000000,16.8400000,18.8800000,16.6200000,18.1600000,354.296
15544_090101_130416,D,20090220,000000,17.7500000,17.7500000,16.5100000,17.2500000,93.214
15544_090101_130416,D,20090224,000000,16.9800000,17.4500000,16.8100000,17.1500000,69.441
15544_090101_130416,D,20090225,000000,17.5200000,17.7400000,16.6800000,16.9700000,141.995
15544_090101_130416,D,20090226,000000,17.2900000,18.4000000,16.8000000,17.6400000,482.399
15544_090101_130416,D,20090227,000000,17.5000000,17.5700000,16.6100000,17.0000000,95.822
15544_090101_130416,D,20090302,000000,16.9000000,16.9000000,15.8000000,16.5000000,148.115
15544_090101_130416,D,20090303,000000,16.3500000,17.1800000,16.2000000,17.0400000,126.848
15544_090101_130416,D,20090304,000000,17.1800000,17.4200000,16.3100000,16.5000000,177.326
15544_090101_130416,D,20090305,000000,16.6000000,17.0700000,16.2000000,16.5000000,193.186
15544_090101_130416,D,20090306,000000,16.1500000,16.4900000,16.1000000,16.4400000,54.652
15544_090101_130416,D,20090310,000000,16.8500000,17.1900000,16.3700000,17.1000000,208.490
15544_090101_130416,D,20090311,000000,17.3000000,17.3000000,16.5000000,16.9000000,79.545
15544_090101_130416,D,20090312,000000,16.8500000,17.0000000,16.0300000,16.6900000,241.712
15544_090101_130416,D,20090313,000000,16.8100000,17.2000000,16.4000000,16.8500000,250.905
15544_090101_130416,D,20090316,000000,16.5000000,16.7900000,16.1000000,16.6500000,304.300
15544_090101_130416,D,20090317,000000,16.7800000,16.9500000,16.5100000,16.7800000,180.126
15544_090101_130416,D,20090318,000000,16.8000000,16.8000000,16.1100000,16.3400000,203.698
15544_090101_130416,D,20090319,000000,16.3800000,16.8500000,15.8500000,16.5300000,174.285
15544_090101_130416,D,20090320,000000,16.3900000,16.9000000,16.3400000,16.6500000,373.190
15544_090101_130416,D,20090323,000000,16.6500000,18.3400000,16.4200000,18.3400000,960.204
15544_090101_130416,D,20090324,000000,18.4100000,19.5000000,17.0000000,17.4000000,802.862
15544_090101_130416,D,20090325,000000,17.1000000,18.7000000,16.9900000,18.2000000,528.945
15544_090101_130416,D,20090326,000000,18.4500000,19.3000000,17.7600000,18.7000000,474.579
15544_090101_130416,D,20090327,000000,18.8000000,19.4000000,17.8000000,18.2000000,241.583
15544_090101_130416,D,20090330,000000,17.9900000,21.0700000,17.3900000,20.6900000,1.695.454
15544_090101_130416,D,20090331,000000,21.0000000,23.0000000,19.0800000,19.7900000,1.443.090
15544_090101_130416,D,20090401,000000,19.7800000,19.7800000,18.5900000,19.2500000,374.754
15544_090101_130416,D,20090402,000000,19.5000000,19.8000000,18.8900000,19.5000000,352.729
15544_090101_130416,D,20090403,000000,19.8000000,20.0000000,18.9300000,19.4000000,439.489
