<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15_090101_130416,D,20090111,000000,15.0300000,15.0900000,14.7500000,14.8700000,1.160.499
15_090101_130416,D,20090112,000000,14.8500000,15.8500000,14.7400000,15.8100000,4.863.569
15_090101_130416,D,20090113,000000,15.5600000,15.9000000,15.3300000,15.4900000,2.328.076
15_090101_130416,D,20090114,000000,15.5700000,15.8300000,15.1200000,15.1500000,3.580.599
15_090101_130416,D,20090115,000000,15.1200000,15.4400000,14.8000000,15.0200000,2.445.441
15_090101_130416,D,20090116,000000,15.2600000,15.3200000,15.0000000,15.1600000,1.269.952
15_090101_130416,D,20090119,000000,15.2000000,15.4000000,14.2700000,14.4000000,1.845.538
15_090101_130416,D,20090120,000000,14.4000000,14.4600000,13.9900000,14.1400000,1.238.396
15_090101_130416,D,20090121,000000,13.9800000,14.5000000,13.7200000,14.0600000,2.308.829
15_090101_130416,D,20090122,000000,14.2500000,14.2700000,13.2500000,13.4500000,2.304.882
15_090101_130416,D,20090123,000000,13.4800000,13.7400000,12.0100000,13.1400000,2.442.449
15_090101_130416,D,20090126,000000,13.4900000,13.9500000,13.1800000,13.8100000,2.247.977
15_090101_130416,D,20090127,000000,13.9400000,14.0000000,12.9600000,13.3900000,2.748.109
15_090101_130416,D,20090128,000000,13.5200000,14.2500000,13.3600000,13.9700000,2.554.881
15_090101_130416,D,20090129,000000,14.0000000,14.1900000,13.6500000,13.7400000,1.393.667
15_090101_130416,D,20090130,000000,13.6500000,14.4500000,13.5200000,13.9400000,2.074.583
15_090101_130416,D,20090202,000000,13.8500000,14.3400000,13.5300000,14.1700000,1.250.142
15_090101_130416,D,20090203,000000,14.1700000,15.1200000,13.8000000,14.6200000,2.244.817
15_090101_130416,D,20090204,000000,14.8800000,16.8500000,14.8500000,16.6500000,11.168.850
15_090101_130416,D,20090205,000000,16.6700000,18.3800000,16.5100000,17.7000000,12.044.279
15_090101_130416,D,20090206,000000,18.0000000,18.4600000,17.1400000,18.1400000,6.208.036
15_090101_130416,D,20090209,000000,18.2100000,18.3800000,17.6500000,17.9600000,3.614.274
15_090101_130416,D,20090210,000000,17.9000000,18.2600000,17.6000000,17.7900000,3.389.516
15_090101_130416,D,20090211,000000,17.5700000,21.2600000,17.1200000,20.7700000,14.060.524
15_090101_130416,D,20090212,000000,20.8000000,22.9700000,20.6100000,20.9800000,14.217.635
15_090101_130416,D,20090213,000000,21.4600000,22.2900000,21.0600000,21.8600000,4.144.142
15_090101_130416,D,20090216,000000,21.8800000,23.1900000,21.4200000,22.5200000,6.119.621
15_090101_130416,D,20090217,000000,22.5000000,23.6600000,18.0100000,19.3100000,12.539.394
15_090101_130416,D,20090218,000000,19.4400000,19.9700000,16.6600000,17.6800000,14.908.101
15_090101_130416,D,20090219,000000,17.8000000,19.0600000,17.5700000,18.5000000,8.059.633
15_090101_130416,D,20090220,000000,18.0000000,18.2100000,17.2600000,17.7500000,3.379.008
15_090101_130416,D,20090224,000000,17.3900000,18.1000000,17.0000000,17.7100000,2.742.774
15_090101_130416,D,20090225,000000,18.1800000,18.5000000,17.7500000,17.8000000,1.877.269
15_090101_130416,D,20090226,000000,18.1000000,18.6800000,17.9200000,18.5900000,2.193.316
15_090101_130416,D,20090227,000000,18.4700000,18.6500000,17.9600000,18.3500000,2.130.400
15_090101_130416,D,20090302,000000,18.0000000,19.9000000,18.0000000,19.4900000,8.140.933
15_090101_130416,D,20090303,000000,19.3800000,20.9500000,19.3300000,19.6400000,10.781.687
15_090101_130416,D,20090304,000000,19.9300000,20.3200000,19.6500000,20.0000000,3.883.026
15_090101_130416,D,20090305,000000,20.1000000,20.5500000,19.5000000,19.8400000,2.850.859
15_090101_130416,D,20090306,000000,19.6100000,20.3200000,19.4000000,19.8800000,3.599.547
15_090101_130416,D,20090310,000000,20.0400000,21.1000000,19.9700000,20.6000000,5.944.229
15_090101_130416,D,20090311,000000,20.8100000,21.1700000,20.2300000,20.5400000,4.863.229
15_090101_130416,D,20090312,000000,20.3700000,20.8800000,19.8500000,20.4100000,2.897.083
15_090101_130416,D,20090313,000000,20.8700000,21.0100000,20.2200000,20.3700000,2.064.042
15_090101_130416,D,20090316,000000,20.4000000,21.1500000,20.1100000,20.7000000,4.738.051
15_090101_130416,D,20090317,000000,20.7900000,21.8700000,20.6600000,21.3700000,7.413.188
15_090101_130416,D,20090318,000000,21.5800000,22.2300000,20.7500000,21.1700000,5.802.683
15_090101_130416,D,20090319,000000,21.2900000,21.8200000,21.1000000,21.2700000,3.833.531
15_090101_130416,D,20090320,000000,21.0700000,22.1200000,21.0500000,21.9700000,4.232.771
15_090101_130416,D,20090323,000000,22.5100000,23.5000000,22.3700000,22.8200000,4.441.482
15_090101_130416,D,20090324,000000,23.0100000,29.7100000,22.5600000,29.7100000,32.276.692
15_090101_130416,D,20090325,000000,33.0100000,38.6200000,30.5000000,36.1500000,53.439.238
15_090101_130416,D,20090326,000000,37.2400000,37.3700000,30.4000000,30.5500000,17.336.550
15_090101_130416,D,20090327,000000,30.7100000,33.8700000,28.6100000,30.4400000,22.641.329
15_090101_130416,D,20090330,000000,30.0300000,32.0000000,29.5000000,31.2400000,8.525.381
