<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20959_090101_130416,D,20090111,000000,0.0521000,0.0580000,0.0490000,0.0559000,134.000
20959_090101_130416,D,20090112,000000,0.0575000,0.0700000,0.0527000,0.0589000,2.633.000
20959_090101_130416,D,20090113,000000,0.0529000,0.0574000,0.0525000,0.0535000,169.000
20959_090101_130416,D,20090114,000000,0.0560000,0.0625000,0.0560000,0.0600000,984.000
20959_090101_130416,D,20090115,000000,0.0555000,0.0600000,0.0555000,0.0577000,4.430.000
20959_090101_130416,D,20090116,000000,0.0620000,0.0620000,0.0565000,0.0600000,3.274.000
20959_090101_130416,D,20090119,000000,0.0600000,0.0600000,0.0570000,0.0570000,720.000
20959_090101_130416,D,20090120,000000,0.0565000,0.0565000,0.0451000,0.0506000,407.000
20959_090101_130416,D,20090121,000000,0.0462000,0.0569000,0.0460000,0.0500000,494.000
20959_090101_130416,D,20090122,000000,0.0560000,0.0600000,0.0500000,0.0560000,579.000
20959_090101_130416,D,20090123,000000,0.0450000,0.0569000,0.0450000,0.0564000,2.102.000
20959_090101_130416,D,20090126,000000,0.0471000,0.0559000,0.0470000,0.0520000,1.335.000
20959_090101_130416,D,20090127,000000,0.0550000,0.0590000,0.0510000,0.0520000,2.447.000
20959_090101_130416,D,20090128,000000,0.0567000,0.0567000,0.0491000,0.0495000,13.860.000
20959_090101_130416,D,20090129,000000,0.0501000,0.0530000,0.0490000,0.0500000,3.465.000
20959_090101_130416,D,20090130,000000,0.0478000,0.0529000,0.0477000,0.0529000,6.436.000
20959_090101_130416,D,20090202,000000,0.0500000,0.0549000,0.0475000,0.0490000,861.000
20959_090101_130416,D,20090203,000000,0.0490000,0.0511000,0.0460000,0.0511000,3.104.000
20959_090101_130416,D,20090204,000000,0.0477000,0.0535000,0.0471000,0.0535000,208.000
20959_090101_130416,D,20090205,000000,0.0483000,0.0485000,0.0435000,0.0435000,5.147.000
20959_090101_130416,D,20090206,000000,0.0448000,0.0505000,0.0448000,0.0489000,8.896.000
20959_090101_130416,D,20090209,000000,0.0520000,0.0540000,0.0500000,0.0539000,2.978.000
20959_090101_130416,D,20090210,000000,0.0545000,0.0590000,0.0526000,0.0541000,4.458.000
20959_090101_130416,D,20090211,000000,0.0521000,0.0757000,0.0520000,0.0719000,28.333.000
20959_090101_130416,D,20090212,000000,0.0710000,0.0970000,0.0583000,0.0753000,3.005.000
20959_090101_130416,D,20090213,000000,0.0899000,0.0969000,0.0723000,0.0850000,606.000
20959_090101_130416,D,20090216,000000,0.0850000,0.1000000,0.0780000,0.0863000,30.396.000
20959_090101_130416,D,20090217,000000,0.0870000,0.0998000,0.0820000,0.0900000,1.773.000
20959_090101_130416,D,20090218,000000,0.0946000,0.0946000,0.0734000,0.0896000,589.000
20959_090101_130416,D,20090219,000000,0.0946000,0.0946000,0.0815000,0.0899000,168.000
20959_090101_130416,D,20090220,000000,0.0845000,0.0883000,0.0795000,0.0883000,165.000
20959_090101_130416,D,20090224,000000,0.0897000,0.0899000,0.0760000,0.0888000,478.000
20959_090101_130416,D,20090225,000000,0.0869000,0.1130000,0.0831000,0.0834000,322.000
20959_090101_130416,D,20090226,000000,0.0950000,0.0988000,0.0820000,0.0908000,1.564.000
20959_090101_130416,D,20090227,000000,0.0870000,0.0910000,0.0856000,0.0900000,360.000
20959_090101_130416,D,20090302,000000,0.0900000,0.0940000,0.0839000,0.0839000,59.000
20959_090101_130416,D,20090303,000000,0.0920000,0.0920000,0.0834000,0.0840000,239.000
20959_090101_130416,D,20090304,000000,0.0919000,0.0919000,0.0752000,0.0752000,1.968.000
20959_090101_130416,D,20090305,000000,0.0840000,0.0840000,0.0550000,0.0694000,1.460.000
20959_090101_130416,D,20090306,000000,0.0697000,0.0733000,0.0634000,0.0728000,1.716.000
20959_090101_130416,D,20090310,000000,0.0713000,0.0713000,0.0647000,0.0688000,2.486.000
20959_090101_130416,D,20090311,000000,0.0681000,0.0790000,0.0640000,0.0653000,2.277.000
20959_090101_130416,D,20090312,000000,0.0650000,0.0695000,0.0645000,0.0661000,78.000
20959_090101_130416,D,20090313,000000,0.0645000,0.0700000,0.0641000,0.0658000,4.776.000
20959_090101_130416,D,20090316,000000,0.0631000,0.0666000,0.0631000,0.0649000,210.000
20959_090101_130416,D,20090317,000000,0.0655000,0.0745000,0.0642000,0.0689000,3.869.000
20959_090101_130416,D,20090318,000000,0.0688000,0.0790000,0.0684000,0.0700000,4.801.000
20959_090101_130416,D,20090319,000000,0.0750000,0.0838000,0.0685000,0.0832000,311.000
20959_090101_130416,D,20090320,000000,0.0831000,0.0832000,0.0702000,0.0755000,2.173.000
20959_090101_130416,D,20090323,000000,0.0710000,0.0779000,0.0700000,0.0718000,4.162.000
20959_090101_130416,D,20090324,000000,0.0704000,0.0739000,0.0662000,0.0662000,1.024.000
20959_090101_130416,D,20090325,000000,0.0743000,0.0753000,0.0666000,0.0709000,649.000
