<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
152517_090101_130416,D,20121206,000000,14.0000000,14.0100000,14.0000000,14.0000000,2.300
152517_090101_130416,D,20121207,000000,14.0000000,14.0400000,14.0000000,14.0400000,1.000
152517_090101_130416,D,20121210,000000,14.0500000,15.4000000,14.0500000,14.5700000,34.500
152517_090101_130416,D,20121211,000000,14.6000000,14.6000000,14.5700000,14.5700000,400
152517_090101_130416,D,20121212,000000,14.6500000,14.6800000,14.5700000,14.6800000,5.500
152517_090101_130416,D,20121213,000000,14.7000000,14.7000000,14.6500000,14.6500000,4.600
152517_090101_130416,D,20121214,000000,14.9000000,14.9000000,14.2000000,14.5000000,27.900
152517_090101_130416,D,20121217,000000,14.5000000,14.5000000,14.4600000,14.4600000,1.700
152517_090101_130416,D,20121218,000000,14.0500000,14.0800000,14.0500000,14.0500000,2.200
152517_090101_130416,D,20121220,000000,14.0600000,14.0600000,14.0600000,14.0600000,200
152517_090101_130416,D,20121224,000000,14.1000000,14.1000000,14.0700000,14.0700000,500
152517_090101_130416,D,20121227,000000,14.1500000,14.2000000,14.1500000,14.2000000,900
152517_090101_130416,D,20121228,000000,14.2000000,14.2900000,14.2000000,14.2900000,1.000
152517_090101_130416,D,20130108,000000,14.3000000,14.4000000,14.3000000,14.4000000,1.500
152517_090101_130416,D,20130110,000000,14.4000000,14.4000000,14.4000000,14.4000000,100
152517_090101_130416,D,20130111,000000,14.0000000,14.0000000,14.0000000,14.0000000,500
152517_090101_130416,D,20130115,000000,14.4000000,14.4000000,14.4000000,14.4000000,100
152517_090101_130416,D,20130116,000000,14.3500000,14.3500000,14.3500000,14.3500000,100
152517_090101_130416,D,20130118,000000,14.0200000,14.0500000,14.0200000,14.0200000,28.500
152517_090101_130416,D,20130121,000000,12.6660000,14.0200000,12.6660000,14.0200000,13.200
152517_090101_130416,D,20130122,000000,14.0200000,14.0200000,13.5000000,13.9360000,12.200
152517_090101_130416,D,20130124,000000,14.0400000,14.0400000,14.0400000,14.0400000,100
152517_090101_130416,D,20130125,000000,14.0690000,14.1500000,14.0690000,14.1500000,5.300
152517_090101_130416,D,20130129,000000,14.2500000,14.4050000,14.2500000,14.3660000,2.700
152517_090101_130416,D,20130130,000000,14.3390000,14.3660000,14.2500000,14.2500000,40.300
152517_090101_130416,D,20130201,000000,14.3070000,14.3070000,14.1410000,14.1680000,1.400
152517_090101_130416,D,20130204,000000,14.3000000,14.3200000,14.2490000,14.2490000,20.100
152517_090101_130416,D,20130205,000000,14.1840000,14.2290000,14.1840000,14.2000000,8.400
152517_090101_130416,D,20130206,000000,14.1000000,14.4300000,14.1000000,14.4200000,29.000
152517_090101_130416,D,20130207,000000,14.4100000,14.7190000,14.4100000,14.7190000,74.700
152517_090101_130416,D,20130208,000000,14.6010000,14.8830000,14.6010000,14.8830000,23.400
152517_090101_130416,D,20130211,000000,14.6010000,15.0300000,14.6010000,15.0300000,70.700
152517_090101_130416,D,20130212,000000,14.6010000,15.1040000,14.6010000,15.1000000,84.500
152517_090101_130416,D,20130213,000000,14.6010000,15.2090000,14.6010000,15.2090000,39.100
152517_090101_130416,D,20130214,000000,14.9620000,15.2060000,14.9620000,15.2060000,46.800
152517_090101_130416,D,20130215,000000,14.6010000,15.6010000,14.6010000,15.6010000,70.800
152517_090101_130416,D,20130218,000000,14.6010000,16.2120000,14.6010000,15.4140000,77.500
152517_090101_130416,D,20130219,000000,15.6800000,15.9620000,15.6800000,15.9000000,77.600
152517_090101_130416,D,20130220,000000,15.8530000,17.0000000,15.8530000,16.1500000,73.600
152517_090101_130416,D,20130221,000000,16.2500000,21.6410000,16.0500000,16.7000000,118.400
152517_090101_130416,D,20130222,000000,16.7000000,16.9980000,16.3330000,16.3330000,71.700
152517_090101_130416,D,20130225,000000,16.6890000,16.8360000,16.5510000,16.8360000,77.200
152517_090101_130416,D,20130226,000000,16.8200000,18.3300000,16.7000000,17.2370000,47.400
152517_090101_130416,D,20130227,000000,16.8200000,17.2780000,16.8200000,17.2780000,69.700
152517_090101_130416,D,20130228,000000,17.2790000,17.2940000,17.1000000,17.2600000,104.800
152517_090101_130416,D,20130301,000000,17.3300000,17.3400000,16.9000000,17.1000000,75.800
152517_090101_130416,D,20130304,000000,17.0320000,17.0320000,16.5400000,16.5440000,71.000
152517_090101_130416,D,20130305,000000,16.4500000,16.4500000,16.2100000,16.2100000,96.900
152517_090101_130416,D,20130306,000000,16.0880000,16.1000000,15.9620000,16.0590000,114.600
152517_090101_130416,D,20130307,000000,16.0290000,16.0490000,15.6630000,16.0490000,45.100
152517_090101_130416,D,20130311,000000,16.2500000,16.2500000,15.7720000,16.0640000,46.100
152517_090101_130416,D,20130312,000000,16.6690000,16.6690000,16.0000000,16.2240000,62.900
152517_090101_130416,D,20130313,000000,16.2570000,16.2860000,15.8650000,16.2860000,56.600
152517_090101_130416,D,20130314,000000,16.5000000,16.7000000,16.2040000,16.6100000,113.700
152517_090101_130416,D,20130315,000000,16.6300000,16.6640000,16.6300000,16.6440000,62.500
152517_090101_130416,D,20130318,000000,16.6880000,16.6880000,16.3630000,16.3630000,61.100
152517_090101_130416,D,20130319,000000,16.5970000,16.7690000,16.4750000,16.7690000,36.800
152517_090101_130416,D,20130320,000000,16.8310000,16.8310000,16.3630000,16.3930000,99.100
152517_090101_130416,D,20130321,000000,16.8200000,17.8700000,16.3960000,16.4900000,48.000
152517_090101_130416,D,20130322,000000,16.5060000,17.2200000,16.4950000,17.2200000,184.600
152517_090101_130416,D,20130325,000000,17.2370000,17.2530000,17.0480000,17.2530000,50.300
152517_090101_130416,D,20130326,000000,17.2700000,17.5470000,17.2700000,17.5470000,123.700
152517_090101_130416,D,20130327,000000,17.5650000,17.5820000,17.3720000,17.3800000,75.300
152517_090101_130416,D,20130328,000000,17.3970000,17.5020000,17.3100000,17.3100000,43.900
152517_090101_130416,D,20130329,000000,17.3000000,17.3100000,17.2930000,17.2930000,52.100
152517_090101_130416,D,20130401,000000,17.2760000,17.2840000,17.2760000,17.2840000,24.700
152517_090101_130416,D,20130402,000000,17.3010000,17.3010000,17.2930000,17.2930000,12.600
152517_090101_130416,D,20130403,000000,17.2760000,17.2840000,17.2580000,17.2580000,13.700
