<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
17257_090101_130416,D,20090111,000000,85.0000000,89.9000000,68.0000000,75.0000000,89
17257_090101_130416,D,20090112,000000,80.0000000,83.0000000,71.0000000,82.1000000,90
17257_090101_130416,D,20090113,000000,88.0000000,88.0000000,60.0100000,75.0000000,73
17257_090101_130416,D,20090114,000000,80.0000000,81.0000000,69.0000000,69.0000000,155
17257_090101_130416,D,20090115,000000,57.1200000,57.1200000,55.0000000,55.0000000,201
17257_090101_130416,D,20090116,000000,67.5000000,75.0000000,67.5000000,75.0000000,408
17257_090101_130416,D,20090121,000000,65.0000000,70.0000000,65.0000000,70.0000000,287
17257_090101_130416,D,20090126,000000,69.0000000,74.9900000,69.0000000,74.9000000,12
17257_090101_130416,D,20090127,000000,76.2000000,76.2000000,62.3000000,75.4000000,137
17257_090101_130416,D,20090128,000000,62.1000000,73.3000000,62.0200000,65.0000000,121
17257_090101_130416,D,20090129,000000,62.2000000,66.0000000,60.0000000,65.0000000,323
17257_090101_130416,D,20090130,000000,65.3400000,65.3400000,61.0100000,65.0000000,71
17257_090101_130416,D,20090202,000000,61.2100000,65.2000000,61.2000000,65.2000000,17
17257_090101_130416,D,20090203,000000,62.0100000,64.0000000,62.0000000,64.0000000,40
17257_090101_130416,D,20090205,000000,64.0000000,64.9900000,64.0000000,64.9400000,43
17257_090101_130416,D,20090206,000000,61.4000000,63.9000000,58.5000000,63.9000000,131
17257_090101_130416,D,20090209,000000,60.0000000,61.5100000,59.1100000,61.5100000,181
17257_090101_130416,D,20090210,000000,60.0100000,63.0000000,60.0000000,63.0000000,621
17257_090101_130416,D,20090211,000000,64.9000000,64.9000000,63.9900000,63.9900000,2
17257_090101_130416,D,20090212,000000,67.0000000,67.0000000,62.9000000,65.0000000,49
17257_090101_130416,D,20090213,000000,65.5000000,67.0000000,60.0000000,67.0000000,97
17257_090101_130416,D,20090216,000000,64.0000000,64.0000000,63.0000000,64.0000000,6
17257_090101_130416,D,20090217,000000,63.9900000,89.3200000,40.0000000,56.0000000,780
17257_090101_130416,D,20090218,000000,59.0000000,59.0000000,58.9800000,58.9800000,12
17257_090101_130416,D,20090219,000000,59.8900000,59.8900000,59.8900000,59.8900000,1
17257_090101_130416,D,20090220,000000,59.9500000,59.9500000,59.9500000,59.9500000,1
17257_090101_130416,D,20090224,000000,50.9600000,59.7500000,44.0000000,59.7000000,15
