<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
152676_090101_130416,D,20121227,000000,10.1000000,11.9970000,9.3000000,10.9970000,13.200
152676_090101_130416,D,20121228,000000,10.9980000,10.9980000,10.0000000,10.0000000,600
152676_090101_130416,D,20130108,000000,11.9990000,12.0000000,10.0030000,10.0030000,48.700
152676_090101_130416,D,20130109,000000,9.9000000,10.8700000,9.8000000,10.8700000,21.800
152676_090101_130416,D,20130110,000000,10.2000000,10.2000000,10.0000000,10.0000000,6.100
152676_090101_130416,D,20130111,000000,9.5000000,9.7380000,9.5000000,9.7000000,9.000
152676_090101_130416,D,20130114,000000,9.6000000,9.8390000,9.3650000,9.8390000,9.900
152676_090101_130416,D,20130115,000000,9.5000000,9.6360000,9.3200000,9.5010000,7.600
152676_090101_130416,D,20130116,000000,9.6000000,9.6000000,9.5010000,9.5010000,6.600
152676_090101_130416,D,20130117,000000,9.5010000,9.5010000,9.4010000,9.4010000,6.200
152676_090101_130416,D,20130118,000000,9.4000000,9.4000000,9.3000000,9.3510000,6.600
152676_090101_130416,D,20130121,000000,9.3000000,9.3000000,9.3000000,9.3000000,5.000
152676_090101_130416,D,20130122,000000,9.2500000,9.2500000,9.2400000,9.2400000,5.100
152676_090101_130416,D,20130123,000000,9.2400000,9.2400000,9.2400000,9.2400000,8.400
152676_090101_130416,D,20130124,000000,9.1080000,9.2000000,8.8710000,8.9970000,8.800
152676_090101_130416,D,20130125,000000,8.8680000,9.8480000,8.8000000,9.6500000,71.900
152676_090101_130416,D,20130128,000000,9.5000000,9.6120000,9.5000000,9.6120000,5.100
152676_090101_130416,D,20130129,000000,9.7000000,9.9490000,9.7000000,9.9490000,7.500
152676_090101_130416,D,20130130,000000,9.6450000,9.7520000,9.6000000,9.7520000,9.000
152676_090101_130416,D,20130131,000000,9.5000000,9.7990000,9.5000000,9.7990000,10.300
152676_090101_130416,D,20130201,000000,9.7900000,10.2450000,9.7500000,10.2450000,17.200
152676_090101_130416,D,20130204,000000,10.5500000,10.5500000,10.5500000,10.5500000,1.500
152676_090101_130416,D,20130205,000000,10.5400000,11.4000000,10.5400000,10.9200000,85.400
152676_090101_130416,D,20130207,000000,11.0760000,11.8500000,11.0760000,11.2000000,2.900
152676_090101_130416,D,20130211,000000,11.1570000,11.1570000,11.0210000,11.0210000,3.800
152676_090101_130416,D,20130215,000000,11.2000000,11.2500000,11.1800000,11.1800000,4.000
152676_090101_130416,D,20130221,000000,11.0200000,11.0200000,11.0200000,11.0200000,600
152676_090101_130416,D,20130226,000000,11.1780000,11.1780000,11.0180000,11.0180000,3.400
152676_090101_130416,D,20130228,000000,11.0000000,11.0000000,11.0000000,11.0000000,20.000
152676_090101_130416,D,20130301,000000,10.8430000,10.8430000,10.7000000,10.7000000,7.100
152676_090101_130416,D,20130304,000000,10.7220000,10.8530000,10.7220000,10.8530000,1.600
152676_090101_130416,D,20130306,000000,11.0000000,11.0000000,11.0000000,11.0000000,4.800
152676_090101_130416,D,20130311,000000,10.0000000,11.2200000,10.0000000,10.8470000,9.300
152676_090101_130416,D,20130312,000000,10.0000000,10.9800000,10.0000000,10.8230000,8.400
152676_090101_130416,D,20130313,000000,10.9280000,11.2230000,10.8930000,11.2230000,118.100
152676_090101_130416,D,20130314,000000,11.0950000,11.3700000,10.9790000,11.3700000,105.500
152676_090101_130416,D,20130315,000000,11.4070000,11.4810000,11.3300000,11.4810000,81.400
152676_090101_130416,D,20130318,000000,11.4810000,11.5440000,11.1340000,11.4100000,65.400
152676_090101_130416,D,20130319,000000,11.5000000,12.0260000,11.2530000,11.9560000,88.500
152676_090101_130416,D,20130320,000000,12.0000000,12.2400000,11.7000000,12.2400000,49.600
152676_090101_130416,D,20130321,000000,12.2300000,12.5200000,12.0550000,12.3050000,79.900
152676_090101_130416,D,20130322,000000,12.3170000,12.3170000,12.3000000,12.3030000,41.800
152676_090101_130416,D,20130325,000000,12.3150000,12.3150000,12.3100000,12.3100000,33.200
152676_090101_130416,D,20130326,000000,12.3220000,12.8570000,12.3100000,12.5550000,54.100
152676_090101_130416,D,20130327,000000,12.5680000,13.4550000,12.5610000,13.4550000,97.100
152676_090101_130416,D,20130328,000000,13.4680000,14.1500000,13.4550000,14.1500000,63.900
152676_090101_130416,D,20130329,000000,14.1640000,14.2210000,14.1550000,14.2210000,9.500
152676_090101_130416,D,20130401,000000,14.2070000,14.2070000,14.0930000,14.0930000,7.300
152676_090101_130416,D,20130402,000000,14.1070000,14.1780000,14.0790000,14.1780000,3.300
152676_090101_130416,D,20130403,000000,14.1640000,14.1910000,14.0650000,14.1910000,2.100
