<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16798_090101_130416,D,20090111,000000,0.0680000,0.0680000,0.0680000,0.0680000,1.674.700
16798_090101_130416,D,20090112,000000,0.0690000,0.0720000,0.0690000,0.0720000,1.000.000
16798_090101_130416,D,20090114,000000,0.0710000,0.0710000,0.0710000,0.0710000,108.900
16798_090101_130416,D,20090122,000000,0.0720000,0.0720000,0.0710000,0.0710000,17.600
16798_090101_130416,D,20090123,000000,0.0710000,0.0730000,0.0710000,0.0730000,964.800
16798_090101_130416,D,20090129,000000,0.0720000,0.0720000,0.0720000,0.0720000,95.000
16798_090101_130416,D,20090130,000000,0.0720000,0.0720000,0.0720000,0.0720000,23.700
16798_090101_130416,D,20090202,000000,0.0720000,0.0830000,0.0720000,0.0720000,3.200
16798_090101_130416,D,20090203,000000,0.0720000,0.0770000,0.0720000,0.0720000,700.900
16798_090101_130416,D,20090210,000000,0.0600000,0.0660000,0.0600000,0.0660000,22.400
16798_090101_130416,D,20090212,000000,0.0680000,0.0680000,0.0680000,0.0680000,2.600
16798_090101_130416,D,20090216,000000,0.0680000,0.0680000,0.0650000,0.0650000,1.725.700
16798_090101_130416,D,20090217,000000,0.0650000,0.0650000,0.0650000,0.0650000,3.000
16798_090101_130416,D,20090218,000000,0.0650000,0.0650000,0.0620000,0.0650000,1.497.300
16798_090101_130416,D,20090219,000000,0.0650000,0.0650000,0.0610000,0.0650000,30.300
16798_090101_130416,D,20090220,000000,0.0650000,0.0650000,0.0650000,0.0650000,440.100
16798_090101_130416,D,20090224,000000,0.0650000,0.0650000,0.0650000,0.0650000,29.800
16798_090101_130416,D,20090225,000000,0.0650000,0.0650000,0.0650000,0.0650000,1.001.100
16798_090101_130416,D,20090227,000000,0.0750000,0.0750000,0.0750000,0.0750000,200
16798_090101_130416,D,20090303,000000,0.0650000,0.0650000,0.0650000,0.0650000,100
16798_090101_130416,D,20090304,000000,0.0650000,0.0650000,0.0650000,0.0650000,1.000
16798_090101_130416,D,20090305,000000,0.0570000,0.0660000,0.0520000,0.0660000,5.900
