<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
82001_090101_130416,D,20120113,000000,0.6000000,0.7000000,0.6000000,0.7000000,30.000
82001_090101_130416,D,20120118,000000,0.7500000,0.7500000,0.7500000,0.7500000,10.000
82001_090101_130416,D,20120305,000000,0.7750000,0.7750000,0.7750000,0.7750000,10.000
82001_090101_130416,D,20120416,000000,1.0000000,1.0000000,1.0000000,1.0000000,20.000
82001_090101_130416,D,20120512,000000,0.6500000,0.6500000,0.6500000,0.6500000,10.000
82001_090101_130416,D,20120523,000000,0.6499000,0.6499000,0.6499000,0.6499000,10.000
82001_090101_130416,D,20120619,000000,0.6999000,0.6999000,0.6999000,0.6999000,10.000
82001_090101_130416,D,20120803,000000,0.5000000,0.5000000,0.4500000,0.4500000,20.000
82001_090101_130416,D,20120810,000000,0.4499000,0.4500000,0.4499000,0.4500000,20.000
82001_090101_130416,D,20120813,000000,0.4500000,0.4500000,0.4500000,0.4500000,60.000
82001_090101_130416,D,20120814,000000,0.4500000,0.4500000,0.4500000,0.4500000,80.000
82001_090101_130416,D,20120816,000000,0.4000000,0.4000000,0.4000000,0.4000000,10.000
82001_090101_130416,D,20120830,000000,0.2700000,0.3000000,0.2700000,0.3000000,20.000
82001_090101_130416,D,20120831,000000,0.3499000,0.3500000,0.3499000,0.3500000,30.000
82001_090101_130416,D,20120903,000000,0.2100000,0.2840000,0.2100000,0.2840000,20.000
82001_090101_130416,D,20120921,000000,0.3000000,0.3000000,0.3000000,0.3000000,60.000
82001_090101_130416,D,20120928,000000,0.3599000,0.3599000,0.3599000,0.3599000,20.000
82001_090101_130416,D,20121008,000000,0.5000000,0.5000000,0.3002000,0.3002000,20.000
82001_090101_130416,D,20121009,000000,0.2401000,0.2401000,0.2401000,0.2401000,10.000
82001_090101_130416,D,20121010,000000,0.3360000,0.3361000,0.3003000,0.3361000,40.000
82001_090101_130416,D,20121011,000000,0.1909000,0.3350000,0.1909000,0.3350000,30.000
82001_090101_130416,D,20121012,000000,0.2355000,0.4000000,0.2355000,0.3100000,120.000
82001_090101_130416,D,20121015,000000,0.4704000,0.4704000,0.4704000,0.4704000,40.000
82001_090101_130416,D,20121016,000000,0.6586000,0.6586000,0.6586000,0.6586000,10.000
82001_090101_130416,D,20121017,000000,0.6586000,0.6586000,0.6586000,0.6586000,10.000
