<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
510_090101_130416,D,20090112,000000,180.0000000,180.0000000,174.0000000,174.0000000,82
510_090101_130416,D,20090113,000000,174.0000000,174.0000000,160.0200000,174.0000000,44
510_090101_130416,D,20090114,000000,180.0000000,180.0000000,180.0000000,180.0000000,1
510_090101_130416,D,20090115,000000,160.0200000,178.0700000,150.0100000,178.0700000,46
510_090101_130416,D,20090119,000000,166.0100000,166.0100000,165.0000000,165.0000000,32
510_090101_130416,D,20090120,000000,155.0000000,155.0000000,122.0000000,124.0100000,7
510_090101_130416,D,20090121,000000,114.9900000,139.0000000,110.0100000,139.0000000,48
510_090101_130416,D,20090122,000000,164.5000000,165.0000000,164.2300000,164.2300000,54
510_090101_130416,D,20090126,000000,164.9900000,165.0000000,164.9900000,165.0000000,4
510_090101_130416,D,20090127,000000,165.0000000,165.0000000,165.0000000,165.0000000,4
510_090101_130416,D,20090128,000000,140.2500000,159.9900000,100.0000000,107.0000000,1.407
510_090101_130416,D,20090129,000000,107.0000000,119.9900000,90.0000000,90.0000000,1.256
510_090101_130416,D,20090130,000000,90.0000000,92.0000000,90.0000000,90.0000000,217
510_090101_130416,D,20090202,000000,90.0000000,92.0000000,90.0000000,92.0000000,368
510_090101_130416,D,20090203,000000,94.9000000,94.9000000,85.0100000,85.4000000,224
510_090101_130416,D,20090204,000000,85.2300000,119.5600000,85.2300000,119.5600000,2.328
510_090101_130416,D,20090205,000000,110.0000000,111.0100000,108.9900000,110.0000000,605
510_090101_130416,D,20090206,000000,115.0000000,115.0000000,110.0000000,114.9900000,73
510_090101_130416,D,20090209,000000,114.9000000,124.9000000,114.0000000,119.0000000,216
510_090101_130416,D,20090210,000000,120.8000000,123.2200000,112.0000000,119.4800000,177
510_090101_130416,D,20090211,000000,118.1700000,129.3900000,109.9900000,109.9900000,709
510_090101_130416,D,20090212,000000,110.0000000,114.9000000,104.5700000,113.0000000,775
510_090101_130416,D,20090213,000000,113.0000000,118.8000000,113.0000000,113.2300000,103
510_090101_130416,D,20090216,000000,115.0000000,120.0000000,115.0000000,120.0000000,516
510_090101_130416,D,20090217,000000,121.0000000,134.9900000,111.4400000,115.1300000,1.533
510_090101_130416,D,20090218,000000,118.6200000,125.0000000,115.0000000,120.0000000,117
510_090101_130416,D,20090219,000000,122.2100000,127.0000000,121.0000000,121.0000000,59
510_090101_130416,D,20090220,000000,119.8200000,124.8000000,115.0000000,122.0000000,243
510_090101_130416,D,20090224,000000,122.9900000,122.9900000,73.2000000,107.0000000,1.357
510_090101_130416,D,20090225,000000,117.4600000,117.4600000,106.0000000,110.5000000,636
510_090101_130416,D,20090226,000000,111.7500000,112.8600000,110.7000000,112.8600000,41
510_090101_130416,D,20090227,000000,113.9900000,121.0000000,113.9900000,118.6200000,460
510_090101_130416,D,20090302,000000,119.8100000,145.0000000,119.8100000,143.8000000,932
510_090101_130416,D,20090303,000000,143.0000000,182.7000000,136.5000000,168.9900000,3.585
510_090101_130416,D,20090304,000000,183.5000000,190.0000000,135.0200000,170.0000000,2.576
