<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
795_090101_130416,D,20090111,000000,1.980.0100000,1.999.0000000,1.922.0000000,1.947.5400000,197.873
795_090101_130416,D,20090112,000000,1.936.0000000,1.985.0000000,1.901.0000000,1.907.0100000,309.806
795_090101_130416,D,20090113,000000,1.889.9900000,1.918.0000000,1.838.0100000,1.847.0000000,296.573
795_090101_130416,D,20090114,000000,1.875.9900000,1.919.7700000,1.672.0100000,1.684.0000000,825.509
795_090101_130416,D,20090115,000000,1.660.0600000,1.743.0000000,1.565.1000000,1.580.0000000,967.211
795_090101_130416,D,20090116,000000,1.630.0100000,1.649.0000000,1.536.0000000,1.565.0000000,668.766
795_090101_130416,D,20090119,000000,1.596.0100000,1.614.0000000,1.458.0000000,1.482.5000000,542.454
795_090101_130416,D,20090120,000000,1.482.5100000,1.496.9000000,1.380.0200000,1.387.9800000,638.343
795_090101_130416,D,20090121,000000,1.356.0000000,1.449.0000000,1.303.0000000,1.383.0000000,1.233.902
795_090101_130416,D,20090122,000000,1.423.0000000,1.426.0000000,1.295.0100000,1.300.0000000,716.346
795_090101_130416,D,20090123,000000,1.302.0100000,1.328.0000000,1.201.5100000,1.220.0100000,811.418
795_090101_130416,D,20090126,000000,1.240.5900000,1.328.9800000,1.180.1100000,1.306.0000000,1.238.044
795_090101_130416,D,20090127,000000,1.311.0000000,1.347.0000000,1.227.7700000,1.289.9900000,1.381.651
795_090101_130416,D,20090128,000000,1.305.0100000,1.347.0000000,1.271.8000000,1.329.0000000,894.669
795_090101_130416,D,20090129,000000,1.330.0000000,1.377.0000000,1.296.0700000,1.371.0100000,896.209
795_090101_130416,D,20090130,000000,1.352.9900000,1.574.9900000,1.350.0000000,1.487.0100000,1.904.534
795_090101_130416,D,20090202,000000,1.471.0000000,1.523.7000000,1.415.0000000,1.480.8800000,1.012.090
795_090101_130416,D,20090203,000000,1.494.0100000,1.514.0000000,1.430.0000000,1.450.0000000,763.869
795_090101_130416,D,20090204,000000,1.473.4100000,1.498.9200000,1.441.0000000,1.476.0000000,724.821
795_090101_130416,D,20090205,000000,1.461.0100000,1.497.9400000,1.401.0000000,1.402.0400000,704.839
795_090101_130416,D,20090206,000000,1.432.9000000,1.591.0500000,1.426.0000000,1.583.8900000,1.143.786
795_090101_130416,D,20090209,000000,1.583.9000000,1.705.0000000,1.573.8500000,1.625.2000000,1.839.215
795_090101_130416,D,20090210,000000,1.621.0000000,1.905.0000000,1.601.0000000,1.867.0000000,1.886.963
795_090101_130416,D,20090211,000000,1.809.0000000,2.072.0000000,1.733.3400000,2.025.1000000,3.203.341
795_090101_130416,D,20090212,000000,2.028.9900000,2.178.0000000,1.875.0000000,1.940.0100000,2.981.761
795_090101_130416,D,20090213,000000,1.986.9800000,2.168.0000000,1.965.0100000,2.148.9900000,2.021.376
795_090101_130416,D,20090216,000000,2.149.9900000,2.212.0000000,2.008.0000000,2.032.5000000,1.382.405
795_090101_130416,D,20090217,000000,2.006.0000000,2.009.9900000,1.655.0000000,1.705.0000000,1.418.283
795_090101_130416,D,20090218,000000,1.699.9900000,1.746.9700000,1.473.0000000,1.589.0000000,2.487.613
795_090101_130416,D,20090219,000000,1.610.0100000,1.768.0000000,1.600.0000000,1.701.0000000,2.021.558
795_090101_130416,D,20090220,000000,1.665.0000000,1.674.9900000,1.560.0000000,1.628.0000000,1.785.443
795_090101_130416,D,20090224,000000,1.565.5500000,1.649.0000000,1.541.1100000,1.597.0000000,1.599.139
795_090101_130416,D,20090225,000000,1.652.5000000,1.675.0000000,1.590.0000000,1.598.0000000,1.246.708
795_090101_130416,D,20090226,000000,1.630.8900000,1.727.0000000,1.621.0100000,1.717.0000000,1.682.739
795_090101_130416,D,20090227,000000,1.740.0000000,1.830.8700000,1.647.0000000,1.704.9900000,2.467.207
795_090101_130416,D,20090302,000000,1.650.0200000,1.684.0000000,1.601.3700000,1.610.3600000,1.257.815
795_090101_130416,D,20090303,000000,1.585.6200000,1.668.6000000,1.580.3600000,1.649.7700000,998.897
795_090101_130416,D,20090304,000000,1.672.1100000,1.757.4800000,1.668.1200000,1.748.9900000,1.573.412
795_090101_130416,D,20090305,000000,1.762.4000000,1.785.0000000,1.667.0700000,1.686.0100000,1.210.128
795_090101_130416,D,20090306,000000,1.658.5800000,1.755.0000000,1.641.0000000,1.715.0000000,1.063.789
795_090101_130416,D,20090310,000000,1.739.0000000,1.849.0000000,1.725.0000000,1.830.0000000,1.570.261
795_090101_130416,D,20090311,000000,1.845.1000000,1.854.0000000,1.710.0000000,1.719.0000000,1.585.071
795_090101_130416,D,20090312,000000,1.713.0200000,1.848.0000000,1.706.0000000,1.836.9900000,2.422.576
795_090101_130416,D,20090313,000000,1.889.9900000,1.924.0000000,1.835.0000000,1.854.0000000,2.138.433
795_090101_130416,D,20090316,000000,1.850.0000000,2.000.0000000,1.832.3200000,1.983.0000000,1.957.533
795_090101_130416,D,20090317,000000,2.001.0100000,2.074.8500000,1.955.0000000,1.990.0400000,2.352.433
795_090101_130416,D,20090318,000000,2.025.0400000,2.034.0000000,1.922.0000000,1.940.0000000,1.078.654
795_090101_130416,D,20090319,000000,1.970.0100000,2.110.0000000,1.970.0100000,2.092.0300000,1.999.090
795_090101_130416,D,20090320,000000,2.096.0100000,2.400.0000000,2.078.1000000,2.362.0000000,2.817.271
795_090101_130416,D,20090323,000000,2.484.9900000,2.597.0000000,2.430.0000000,2.475.0000000,1.854.479
