<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20710_090101_130416,D,20090206,000000,60.000.0000000,60.000.0000000,60.000.0000000,60.000.0000000,1
20710_090101_130416,D,20090209,000000,36.000.0000000,36.000.0000000,36.000.0000000,36.000.0000000,14
20710_090101_130416,D,20090210,000000,25.680.0000000,25.680.0000000,25.680.0000000,25.680.0000000,10
20710_090101_130416,D,20090324,000000,25.680.0000000,28.990.0000000,25.680.0000000,28.990.0000000,21
20710_090101_130416,D,20090415,000000,20.000.0000000,24.950.0000000,18.050.0000000,19.950.0000000,90
20710_090101_130416,D,20090416,000000,20.000.0000000,24.900.0000000,16.100.0000000,19.970.0000000,124
20710_090101_130416,D,20090427,000000,24.000.0000000,26.000.0000000,18.600.0000000,20.800.0000000,53
20710_090101_130416,D,20090512,000000,18.350.0000000,22.900.0000000,18.350.0000000,22.900.0000000,117
20710_090101_130416,D,20090515,000000,17.100.0000000,21.300.0000000,17.100.0000000,21.290.0000000,56
20710_090101_130416,D,20090522,000000,17.300.0000000,22.900.0000000,17.300.0000000,22.900.0000000,98
20710_090101_130416,D,20090529,000000,22.000.0000000,22.000.0000000,22.000.0000000,22.000.0000000,1
20710_090101_130416,D,20090601,000000,22.000.0000000,22.000.0000000,22.000.0000000,22.000.0000000,1
20710_090101_130416,D,20090603,000000,23.000.0000000,25.000.0000000,20.100.0000000,24.990.0000000,63
20710_090101_130416,D,20090610,000000,22.000.0000000,22.000.0000000,20.000.0100000,22.000.0000000,44
20710_090101_130416,D,20090615,000000,20.000.0000000,20.000.0000000,20.000.0000000,20.000.0000000,20
20710_090101_130416,D,20090622,000000,27.000.0000000,27.000.0000000,27.000.0000000,27.000.0000000,3
20710_090101_130416,D,20090625,000000,21.100.0000000,26.000.0000000,21.100.0000000,26.000.0000000,58
20710_090101_130416,D,20090702,000000,26.999.9900000,26.999.9900000,26.999.9900000,26.999.9900000,10
20710_090101_130416,D,20090722,000000,27.000.0000000,27.000.0000000,27.000.0000000,27.000.0000000,10
20710_090101_130416,D,20090724,000000,28.000.0000000,28.000.0000000,28.000.0000000,28.000.0000000,2
20710_090101_130416,D,20090727,000000,29.000.0000000,29.000.0000000,29.000.0000000,29.000.0000000,6
20710_090101_130416,D,20090729,000000,26.050.0000000,28.500.0000000,24.500.0000000,28.500.0000000,18
20710_090101_130416,D,20090731,000000,30.000.0000000,30.000.0000000,27.000.0000000,29.999.0000000,7
20710_090101_130416,D,20090803,000000,30.000.0000000,30.000.0000000,30.000.0000000,30.000.0000000,6
20710_090101_130416,D,20090804,000000,37.500.0000000,37.500.0000000,31.500.0000000,36.000.0000000,15
20710_090101_130416,D,20090805,000000,34.500.0000000,34.900.0000000,30.500.0000000,34.900.0000000,6
20710_090101_130416,D,20090807,000000,31.100.0000000,35.000.0000000,31.100.0000000,34.900.0000000,29
20710_090101_130416,D,20090811,000000,35.000.0000000,35.000.0000000,32.000.0000000,34.000.0000000,23
20710_090101_130416,D,20090812,000000,34.999.0000000,34.999.0000000,34.999.0000000,34.999.0000000,1
20710_090101_130416,D,20090813,000000,33.100.0000000,38.000.0000000,33.100.0000000,36.500.0000000,27
20710_090101_130416,D,20090814,000000,33.100.0000000,38.000.0000000,33.100.0000000,37.499.0000000,6
20710_090101_130416,D,20090817,000000,36.000.0000000,36.000.0000000,36.000.0000000,36.000.0000000,2
20710_090101_130416,D,20090818,000000,37.000.0000000,37.000.0000000,37.000.0000000,37.000.0000000,2
20710_090101_130416,D,20090819,000000,37.600.0000000,39.000.0000000,37.600.0000000,38.500.0000000,63
20710_090101_130416,D,20090820,000000,38.000.0000000,39.000.0000000,38.000.0000000,39.000.0000000,43
20710_090101_130416,D,20090824,000000,38.555.0000000,39.988.0000000,38.555.0000000,39.988.0000000,36
20710_090101_130416,D,20090825,000000,39.999.0000000,39.999.0000000,39.999.0000000,39.999.0000000,1
20710_090101_130416,D,20090827,000000,39.500.0000000,39.500.0000000,39.000.0000000,39.000.0000000,6
20710_090101_130416,D,20090828,000000,39.999.0000000,39.999.0000000,38.000.0000000,38.000.0000000,2
20710_090101_130416,D,20090903,000000,38.100.0000000,38.100.0000000,38.100.0000000,38.100.0000000,1
20710_090101_130416,D,20090904,000000,38.000.0000000,38.000.0000000,38.000.0000000,38.000.0000000,1
20710_090101_130416,D,20090907,000000,37.005.0000000,37.005.0000000,37.005.0000000,37.005.0000000,1
20710_090101_130416,D,20090908,000000,37.015.0000000,37.015.0000000,37.015.0000000,37.015.0000000,1
20710_090101_130416,D,20090909,000000,37.035.0000000,37.035.0000000,37.015.0000000,37.015.0000000,3
20710_090101_130416,D,20090910,000000,37.035.0000000,37.035.0000000,37.035.0000000,37.035.0000000,2
20710_090101_130416,D,20090915,000000,36.490.0000000,38.000.0000000,36.490.0000000,38.000.0000000,4
20710_090101_130416,D,20090918,000000,39.000.0000000,39.000.0000000,39.000.0000000,39.000.0000000,5
20710_090101_130416,D,20090923,000000,39.000.0000000,39.000.0000000,39.000.0000000,39.000.0000000,7
20710_090101_130416,D,20090924,000000,36.120.0000000,36.120.0000000,36.120.0000000,36.120.0000000,1
20710_090101_130416,D,20090925,000000,37.002.0000000,37.002.0000000,37.002.0000000,37.002.0000000,1
20710_090101_130416,D,20090928,000000,38.500.0000000,39.000.0000000,38.500.0000000,38.600.0000000,20
20710_090101_130416,D,20090929,000000,38.520.0000000,38.999.9700000,38.501.0000000,38.999.9700000,10
20710_090101_130416,D,20090930,000000,39.900.0000000,41.000.0000000,35.001.0000000,35.001.0000000,372
20710_090101_130416,D,20091001,000000,39.555.0000000,39.900.0000000,39.555.0000000,39.900.0000000,4
20710_090101_130416,D,20091002,000000,37.000.0000000,38.750.0000000,36.100.0000000,36.100.0000000,16
20710_090101_130416,D,20091005,000000,38.500.0000000,38.650.0000000,38.500.0000000,38.650.0000000,2
20710_090101_130416,D,20091007,000000,38.999.0000000,38.999.0000000,38.900.0000000,38.900.0000000,23
20710_090101_130416,D,20091008,000000,38.000.0000000,40.000.0000000,38.000.0000000,40.000.0000000,51
20710_090101_130416,D,20091009,000000,40.499.9700000,41.666.0000000,40.099.9700000,41.666.0000000,53
20710_090101_130416,D,20091012,000000,41.000.0000000,41.000.0000000,40.005.0000000,40.999.0000000,9
20710_090101_130416,D,20091016,000000,40.000.0100000,40.700.0000000,40.000.0000000,40.700.0000000,20
20710_090101_130416,D,20091019,000000,40.222.0000000,40.250.0000000,40.000.0100000,40.000.0100000,12
20710_090101_130416,D,20091020,000000,40.700.0000000,41.000.0000000,40.500.0000000,41.000.0000000,12
20710_090101_130416,D,20091021,000000,41.000.0000000,41.000.0000000,41.000.0000000,41.000.0000000,1
20710_090101_130416,D,20091022,000000,41.000.0000000,41.700.0000000,41.000.0000000,41.700.0000000,2
20710_090101_130416,D,20091023,000000,41.222.0000000,41.500.0000000,40.700.0000000,41.500.0000000,33
20710_090101_130416,D,20091026,000000,41.700.0000000,41.700.0000000,41.700.0000000,41.700.0000000,1
20710_090101_130416,D,20091027,000000,41.700.0000000,44.700.0100000,41.700.0000000,41.700.0000000,8
20710_090101_130416,D,20091028,000000,41.500.0000000,41.500.0000000,40.000.0000000,41.000.0000000,14
20710_090101_130416,D,20091029,000000,41.000.0000000,42.000.0000000,41.000.0000000,42.000.0000000,3
20710_090101_130416,D,20091030,000000,41.000.0000000,42.800.0000000,41.000.0000000,41.500.0000000,50
20710_090101_130416,D,20091102,000000,41.500.0000000,41.500.0000000,41.500.0000000,41.500.0000000,10
20710_090101_130416,D,20091103,000000,41.000.0000000,41.000.0000000,41.000.0000000,41.000.0000000,10
20710_090101_130416,D,20091105,000000,42.000.0000000,43.000.0000000,42.000.0000000,43.000.0000000,62
20710_090101_130416,D,20091109,000000,44.000.0000000,44.000.0000000,44.000.0000000,44.000.0000000,1
20710_090101_130416,D,20091110,000000,43.500.0000000,43.500.0000000,43.000.0000000,43.000.0000000,4
20710_090101_130416,D,20091111,000000,43.500.0000000,43.500.0000000,43.500.0000000,43.500.0000000,2
20710_090101_130416,D,20091112,000000,45.800.0000000,45.800.0000000,45.000.0000000,45.000.0000000,27
20710_090101_130416,D,20091113,000000,47.000.0000000,47.000.0000000,47.000.0000000,47.000.0000000,14
20710_090101_130416,D,20091120,000000,44.000.0100000,47.000.0000000,44.000.0100000,47.000.0000000,4
20710_090101_130416,D,20091127,000000,44.000.0000000,47.001.0000000,43.000.0000000,47.001.0000000,5
20710_090101_130416,D,20091130,000000,47.000.0000000,47.000.0000000,47.000.0000000,47.000.0000000,1
20710_090101_130416,D,20091203,000000,47.000.0000000,47.000.0000000,47.000.0000000,47.000.0000000,2
20710_090101_130416,D,20091208,000000,47.000.0000000,47.000.0000000,47.000.0000000,47.000.0000000,1
