<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81905_090101_130416,D,20111209,000000,11.0000000,11.0000000,11.0000000,11.0000000,100
81905_090101_130416,D,20111213,000000,9.0000000,9.0000000,9.0000000,9.0000000,100
81905_090101_130416,D,20111215,000000,10.0000000,10.0000000,10.0000000,10.0000000,100
81905_090101_130416,D,20111228,000000,12.5000000,13.2500000,12.5000000,13.2500000,500
81905_090101_130416,D,20120105,000000,11.7500000,12.0000000,11.7500000,11.7500000,800
81905_090101_130416,D,20120113,000000,8.0000000,8.0000000,8.0000000,8.0000000,5.000
81905_090101_130416,D,20120116,000000,8.0880000,11.0000000,8.0880000,11.0000000,700
81905_090101_130416,D,20120119,000000,10.9500000,11.0000000,10.9500000,11.0000000,700
81905_090101_130416,D,20120124,000000,10.9990000,10.9990000,9.2000000,9.8890000,38.700
81905_090101_130416,D,20120125,000000,9.5000000,10.7000000,9.5000000,9.7700000,22.300
81905_090101_130416,D,20120131,000000,9.0240000,9.0240000,9.0240000,9.0240000,100
81905_090101_130416,D,20120208,000000,9.9750000,9.9750000,9.9750000,9.9750000,300
81905_090101_130416,D,20120215,000000,10.0000000,10.0000000,10.0000000,10.0000000,500
81905_090101_130416,D,20120217,000000,10.4990000,10.5000000,10.4990000,10.5000000,1.700
81905_090101_130416,D,20120220,000000,10.5000000,10.5000000,10.5000000,10.5000000,2.600
81905_090101_130416,D,20120221,000000,10.5000000,11.0000000,9.2500000,10.5000000,11.700
81905_090101_130416,D,20120224,000000,11.0000000,12.6990000,11.0000000,12.4000000,126.500
81905_090101_130416,D,20120227,000000,11.0010000,11.5000000,11.0010000,11.0010000,2.300
81905_090101_130416,D,20120228,000000,11.5000000,12.0000000,11.0000000,11.5000000,4.400
81905_090101_130416,D,20120301,000000,11.2500000,11.2500000,11.2500000,11.2500000,3.800
81905_090101_130416,D,20120314,000000,13.0000000,13.0000000,13.0000000,13.0000000,100
81905_090101_130416,D,20120329,000000,11.5000000,11.5000000,11.5000000,11.5000000,200
81905_090101_130416,D,20120330,000000,10.5100000,10.5100000,10.5100000,10.5100000,100
81905_090101_130416,D,20120403,000000,10.5020000,10.5020000,10.5000000,10.5000000,500
81905_090101_130416,D,20120409,000000,10.0000000,10.0000000,10.0000000,10.0000000,300
81905_090101_130416,D,20120410,000000,10.0000000,10.0000000,10.0000000,10.0000000,400
81905_090101_130416,D,20120425,000000,8.1500000,8.1500000,8.1340000,8.1340000,200
81905_090101_130416,D,20120426,000000,10.5000000,11.3880000,10.5000000,11.3880000,11.300
81905_090101_130416,D,20120427,000000,10.0020000,10.0020000,10.0000000,10.0000000,600
81905_090101_130416,D,20120502,000000,9.1180000,9.1180000,9.0030000,9.0030000,200
81905_090101_130416,D,20120505,000000,9.0000000,11.7500000,8.5000000,11.2500000,4.600
81905_090101_130416,D,20120517,000000,11.2500000,11.2500000,11.2500000,11.2500000,400
81905_090101_130416,D,20120518,000000,10.0000000,10.6000000,10.0000000,10.6000000,1.500
81905_090101_130416,D,20120521,000000,10.0000000,10.0000000,10.0000000,10.0000000,1.600
81905_090101_130416,D,20120523,000000,11.2500000,11.7500000,11.2500000,11.7500000,34.500
