<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
3_090101_130416,D,20090111,000000,23.3000000,23.4500000,22.9000000,22.9800000,29.329.215
3_090101_130416,D,20090112,000000,22.9300000,23.1800000,22.7200000,22.7900000,63.715.133
3_090101_130416,D,20090113,000000,22.6000000,22.6900000,21.7000000,22.0500000,123.010.707
3_090101_130416,D,20090114,000000,22.3100000,22.3900000,20.5700000,20.6000000,117.467.391
3_090101_130416,D,20090115,000000,20.3200000,21.1400000,20.1100000,20.2000000,127.610.468
3_090101_130416,D,20090116,000000,20.5500000,20.6900000,19.8200000,19.9900000,81.500.404
3_090101_130416,D,20090119,000000,20.2000000,20.2300000,18.2000000,18.4600000,154.312.509
3_090101_130416,D,20090120,000000,18.3000000,18.4300000,17.0500000,17.1000000,197.999.862
3_090101_130416,D,20090121,000000,16.7100000,17.7400000,16.2700000,17.4500000,178.606.040
3_090101_130416,D,20090122,000000,18.0100000,18.1100000,15.5700000,15.6500000,222.379.062
3_090101_130416,D,20090123,000000,15.8000000,16.0400000,14.1500000,15.2000000,244.905.202
3_090101_130416,D,20090126,000000,15.4800000,17.1700000,14.6900000,17.1000000,386.564.746
3_090101_130416,D,20090127,000000,17.1100000,17.2500000,16.1200000,16.2600000,274.723.094
3_090101_130416,D,20090128,000000,16.5900000,17.5800000,16.1100000,17.1000000,384.713.691
3_090101_130416,D,20090129,000000,17.3000000,17.3600000,16.3100000,16.4600000,249.254.916
3_090101_130416,D,20090130,000000,16.2000000,17.0400000,16.1100000,16.4400000,229.398.317
3_090101_130416,D,20090202,000000,16.2600000,16.3700000,15.3500000,15.8800000,206.716.593
3_090101_130416,D,20090203,000000,15.9100000,16.0900000,15.1000000,15.2500000,184.138.410
3_090101_130416,D,20090204,000000,15.4500000,15.9100000,15.0600000,15.2700000,319.222.804
3_090101_130416,D,20090205,000000,15.0600000,15.3500000,14.8200000,14.8700000,183.755.601
3_090101_130416,D,20090206,000000,15.1400000,15.6700000,14.8700000,15.5800000,260.169.365
3_090101_130416,D,20090209,000000,15.6300000,16.9700000,15.4600000,16.7800000,534.672.132
3_090101_130416,D,20090210,000000,16.7800000,18.2700000,16.3800000,18.1900000,756.050.213
3_090101_130416,D,20090211,000000,17.3500000,19.4500000,17.1300000,18.5500000,842.781.902
3_090101_130416,D,20090212,000000,18.7600000,19.5300000,18.0800000,18.5000000,597.359.942
3_090101_130416,D,20090213,000000,18.9900000,19.3300000,18.4200000,18.9900000,330.251.191
3_090101_130416,D,20090216,000000,18.8800000,19.1000000,17.6500000,17.8000000,304.158.917
3_090101_130416,D,20090217,000000,17.4900000,17.5000000,15.1000000,15.3000000,394.092.114
3_090101_130416,D,20090218,000000,15.3200000,15.7400000,13.5000000,14.6300000,670.658.560
3_090101_130416,D,20090219,000000,14.7100000,15.6400000,14.5800000,15.1800000,438.492.550
3_090101_130416,D,20090220,000000,14.5700000,14.7700000,14.0000000,14.4000000,326.934.109
3_090101_130416,D,20090224,000000,13.9900000,14.4900000,13.8800000,14.2300000,303.773.062
3_090101_130416,D,20090225,000000,14.6500000,14.9900000,14.1300000,14.1600000,303.650.617
3_090101_130416,D,20090226,000000,14.4100000,14.7300000,14.2700000,14.6900000,364.813.983
3_090101_130416,D,20090227,000000,14.6200000,14.6500000,14.0400000,14.2700000,239.340.846
3_090101_130416,D,20090302,000000,13.8000000,14.5800000,13.7500000,14.3300000,287.403.470
3_090101_130416,D,20090303,000000,14.1600000,15.2800000,14.0700000,15.0300000,438.451.054
3_090101_130416,D,20090304,000000,15.2900000,16.6200000,15.2800000,16.3800000,639.355.545
3_090101_130416,D,20090305,000000,16.5000000,16.5400000,15.5800000,15.6500000,391.643.007
3_090101_130416,D,20090306,000000,15.3500000,16.0000000,15.3000000,15.8100000,340.261.332
3_090101_130416,D,20090310,000000,16.0600000,17.1800000,16.0500000,17.0600000,553.876.308
3_090101_130416,D,20090311,000000,17.4000000,17.7300000,16.8600000,17.1400000,624.047.931
3_090101_130416,D,20090312,000000,17.0000000,17.2200000,16.1200000,16.6800000,477.874.492
3_090101_130416,D,20090313,000000,17.2900000,17.6900000,16.8400000,16.9000000,512.761.725
3_090101_130416,D,20090316,000000,16.9200000,18.3200000,16.8500000,18.3000000,619.757.443
3_090101_130416,D,20090317,000000,18.5200000,20.7400000,18.5000000,20.2500000,1.073.371.890
3_090101_130416,D,20090318,000000,20.9000000,22.4000000,20.2100000,20.4700000,945.487.092
3_090101_130416,D,20090319,000000,21.7100000,25.0300000,21.2600000,24.0500000,1.276.125.753
3_090101_130416,D,20090320,000000,23.9900000,24.8800000,22.9000000,22.9000000,877.612.850
3_090101_130416,D,20090323,000000,24.0100000,25.7000000,23.8700000,25.4200000,957.918.001
3_090101_130416,D,20090324,000000,26.6000000,26.8900000,23.1800000,23.3600000,717.958.089
3_090101_130416,D,20090325,000000,23.2800000,25.7400000,22.0200000,25.4100000,925.991.522
3_090101_130416,D,20090326,000000,26.0100000,26.4000000,24.6100000,25.0000000,600.543.449
3_090101_130416,D,20090327,000000,25.1300000,25.2000000,22.2200000,22.6300000,635.608.958
