<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
74549_090101_130416,D,20101103,000000,264.0000000,264.0000000,191.9000000,203.0000000,48.479
74549_090101_130416,D,20101108,000000,205.0000000,205.0000000,196.4300000,200.3000000,28.607
74549_090101_130416,D,20101109,000000,199.9900000,200.2000000,197.0000000,198.0000000,39.792
74549_090101_130416,D,20101110,000000,196.0000000,198.2000000,192.0100000,197.0100000,20.500
74549_090101_130416,D,20101111,000000,195.0000000,198.3400000,195.0000000,195.0000000,5.551
74549_090101_130416,D,20101112,000000,194.4800000,198.3400000,194.4800000,196.7100000,1.886
74549_090101_130416,D,20101113,000000,192.7000000,198.3500000,180.0000000,196.7000000,9.814
74549_090101_130416,D,20101115,000000,198.3400000,203.0000000,196.0000000,200.3900000,35.506
74549_090101_130416,D,20101116,000000,200.5000000,200.5000000,198.5000000,199.0000000,7.805
74549_090101_130416,D,20101117,000000,200.3000000,203.0000000,200.3000000,200.7500000,7.889
74549_090101_130416,D,20101118,000000,200.5100000,221.0000000,200.1000000,200.5000000,54.822
74549_090101_130416,D,20101119,000000,202.5000000,204.9900000,198.5200000,201.0000000,10.677
74549_090101_130416,D,20101122,000000,202.5100000,208.0000000,200.0000000,203.0000000,11.601
74549_090101_130416,D,20101123,000000,204.0000000,204.8900000,196.1100000,204.0000000,11.665
74549_090101_130416,D,20101124,000000,204.0000000,204.5600000,202.0600000,203.3500000,7.045
74549_090101_130416,D,20101125,000000,204.0000000,204.0000000,200.5400000,202.3000000,1.020
74549_090101_130416,D,20101126,000000,204.5700000,204.6500000,202.0000000,203.0000000,5.816
74549_090101_130416,D,20101129,000000,204.0000000,206.4900000,203.1000000,204.0000000,14.564
74549_090101_130416,D,20101130,000000,203.0000000,206.9000000,202.5000000,204.1200000,469
74549_090101_130416,D,20101201,000000,206.6200000,218.4900000,204.1000000,212.9500000,9.791
74549_090101_130416,D,20101202,000000,208.7700000,227.0000000,208.7500000,226.0000000,32.777
74549_090101_130416,D,20101203,000000,235.0000000,265.0000000,231.0000000,239.9900000,265.555
74549_090101_130416,D,20101206,000000,240.0000000,250.0000000,230.0000000,234.0000000,13.425
