<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16266_090101_130416,D,20090111,000000,0.0480000,0.0480000,0.0240000,0.0400000,508.700
16266_090101_130416,D,20090112,000000,0.0380000,0.0490000,0.0330000,0.0410000,245.000
16266_090101_130416,D,20090113,000000,0.0350000,0.0350000,0.0280000,0.0340000,33.900
16266_090101_130416,D,20090114,000000,0.0360000,0.0380000,0.0360000,0.0370000,17.900
16266_090101_130416,D,20090115,000000,0.0440000,0.0440000,0.0380000,0.0380000,2.800
16266_090101_130416,D,20090116,000000,0.0380000,0.0400000,0.0340000,0.0370000,3.400
16266_090101_130416,D,20090119,000000,0.0400000,0.0400000,0.0300000,0.0370000,9.300
16266_090101_130416,D,20090120,000000,0.0400000,0.0410000,0.0380000,0.0410000,625.800
16266_090101_130416,D,20090121,000000,0.0300000,0.0400000,0.0300000,0.0400000,37.800
16266_090101_130416,D,20090122,000000,0.0400000,0.0400000,0.0350000,0.0390000,600
16266_090101_130416,D,20090123,000000,0.0390000,0.0390000,0.0390000,0.0390000,100
16266_090101_130416,D,20090126,000000,0.0390000,0.0400000,0.0390000,0.0400000,200
16266_090101_130416,D,20090202,000000,0.0380000,0.0380000,0.0380000,0.0380000,20.000
16266_090101_130416,D,20090203,000000,0.0390000,0.0400000,0.0380000,0.0390000,140.000
16266_090101_130416,D,20090204,000000,0.0400000,0.0530000,0.0350000,0.0450000,2.213.600
16266_090101_130416,D,20090205,000000,0.0490000,0.0490000,0.0490000,0.0490000,100
16266_090101_130416,D,20090206,000000,0.0530000,0.0530000,0.0360000,0.0410000,160.500
16266_090101_130416,D,20090209,000000,0.0410000,0.0470000,0.0340000,0.0470000,264.500
16266_090101_130416,D,20090210,000000,0.0510000,0.0540000,0.0510000,0.0540000,1.100
16266_090101_130416,D,20090211,000000,0.0470000,0.0470000,0.0350000,0.0440000,800
16266_090101_130416,D,20090212,000000,0.0480000,0.0480000,0.0370000,0.0480000,43.200
16266_090101_130416,D,20090216,000000,0.0480000,0.0480000,0.0360000,0.0430000,347.400
16266_090101_130416,D,20090217,000000,0.0430000,0.0480000,0.0430000,0.0480000,800
16266_090101_130416,D,20090219,000000,0.0470000,0.0470000,0.0330000,0.0420000,400
16266_090101_130416,D,20090220,000000,0.0460000,0.0460000,0.0370000,0.0460000,300
16266_090101_130416,D,20090224,000000,0.0440000,0.0440000,0.0310000,0.0440000,566.800
16266_090101_130416,D,20090226,000000,0.0380000,0.0420000,0.0370000,0.0370000,76.300
16266_090101_130416,D,20090227,000000,0.0460000,0.0460000,0.0330000,0.0390000,108.700
16266_090101_130416,D,20090305,000000,0.0470000,0.0470000,0.0340000,0.0340000,20.200
16266_090101_130416,D,20090306,000000,0.0350000,0.0390000,0.0350000,0.0390000,1.100
16266_090101_130416,D,20090310,000000,0.0360000,0.0360000,0.0330000,0.0360000,28.100
16266_090101_130416,D,20090311,000000,0.0350000,0.0350000,0.0300000,0.0350000,291.000
16266_090101_130416,D,20090313,000000,0.0360000,0.0370000,0.0340000,0.0370000,3.100
16266_090101_130416,D,20090317,000000,0.0340000,0.0370000,0.0340000,0.0370000,25.100
16266_090101_130416,D,20090318,000000,0.0360000,0.0380000,0.0340000,0.0340000,12.300
16266_090101_130416,D,20090319,000000,0.0330000,0.0350000,0.0320000,0.0350000,16.300
16266_090101_130416,D,20090320,000000,0.0380000,0.0410000,0.0380000,0.0400000,250.400
16266_090101_130416,D,20090324,000000,0.0410000,0.0410000,0.0400000,0.0410000,1.464.100
16266_090101_130416,D,20090325,000000,0.0360000,0.0400000,0.0360000,0.0400000,54.000
16266_090101_130416,D,20090326,000000,0.0400000,0.0450000,0.0400000,0.0450000,41.700
16266_090101_130416,D,20090327,000000,0.0460000,0.0460000,0.0360000,0.0410000,49.800
16266_090101_130416,D,20090330,000000,0.0410000,0.0410000,0.0360000,0.0400000,600
16266_090101_130416,D,20090331,000000,0.0350000,0.0390000,0.0350000,0.0390000,7.400
16266_090101_130416,D,20090401,000000,0.0360000,0.0410000,0.0360000,0.0410000,200
16266_090101_130416,D,20090402,000000,0.0360000,0.0400000,0.0360000,0.0400000,400
16266_090101_130416,D,20090406,000000,0.0470000,0.0470000,0.0400000,0.0400000,15.900
16266_090101_130416,D,20090407,000000,0.0430000,0.0470000,0.0400000,0.0420000,44.300
16266_090101_130416,D,20090408,000000,0.0460000,0.0460000,0.0450000,0.0450000,1.100
16266_090101_130416,D,20090409,000000,0.0410000,0.0430000,0.0400000,0.0430000,158.600
16266_090101_130416,D,20090410,000000,0.0380000,0.0460000,0.0380000,0.0450000,51.000
16266_090101_130416,D,20090413,000000,0.0410000,0.0450000,0.0400000,0.0450000,129.200
16266_090101_130416,D,20090414,000000,0.0440000,0.0510000,0.0440000,0.0450000,550.500
16266_090101_130416,D,20090415,000000,0.0480000,0.0480000,0.0390000,0.0420000,819.200
16266_090101_130416,D,20090416,000000,0.0390000,0.0420000,0.0390000,0.0420000,55.100
16266_090101_130416,D,20090417,000000,0.0430000,0.0430000,0.0400000,0.0430000,9.100
16266_090101_130416,D,20090420,000000,0.0430000,0.0430000,0.0430000,0.0430000,6.200
16266_090101_130416,D,20090421,000000,0.0440000,0.0440000,0.0360000,0.0420000,1.200
16266_090101_130416,D,20090422,000000,0.0420000,0.0430000,0.0340000,0.0380000,512.800
16266_090101_130416,D,20090423,000000,0.0400000,0.0410000,0.0370000,0.0400000,34.700
16266_090101_130416,D,20090424,000000,0.0400000,0.0410000,0.0400000,0.0400000,65.000
16266_090101_130416,D,20090427,000000,0.0340000,0.0400000,0.0340000,0.0400000,131.500
16266_090101_130416,D,20090428,000000,0.0400000,0.0410000,0.0360000,0.0400000,213.000
16266_090101_130416,D,20090429,000000,0.0390000,0.0420000,0.0390000,0.0420000,102.600
16266_090101_130416,D,20090504,000000,0.0420000,0.0420000,0.0360000,0.0410000,376.700
16266_090101_130416,D,20090505,000000,0.0410000,0.0420000,0.0370000,0.0420000,132.800
16266_090101_130416,D,20090506,000000,0.0390000,0.0420000,0.0390000,0.0420000,246.900
16266_090101_130416,D,20090507,000000,0.0420000,0.0420000,0.0410000,0.0420000,351.300
16266_090101_130416,D,20090508,000000,0.0410000,0.0440000,0.0410000,0.0430000,551.600
16266_090101_130416,D,20090512,000000,0.0450000,0.0520000,0.0440000,0.0450000,3.883.400
16266_090101_130416,D,20090513,000000,0.0500000,0.0530000,0.0430000,0.0430000,405.100
16266_090101_130416,D,20090514,000000,0.0540000,0.0580000,0.0480000,0.0480000,15.000
16266_090101_130416,D,20090515,000000,0.0490000,0.0540000,0.0490000,0.0540000,201.000
16266_090101_130416,D,20090518,000000,0.0550000,0.0570000,0.0550000,0.0570000,1.100
16266_090101_130416,D,20090519,000000,0.0470000,0.0550000,0.0470000,0.0540000,232.500
16266_090101_130416,D,20090520,000000,0.0520000,0.0550000,0.0480000,0.0550000,235.700
16266_090101_130416,D,20090521,000000,0.0510000,0.0510000,0.0470000,0.0480000,491.600
16266_090101_130416,D,20090525,000000,0.0510000,0.0560000,0.0500000,0.0500000,110.100
16266_090101_130416,D,20090526,000000,0.0500000,0.0510000,0.0500000,0.0500000,25.400
16266_090101_130416,D,20090527,000000,0.0510000,0.0700000,0.0510000,0.0530000,196.900
16266_090101_130416,D,20090528,000000,0.0490000,0.0500000,0.0440000,0.0500000,817.400
16266_090101_130416,D,20090529,000000,0.0540000,0.0540000,0.0500000,0.0540000,740.500
16266_090101_130416,D,20090601,000000,0.0500000,0.0520000,0.0490000,0.0520000,83.300
16266_090101_130416,D,20090602,000000,0.0530000,0.0530000,0.0530000,0.0530000,120.400
16266_090101_130416,D,20090603,000000,0.0520000,0.0530000,0.0510000,0.0520000,99.800
16266_090101_130416,D,20090604,000000,0.0520000,0.0530000,0.0520000,0.0530000,600
16266_090101_130416,D,20090605,000000,0.0490000,0.0520000,0.0480000,0.0520000,36.700
16266_090101_130416,D,20090608,000000,0.0470000,0.0500000,0.0460000,0.0470000,474.100
16266_090101_130416,D,20090609,000000,0.0470000,0.0500000,0.0470000,0.0490000,42.700
16266_090101_130416,D,20090610,000000,0.0490000,0.0500000,0.0460000,0.0470000,922.700
16266_090101_130416,D,20090611,000000,0.0470000,0.0480000,0.0470000,0.0470000,44.900
16266_090101_130416,D,20090615,000000,0.0460000,0.0470000,0.0420000,0.0470000,351.000
16266_090101_130416,D,20090616,000000,0.0450000,0.0460000,0.0450000,0.0460000,21.600
16266_090101_130416,D,20090617,000000,0.0460000,0.0470000,0.0460000,0.0460000,76.100
16266_090101_130416,D,20090618,000000,0.0450000,0.0450000,0.0440000,0.0450000,238.700
16266_090101_130416,D,20090619,000000,0.0440000,0.0440000,0.0440000,0.0440000,24.400
16266_090101_130416,D,20090622,000000,0.0470000,0.0470000,0.0400000,0.0420000,485.800
16266_090101_130416,D,20090623,000000,0.0430000,0.0430000,0.0430000,0.0430000,100
16266_090101_130416,D,20090624,000000,0.0410000,0.0440000,0.0400000,0.0440000,296.200
16266_090101_130416,D,20090625,000000,0.0420000,0.0420000,0.0410000,0.0420000,1.163.200
16266_090101_130416,D,20090626,000000,0.0410000,0.0420000,0.0390000,0.0400000,1.314.700
16266_090101_130416,D,20090629,000000,0.0410000,0.0410000,0.0380000,0.0400000,402.300
16266_090101_130416,D,20090630,000000,0.0410000,0.0410000,0.0410000,0.0410000,1.500
16266_090101_130416,D,20090702,000000,0.0410000,0.0410000,0.0390000,0.0400000,109.200
16266_090101_130416,D,20090703,000000,0.0400000,0.0410000,0.0370000,0.0400000,101.000
16266_090101_130416,D,20090706,000000,0.0380000,0.0400000,0.0380000,0.0380000,618.600
16266_090101_130416,D,20090707,000000,0.0390000,0.0410000,0.0370000,0.0410000,418.900
16266_090101_130416,D,20090708,000000,0.0410000,0.0410000,0.0390000,0.0390000,4.500
16266_090101_130416,D,20090710,000000,0.0380000,0.0390000,0.0370000,0.0390000,73.800
16266_090101_130416,D,20090713,000000,0.0390000,0.0440000,0.0350000,0.0410000,22.400
16266_090101_130416,D,20090714,000000,0.0390000,0.0400000,0.0390000,0.0400000,13.400
16266_090101_130416,D,20090715,000000,0.0400000,0.0400000,0.0400000,0.0400000,16.200
16266_090101_130416,D,20090716,000000,0.0400000,0.0410000,0.0400000,0.0400000,13.200
16266_090101_130416,D,20090717,000000,0.0410000,0.0420000,0.0400000,0.0400000,253.000
16266_090101_130416,D,20090720,000000,0.0400000,0.0400000,0.0400000,0.0400000,500
16266_090101_130416,D,20090721,000000,0.0390000,0.0390000,0.0380000,0.0390000,2.000
16266_090101_130416,D,20090722,000000,0.0380000,0.0390000,0.0380000,0.0390000,20.100
16266_090101_130416,D,20090723,000000,0.0390000,0.0400000,0.0390000,0.0400000,15.000
16266_090101_130416,D,20090724,000000,0.0430000,0.0430000,0.0390000,0.0390000,22.100
16266_090101_130416,D,20090727,000000,0.0420000,0.0420000,0.0400000,0.0400000,113.900
16266_090101_130416,D,20090728,000000,0.0410000,0.0420000,0.0390000,0.0390000,157.800
16266_090101_130416,D,20090729,000000,0.0420000,0.0420000,0.0380000,0.0380000,84.800
16266_090101_130416,D,20090730,000000,0.0400000,0.0410000,0.0390000,0.0390000,278.900
16266_090101_130416,D,20090731,000000,0.0410000,0.0550000,0.0400000,0.0500000,6.239.100
16266_090101_130416,D,20090803,000000,0.0430000,0.0600000,0.0430000,0.0470000,533.800
16266_090101_130416,D,20090804,000000,0.0510000,0.0550000,0.0510000,0.0550000,509.800
16266_090101_130416,D,20090805,000000,0.0570000,0.0590000,0.0500000,0.0590000,672.400
16266_090101_130416,D,20090806,000000,0.0600000,0.0600000,0.0520000,0.0530000,466.800
16266_090101_130416,D,20090807,000000,0.0520000,0.0740000,0.0520000,0.0740000,928.900
16266_090101_130416,D,20090810,000000,0.0600000,0.0730000,0.0520000,0.0650000,1.501.700
16266_090101_130416,D,20090811,000000,0.0640000,0.0670000,0.0500000,0.0560000,5.177.400
16266_090101_130416,D,20090812,000000,0.0550000,0.0550000,0.0490000,0.0550000,1.098.800
16266_090101_130416,D,20090813,000000,0.0500000,0.0540000,0.0470000,0.0500000,1.814.500
16266_090101_130416,D,20090814,000000,0.0510000,0.0510000,0.0480000,0.0500000,187.400
16266_090101_130416,D,20090817,000000,0.0510000,0.0510000,0.0510000,0.0510000,100
16266_090101_130416,D,20090818,000000,0.0460000,0.0500000,0.0460000,0.0500000,6.900
16266_090101_130416,D,20090819,000000,0.0490000,0.0500000,0.0490000,0.0500000,88.900
16266_090101_130416,D,20090820,000000,0.0490000,0.0510000,0.0480000,0.0490000,137.900
16266_090101_130416,D,20090821,000000,0.0510000,0.0510000,0.0470000,0.0500000,20.200
16266_090101_130416,D,20090824,000000,0.0510000,0.0510000,0.0480000,0.0500000,200.300
16266_090101_130416,D,20090825,000000,0.0490000,0.0500000,0.0470000,0.0500000,6.600
16266_090101_130416,D,20090826,000000,0.0500000,0.0520000,0.0500000,0.0500000,152.200
16266_090101_130416,D,20090827,000000,0.0470000,0.0480000,0.0470000,0.0480000,41.200
16266_090101_130416,D,20090828,000000,0.0480000,0.0500000,0.0480000,0.0500000,10.100
16266_090101_130416,D,20090831,000000,0.0500000,0.0520000,0.0410000,0.0480000,1.515.200
16266_090101_130416,D,20090901,000000,0.0470000,0.0490000,0.0460000,0.0480000,69.200
16266_090101_130416,D,20090902,000000,0.0460000,0.0490000,0.0450000,0.0470000,232.600
16266_090101_130416,D,20090903,000000,0.0450000,0.0490000,0.0450000,0.0490000,173.800
16266_090101_130416,D,20090904,000000,0.0500000,0.0500000,0.0490000,0.0490000,285.300
16266_090101_130416,D,20090907,000000,0.0500000,0.0500000,0.0460000,0.0500000,203.100
16266_090101_130416,D,20090908,000000,0.0450000,0.0510000,0.0450000,0.0500000,2.475.900
16266_090101_130416,D,20090909,000000,0.0470000,0.0480000,0.0470000,0.0480000,40.800
16266_090101_130416,D,20090910,000000,0.0500000,0.0500000,0.0500000,0.0500000,100
16266_090101_130416,D,20090911,000000,0.0500000,0.0500000,0.0470000,0.0470000,42.600
16266_090101_130416,D,20090914,000000,0.0490000,0.0510000,0.0490000,0.0510000,52.800
16266_090101_130416,D,20090915,000000,0.0500000,0.0520000,0.0490000,0.0490000,630.100
16266_090101_130416,D,20090916,000000,0.0500000,0.0500000,0.0490000,0.0490000,300
16266_090101_130416,D,20090917,000000,0.0510000,0.0510000,0.0490000,0.0510000,787.800
16266_090101_130416,D,20090922,000000,0.0500000,0.0510000,0.0500000,0.0510000,205.200
16266_090101_130416,D,20090923,000000,0.0510000,0.0510000,0.0500000,0.0500000,1.600
16266_090101_130416,D,20090924,000000,0.0510000,0.0510000,0.0490000,0.0510000,5.000
16266_090101_130416,D,20090928,000000,0.0510000,0.0510000,0.0470000,0.0500000,17.600
16266_090101_130416,D,20090929,000000,0.0500000,0.0520000,0.0500000,0.0510000,2.035.400
16266_090101_130416,D,20090930,000000,0.0510000,0.0520000,0.0440000,0.0500000,3.122.300
16266_090101_130416,D,20091001,000000,0.0520000,0.0520000,0.0490000,0.0500000,27.300
16266_090101_130416,D,20091002,000000,0.0490000,0.0490000,0.0480000,0.0490000,256.400
16266_090101_130416,D,20091005,000000,0.0490000,0.0500000,0.0490000,0.0500000,239.300
16266_090101_130416,D,20091006,000000,0.0490000,0.0520000,0.0490000,0.0520000,960.200
