<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
35332_090101_130416,D,20100531,000000,455.0000000,455.0000000,455.0000000,455.0000000,100
35332_090101_130416,D,20100601,000000,637.0000000,637.0000000,637.0000000,637.0000000,1.000
35332_090101_130416,D,20100602,000000,891.8000000,891.8000000,891.0000000,891.8000000,2.442
35332_090101_130416,D,20100603,000000,1.248.0000000,1.248.3200000,1.230.0000000,1.248.3200000,3.190
35332_090101_130416,D,20100604,000000,1.620.0000000,1.620.0000000,892.0000000,1.065.0000000,4.666
35332_090101_130416,D,20100607,000000,979.0000000,1.053.0000000,725.3000000,748.9800000,9.357
35332_090101_130416,D,20100608,000000,735.0000000,794.0000000,620.0600000,640.0000000,8.216
35332_090101_130416,D,20100609,000000,612.0300000,670.0000000,580.0000000,649.5000000,3.423
35332_090101_130416,D,20100610,000000,669.0000000,669.9800000,591.0000000,611.9000000,2.670
35332_090101_130416,D,20100611,000000,634.0000000,634.0000000,455.0000000,504.0000000,21.008
35332_090101_130416,D,20100615,000000,501.0000000,527.0000000,480.0000000,501.8900000,7.673
35332_090101_130416,D,20100616,000000,500.0000000,500.0000000,483.4000000,490.0000000,2.965
35332_090101_130416,D,20100617,000000,485.0200000,488.9400000,457.0000000,466.0000000,5.392
35332_090101_130416,D,20100618,000000,461.0000000,466.0000000,435.5000000,450.0000000,2.739
35332_090101_130416,D,20100621,000000,461.9900000,568.9000000,440.0000000,565.0000000,7.201
35332_090101_130416,D,20100622,000000,545.3200000,669.0000000,545.3200000,619.8500000,27.656
35332_090101_130416,D,20100623,000000,624.0000000,624.0000000,582.0000000,603.8900000,2.833
35332_090101_130416,D,20100624,000000,582.0000000,739.5000000,570.0000000,725.9900000,7.426
35332_090101_130416,D,20100625,000000,724.5000000,850.0000000,681.0000000,770.0000000,15.990
35332_090101_130416,D,20100628,000000,750.0000000,750.0000000,711.6800000,743.0000000,3.695
35332_090101_130416,D,20100629,000000,749.9900000,760.0000000,677.0800000,692.0000000,5.615
35332_090101_130416,D,20100630,000000,679.0100000,719.0000000,650.0000000,679.9900000,6.557
35332_090101_130416,D,20100701,000000,634.0100000,710.0000000,570.0000000,650.0000000,9.731
35332_090101_130416,D,20100702,000000,652.0000000,674.9900000,635.0000000,643.4500000,1.596
35332_090101_130416,D,20100705,000000,625.0100000,652.0000000,600.0000000,639.9700000,2.993
35332_090101_130416,D,20100706,000000,645.5000000,695.0000000,640.0000000,665.9900000,3.483
35332_090101_130416,D,20100707,000000,669.0000000,669.0000000,620.0000000,640.0000000,2.380
35332_090101_130416,D,20100708,000000,634.0000000,644.4000000,620.2400000,636.2000000,1.643
35332_090101_130416,D,20100709,000000,636.2000000,640.0000000,617.8000000,625.0000000,1.105
35332_090101_130416,D,20100712,000000,649.9900000,650.0000000,605.0000000,618.3900000,1.465
35332_090101_130416,D,20100713,000000,612.5000000,622.0100000,591.0400000,613.9900000,1.025
35332_090101_130416,D,20100714,000000,601.0000000,617.9900000,600.0000000,610.0000000,861
35332_090101_130416,D,20100715,000000,601.0100000,610.0000000,581.1300000,591.0000000,2.235
35332_090101_130416,D,20100716,000000,585.0000000,587.9900000,561.5000000,565.0000000,1.566
35332_090101_130416,D,20100719,000000,557.0100000,577.9700000,540.0000000,558.0000000,1.332
35332_090101_130416,D,20100720,000000,545.0000000,558.0000000,520.0200000,531.7200000,1.541
