<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
23_090101_130416,D,20090111,000000,9.1700000,9.1900000,9.0500000,9.0900000,5.818.391
23_090101_130416,D,20090112,000000,9.0300000,9.2400000,9.0200000,9.0900000,6.865.099
23_090101_130416,D,20090113,000000,9.0300000,9.1200000,8.9500000,9.0800000,9.143.920
23_090101_130416,D,20090114,000000,9.1000000,9.1600000,8.7200000,8.7200000,10.535.028
23_090101_130416,D,20090115,000000,8.7100000,8.9000000,8.5300000,8.7200000,11.626.054
23_090101_130416,D,20090116,000000,8.8000000,8.9000000,8.6500000,8.7300000,7.129.327
23_090101_130416,D,20090119,000000,8.8000000,8.8300000,8.0800000,8.2000000,11.089.058
23_090101_130416,D,20090120,000000,8.1800000,8.3600000,7.8000000,7.9200000,10.336.478
23_090101_130416,D,20090121,000000,7.8000000,8.1800000,7.5300000,8.1400000,8.367.626
23_090101_130416,D,20090122,000000,8.3100000,8.3900000,7.4500000,7.5100000,15.997.203
23_090101_130416,D,20090123,000000,7.5000000,7.6400000,6.8700000,7.2100000,17.270.743
23_090101_130416,D,20090126,000000,7.2200000,7.8500000,7.0100000,7.8000000,22.162.561
23_090101_130416,D,20090127,000000,7.8300000,7.8500000,7.3900000,7.5500000,17.323.339
23_090101_130416,D,20090128,000000,7.6200000,7.8800000,7.5500000,7.7700000,24.925.785
23_090101_130416,D,20090129,000000,7.8300000,7.8500000,7.4900000,7.5900000,17.549.055
23_090101_130416,D,20090130,000000,7.5400000,7.7700000,7.3800000,7.4900000,16.183.050
23_090101_130416,D,20090202,000000,7.4200000,7.5300000,7.2200000,7.4600000,14.971.962
23_090101_130416,D,20090203,000000,7.5000000,7.5400000,7.1500000,7.2100000,15.378.907
23_090101_130416,D,20090204,000000,7.3100000,7.7500000,7.2500000,7.4000000,39.169.622
23_090101_130416,D,20090205,000000,7.2700000,7.4900000,7.2500000,7.4100000,17.918.697
23_090101_130416,D,20090206,000000,7.5900000,7.8000000,7.4800000,7.7300000,21.008.272
23_090101_130416,D,20090209,000000,7.8000000,8.6900000,7.7100000,8.6700000,46.038.163
23_090101_130416,D,20090210,000000,8.6600000,9.6500000,8.5300000,9.3800000,73.923.524
23_090101_130416,D,20090211,000000,8.9900000,9.8400000,8.8100000,9.3000000,80.921.139
23_090101_130416,D,20090212,000000,9.3000000,9.5000000,8.8800000,9.0600000,46.329.899
23_090101_130416,D,20090213,000000,9.3000000,9.3500000,9.0800000,9.2500000,18.951.652
23_090101_130416,D,20090216,000000,9.2400000,9.2900000,8.9200000,8.9700000,15.514.034
23_090101_130416,D,20090217,000000,8.8300000,8.8500000,8.0300000,8.3000000,22.208.657
23_090101_130416,D,20090218,000000,8.1900000,8.3900000,7.4000000,7.8800000,43.668.078
