<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81917_090101_130416,D,20111221,000000,2.3500000,2.5700000,2.1000000,2.5000000,60.000
81917_090101_130416,D,20111222,000000,2.5555000,2.9990000,2.5500000,2.9990000,3.000
81917_090101_130416,D,20111227,000000,3.1000000,3.1000000,3.1000000,3.1000000,1.000
81917_090101_130416,D,20111228,000000,3.5000000,3.5000000,3.5000000,3.5000000,1.000
81917_090101_130416,D,20111229,000000,2.3500000,2.3500000,2.3500000,2.3500000,1.000
81917_090101_130416,D,20111230,000000,2.8000000,2.8000000,2.8000000,2.8000000,1.000
81917_090101_130416,D,20120103,000000,2.3001000,2.7963000,2.3001000,2.7963000,5.000
81917_090101_130416,D,20120116,000000,2.8100000,2.8100000,2.8100000,2.8100000,4.000
81917_090101_130416,D,20120208,000000,3.7800000,3.9300000,3.7800000,3.9300000,5.000
81917_090101_130416,D,20120305,000000,3.5000000,3.5000000,3.5000000,3.5000000,2.000
81917_090101_130416,D,20120311,000000,2.5000000,2.5000000,2.1000000,2.1000000,2.000
81917_090101_130416,D,20120312,000000,2.9900000,2.9900000,2.9900000,2.9900000,1.000
81917_090101_130416,D,20120319,000000,3.3000000,3.3000000,3.3000000,3.3000000,50.000
81917_090101_130416,D,20120327,000000,4.6200000,4.6200000,2.3714000,4.6200000,33.000
81917_090101_130416,D,20120328,000000,6.4680000,6.4680000,6.4600000,6.4680000,59.000
81917_090101_130416,D,20120329,000000,6.4600000,6.4600000,3.9000000,4.9000000,19.000
81917_090101_130416,D,20120330,000000,3.1081000,4.8990000,2.9400000,3.0707000,103.000
81917_090101_130416,D,20120402,000000,3.0000000,3.0000000,2.6000000,2.6000000,4.000
81917_090101_130416,D,20120403,000000,3.0509000,3.6400000,3.0509000,3.6400000,37.000
81917_090101_130416,D,20120404,000000,3.9700000,4.1899000,3.3500000,3.8999000,34.000
81917_090101_130416,D,20120405,000000,4.5000000,4.5000000,3.6011000,3.9000000,7.000
81917_090101_130416,D,20120406,000000,4.1000000,4.2000000,4.1000000,4.2000000,2.000
81917_090101_130416,D,20120409,000000,3.1501000,3.9000000,3.1501000,3.9000000,7.000
81917_090101_130416,D,20120410,000000,3.9000000,4.5000000,3.9000000,4.5000000,19.000
81917_090101_130416,D,20120411,000000,3.9500000,3.9500000,3.6500000,3.7500000,11.000
81917_090101_130416,D,20120412,000000,3.8999000,3.8999000,3.4900000,3.7500000,12.000
81917_090101_130416,D,20120413,000000,3.7100000,3.7100000,3.7100000,3.7100000,1.000
81917_090101_130416,D,20120417,000000,3.0004000,3.9000000,3.0004000,3.9000000,4.000
81917_090101_130416,D,20120418,000000,3.8490000,3.8490000,3.0251000,3.0251000,6.000
81917_090101_130416,D,20120419,000000,3.3499000,3.5000000,2.5001000,3.4000000,16.000
81917_090101_130416,D,20120420,000000,3.0000000,3.0000000,2.6311000,2.6311000,15.000
81917_090101_130416,D,20120423,000000,2.9799000,2.9997000,2.8888000,2.9997000,9.000
81917_090101_130416,D,20120424,000000,2.9501000,2.9501000,2.7000000,2.7885000,5.000
81917_090101_130416,D,20120425,000000,2.8400000,2.9000000,2.8400000,2.8800000,5.000
81917_090101_130416,D,20120426,000000,2.7000000,2.8200000,2.6000000,2.7600000,5.000
81917_090101_130416,D,20120503,000000,2.0700000,2.5000000,2.0700000,2.5000000,30.000
81917_090101_130416,D,20120504,000000,2.5000000,2.5000000,2.3001000,2.3002000,6.000
81917_090101_130416,D,20120505,000000,2.4999000,2.8000000,2.1001000,2.8000000,9.000
81917_090101_130416,D,20120508,000000,2.5000000,2.5000000,2.5000000,2.5000000,1.000
81917_090101_130416,D,20120510,000000,2.8500000,3.2000000,2.8500000,3.2000000,3.000
81917_090101_130416,D,20120511,000000,3.1000000,3.9999000,3.1000000,3.9999000,3.000
81917_090101_130416,D,20120517,000000,2.7800000,2.7800000,2.5000000,2.5610000,30.000
81917_090101_130416,D,20120521,000000,2.5001000,2.8300000,2.5001000,2.8300000,2.000
81917_090101_130416,D,20120620,000000,2.8600000,2.8600000,2.8600000,2.8600000,1.000
81917_090101_130416,D,20120705,000000,2.2003000,2.2003000,2.2003000,2.2003000,1.000
81917_090101_130416,D,20120706,000000,2.1200000,2.1200000,2.1200000,2.1200000,1.000
