<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20717_090101_130416,D,20090111,000000,385.0000000,385.0000000,385.0000000,385.0000000,80
20717_090101_130416,D,20090114,000000,396.0000000,396.0000000,396.0000000,396.0000000,700
20717_090101_130416,D,20090116,000000,375.0000000,375.0000000,375.0000000,375.0000000,1
20717_090101_130416,D,20090120,000000,290.0000000,290.0000000,290.0000000,290.0000000,4
20717_090101_130416,D,20090123,000000,290.0000000,290.0000000,290.0000000,290.0000000,39
20717_090101_130416,D,20090126,000000,295.0000000,295.0000000,295.0000000,295.0000000,1
20717_090101_130416,D,20090127,000000,200.0000000,200.0000000,177.0000000,195.0000000,1.382
20717_090101_130416,D,20090128,000000,200.0000000,220.0000000,190.0000000,203.0000000,2.475
20717_090101_130416,D,20090129,000000,202.0000000,202.0000000,202.0000000,202.0000000,200
20717_090101_130416,D,20090130,000000,200.0000000,200.0000000,200.0000000,200.0000000,100
20717_090101_130416,D,20090205,000000,210.0000000,229.0000000,210.0000000,229.0000000,612
20717_090101_130416,D,20090206,000000,225.0000000,230.0000000,195.0000000,230.0000000,305
20717_090101_130416,D,20090209,000000,299.0000000,313.9900000,299.0000000,309.9000000,1.450
20717_090101_130416,D,20090210,000000,190.0000000,350.0000000,190.0000000,350.0000000,1.381
20717_090101_130416,D,20090211,000000,340.0000000,340.0000000,339.0000000,339.0000000,10
20717_090101_130416,D,20090212,000000,340.0000000,345.0000000,250.1000000,279.9900000,105
20717_090101_130416,D,20090213,000000,300.0000000,305.0000000,270.0000000,305.0000000,3
20717_090101_130416,D,20090216,000000,299.9900000,299.9900000,299.9900000,299.9900000,1
20717_090101_130416,D,20090217,000000,250.0100000,300.0000000,250.0000000,300.0000000,22
20717_090101_130416,D,20090218,000000,299.9000000,299.9000000,280.0000000,290.0000000,9
20717_090101_130416,D,20090219,000000,221.0000000,300.0000000,221.0000000,300.0000000,2
20717_090101_130416,D,20090224,000000,203.0000000,203.0000000,203.0000000,203.0000000,1
20717_090101_130416,D,20090225,000000,275.0000000,275.0000000,275.0000000,275.0000000,1
20717_090101_130416,D,20090226,000000,299.0000000,299.0000000,299.0000000,299.0000000,1
20717_090101_130416,D,20090227,000000,287.0000000,287.0000000,287.0000000,287.0000000,50
20717_090101_130416,D,20090302,000000,230.0000000,275.0000000,230.0000000,275.0000000,40
20717_090101_130416,D,20090303,000000,240.0000000,240.0000000,215.0000000,215.0000000,39
20717_090101_130416,D,20090304,000000,275.0000000,275.0000000,275.0000000,275.0000000,1
20717_090101_130416,D,20090306,000000,274.0000000,274.0000000,274.0000000,274.0000000,1
