<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
81757_090101_130416,D,20111118,000000,1.600.0000000,1.600.0000000,1.560.0000000,1.562.5000000,4.218
81757_090101_130416,D,20111121,000000,1.560.0000000,1.560.0000000,1.500.1000000,1.500.1000000,550
81757_090101_130416,D,20111122,000000,1.540.0000000,1.540.0000000,1.500.0000000,1.505.0000000,7.323
81757_090101_130416,D,20111123,000000,1.505.0000000,1.530.0000000,1.480.0000000,1.480.0000000,2.231
81757_090101_130416,D,20111124,000000,1.485.0000000,1.510.0000000,1.480.1000000,1.493.5000000,306
81757_090101_130416,D,20111125,000000,1.460.0000000,1.510.0000000,1.460.0000000,1.460.0000000,3.004
81757_090101_130416,D,20111128,000000,1.475.0000000,1.495.0000000,1.475.0000000,1.480.0000000,503
81757_090101_130416,D,20111129,000000,1.465.1000000,1.489.8000000,1.465.0000000,1.480.0000000,1.534
81757_090101_130416,D,20111130,000000,1.475.0000000,1.484.7000000,1.467.0000000,1.470.0000000,12.961
81757_090101_130416,D,20111201,000000,1.470.0000000,1.510.0000000,1.465.0000000,1.472.0000000,29.065
81757_090101_130416,D,20111202,000000,1.468.1000000,1.485.0000000,1.459.0000000,1.475.0000000,15.251
81757_090101_130416,D,20111205,000000,1.475.1000000,1.485.0000000,1.474.9000000,1.475.0000000,26.216
81757_090101_130416,D,20111206,000000,1.460.1000000,1.474.8000000,1.440.0000000,1.450.1000000,4.467
81757_090101_130416,D,20111207,000000,1.464.8000000,1.464.8000000,1.445.0000000,1.450.0000000,16.691
81757_090101_130416,D,20111208,000000,1.464.9000000,1.464.9000000,1.440.1000000,1.441.0000000,22.308
81757_090101_130416,D,20111209,000000,1.449.9000000,1.480.0000000,1.400.0000000,1.425.0000000,11.606
81757_090101_130416,D,20111212,000000,1.430.0000000,1.460.0000000,1.420.0000000,1.420.1000000,32.022
81757_090101_130416,D,20111213,000000,1.424.9000000,1.445.0000000,1.420.1000000,1.430.0000000,12.890
81757_090101_130416,D,20111214,000000,1.430.1000000,1.435.0000000,1.430.0000000,1.434.9000000,1.865
81757_090101_130416,D,20111215,000000,1.439.9000000,1.499.9000000,1.400.0000000,1.414.0000000,20.659
81757_090101_130416,D,20111216,000000,1.428.0000000,1.430.0000000,1.410.0000000,1.410.0000000,2.400
81757_090101_130416,D,20111219,000000,1.415.0000000,1.420.0000000,1.400.0000000,1.400.0000000,4.651
81757_090101_130416,D,20111220,000000,1.411.0000000,1.419.9000000,1.395.0000000,1.397.0000000,28.798
81757_090101_130416,D,20111221,000000,1.400.0000000,1.425.0000000,1.377.0000000,1.377.0000000,25.276
81757_090101_130416,D,20111222,000000,1.409.9000000,1.420.0000000,1.375.2000000,1.410.0000000,2.619
81757_090101_130416,D,20111223,000000,1.410.0000000,1.425.0000000,1.390.1000000,1.400.0000000,3.762
81757_090101_130416,D,20111226,000000,1.400.0000000,1.405.0000000,1.375.0000000,1.384.9000000,2.185
81757_090101_130416,D,20111227,000000,1.380.1000000,1.380.1000000,1.365.0000000,1.365.0000000,2.234
81757_090101_130416,D,20111228,000000,1.365.2000000,1.369.9000000,1.350.5000000,1.369.0000000,5.141
81757_090101_130416,D,20111229,000000,1.370.0000000,1.370.0000000,1.335.0000000,1.357.2000000,21.731
