<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
83261_090101_130416,D,20120927,000000,50.9000000,51.0300000,50.9000000,51.0300000,13.400
83261_090101_130416,D,20120928,000000,50.9500000,51.0300000,50.9500000,51.0300000,82.000
83261_090101_130416,D,20121018,000000,51.5000000,51.5300000,51.5000000,51.5100000,7.500
83261_090101_130416,D,20121029,000000,51.3000000,51.3000000,51.3000000,51.3000000,1.600
83261_090101_130416,D,20121031,000000,51.5300000,51.5300000,51.5300000,51.5300000,45.000
83261_090101_130416,D,20121203,000000,33.0000000,39.0000000,33.0000000,39.0000000,200
83261_090101_130416,D,20121225,000000,32.0000000,35.0000000,25.0000000,35.0000000,1.800
83261_090101_130416,D,20121226,000000,35.0000000,46.0000000,21.3300000,21.3300000,900
83261_090101_130416,D,20121227,000000,28.0000000,29.0000000,25.9900000,29.0000000,1.800
83261_090101_130416,D,20130123,000000,28.0000000,28.0000000,28.0000000,28.0000000,1.000
83261_090101_130416,D,20130131,000000,21.0000000,21.0000000,21.0000000,21.0000000,100
83261_090101_130416,D,20130201,000000,24.0000000,27.0000000,24.0000000,27.0000000,300
83261_090101_130416,D,20130204,000000,30.9500000,37.1000000,30.9300000,36.8000000,1.800
83261_090101_130416,D,20130222,000000,35.0000000,35.0000000,35.0000000,35.0000000,200
83261_090101_130416,D,20130226,000000,21.0000000,49.0000000,21.0000000,27.0000000,500
83261_090101_130416,D,20130307,000000,17.2000000,17.2000000,17.2000000,17.2000000,100
83261_090101_130416,D,20130311,000000,12.5000000,12.5000000,12.5000000,12.5000000,100
83261_090101_130416,D,20130327,000000,17.5000000,17.5000000,17.5000000,17.5000000,100
83261_090101_130416,D,20130403,000000,24.5000000,24.5000000,24.5000000,24.5000000,100
