<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
19736_090101_130416,D,20090111,000000,130.0000000,150.0000000,130.0000000,140.0100000,266
19736_090101_130416,D,20090112,000000,150.0000000,150.0000000,149.9800000,150.0000000,789
19736_090101_130416,D,20090113,000000,140.1000000,155.0000000,130.0000000,154.9900000,2.338
19736_090101_130416,D,20090114,000000,153.0000000,160.0000000,150.0000000,150.0000000,859
19736_090101_130416,D,20090115,000000,144.0000000,145.1200000,144.0000000,145.0000000,35
19736_090101_130416,D,20090116,000000,150.0000000,155.0000000,150.0000000,155.0000000,366
19736_090101_130416,D,20090119,000000,150.0000000,150.0000000,139.0000000,139.0000000,518
19736_090101_130416,D,20090120,000000,150.0000000,150.0000000,131.5100000,131.5100000,44
19736_090101_130416,D,20090121,000000,130.0100000,143.0000000,130.0100000,135.0000000,30
19736_090101_130416,D,20090122,000000,139.9900000,139.9900000,129.9900000,130.0000000,3.853
19736_090101_130416,D,20090123,000000,129.0000000,130.0000000,125.0000000,130.0000000,7.162
19736_090101_130416,D,20090126,000000,130.0000000,130.0000000,123.0000000,123.0000000,228
19736_090101_130416,D,20090127,000000,121.0000000,128.0000000,120.0000000,121.0000000,819
19736_090101_130416,D,20090128,000000,129.0000000,129.0000000,129.0000000,129.0000000,81
19736_090101_130416,D,20090130,000000,112.0000000,130.0000000,111.0100000,130.0000000,105
19736_090101_130416,D,20090202,000000,129.0000000,131.0000000,129.0000000,130.0000000,5.371
19736_090101_130416,D,20090203,000000,135.0000000,135.0000000,117.0000000,118.5000000,13.581
19736_090101_130416,D,20090204,000000,120.0000000,122.0000000,111.0000000,114.0000000,20.461
19736_090101_130416,D,20090205,000000,115.0100000,119.0000000,115.0000000,117.0000000,8.329
19736_090101_130416,D,20090206,000000,127.1000000,127.1000000,117.0000000,117.0000000,3.633
19736_090101_130416,D,20090209,000000,120.0000000,121.0000000,117.0000000,119.0000000,3.396
19736_090101_130416,D,20090210,000000,118.0000000,129.9900000,118.0000000,125.0000000,9.489
19736_090101_130416,D,20090211,000000,125.0000000,140.0000000,125.0000000,125.0000000,5.479
19736_090101_130416,D,20090212,000000,125.0000000,125.0000000,116.0000000,117.5100000,5.966
19736_090101_130416,D,20090213,000000,116.0300000,124.1000000,116.0300000,118.1000000,822
19736_090101_130416,D,20090216,000000,120.0000000,122.0000000,115.0000000,122.0000000,528
19736_090101_130416,D,20090217,000000,115.1100000,115.1100000,115.0000000,115.0000000,104
19736_090101_130416,D,20090218,000000,115.0000000,119.0000000,110.0000000,111.0000000,2.283
19736_090101_130416,D,20090219,000000,111.0000000,114.0000000,110.0000000,110.0000000,1.112
19736_090101_130416,D,20090220,000000,106.0100000,113.0000000,106.0100000,110.0000000,1.230
19736_090101_130416,D,20090224,000000,115.0000000,123.0000000,115.0000000,116.1500000,369
19736_090101_130416,D,20090225,000000,116.2000000,120.0000000,114.0500000,120.0000000,94
19736_090101_130416,D,20090226,000000,120.0000000,122.0000000,120.0000000,122.0000000,500
19736_090101_130416,D,20090227,000000,120.2500000,120.2500000,115.5000000,116.0000000,3.394
19736_090101_130416,D,20090302,000000,116.0000000,116.0000000,109.0000000,110.0000000,12.793
19736_090101_130416,D,20090303,000000,110.0000000,112.0000000,110.0000000,111.0000000,10.128
19736_090101_130416,D,20090304,000000,110.0000000,115.5000000,109.0000000,110.0000000,16.039
19736_090101_130416,D,20090305,000000,110.0000000,116.0000000,107.0000000,115.0000000,1.460
19736_090101_130416,D,20090306,000000,108.5000000,112.0000000,107.0000000,112.0000000,631
19736_090101_130416,D,20090310,000000,112.0000000,118.5000000,110.0000000,118.5000000,1.407
19736_090101_130416,D,20090311,000000,111.1100000,116.0000000,110.1200000,113.0000000,6.770
19736_090101_130416,D,20090312,000000,112.3000000,113.0000000,112.0000000,112.0000000,8.131
19736_090101_130416,D,20090313,000000,114.9900000,115.0000000,114.0000000,114.0000000,642
19736_090101_130416,D,20090316,000000,114.0000000,115.0100000,109.0000000,111.0000000,26.514
19736_090101_130416,D,20090317,000000,114.9800000,114.9800000,110.0100000,114.8000000,277
19736_090101_130416,D,20090318,000000,111.1500000,114.7900000,111.1100000,111.6100000,2.044
19736_090101_130416,D,20090319,000000,114.0000000,130.0000000,114.0000000,125.2500000,11.563
19736_090101_130416,D,20090320,000000,125.0000000,145.9700000,124.0000000,134.0000000,36.540
19736_090101_130416,D,20090323,000000,135.6000000,139.8700000,132.0900000,138.5000000,26.118
19736_090101_130416,D,20090324,000000,138.9900000,138.9900000,128.3300000,131.8500000,10.235
19736_090101_130416,D,20090325,000000,134.9800000,136.0000000,130.0000000,135.4800000,8.526
19736_090101_130416,D,20090326,000000,133.5000000,143.0100000,133.5000000,143.0100000,28.258
19736_090101_130416,D,20090327,000000,146.0000000,168.0000000,146.0000000,157.9800000,33.073
19736_090101_130416,D,20090330,000000,154.0000000,154.0000000,144.5000000,145.0000000,4.839
19736_090101_130416,D,20090331,000000,152.9900000,155.0000000,151.0000000,152.0000000,2.741
19736_090101_130416,D,20090401,000000,146.0100000,153.9900000,145.5200000,145.5200000,1.579
19736_090101_130416,D,20090402,000000,154.9900000,159.0000000,150.6100000,153.0000000,13.721
19736_090101_130416,D,20090403,000000,154.0000000,155.0000000,148.0400000,155.0000000,6.612
19736_090101_130416,D,20090406,000000,155.0000000,160.0000000,154.0000000,155.0000000,7.600
19736_090101_130416,D,20090407,000000,154.9700000,157.7300000,152.0000000,152.5000000,5.537
19736_090101_130416,D,20090408,000000,149.0000000,157.0000000,149.0000000,155.0000000,4.304
19736_090101_130416,D,20090409,000000,151.1000000,199.9900000,149.4000000,190.0000000,41.012
19736_090101_130416,D,20090410,000000,190.0000000,195.0000000,176.0000000,190.1100000,13.941
19736_090101_130416,D,20090413,000000,193.8000000,215.0000000,193.0000000,213.9900000,28.561
19736_090101_130416,D,20090414,000000,219.0000000,277.5800000,214.0000000,255.5000000,28.220
19736_090101_130416,D,20090415,000000,239.0000000,278.4000000,239.0000000,258.9500000,25.956
19736_090101_130416,D,20090416,000000,255.0000000,266.9900000,234.0000000,260.0000000,8.769
19736_090101_130416,D,20090417,000000,252.0100000,315.0000000,252.0100000,299.0000000,25.472
19736_090101_130416,D,20090420,000000,300.0000000,305.3000000,260.0300000,272.9700000,19.159
19736_090101_130416,D,20090421,000000,260.0000000,262.9800000,240.0100000,255.0000000,6.864
19736_090101_130416,D,20090422,000000,255.0000000,264.0000000,250.0000000,263.0000000,5.164
19736_090101_130416,D,20090423,000000,263.0000000,307.0000000,252.0000000,307.0000000,19.412
19736_090101_130416,D,20090424,000000,305.0000000,310.0000000,295.0000000,302.2000000,4.828
19736_090101_130416,D,20090427,000000,300.0000000,300.0000000,289.0000000,297.9900000,2.707
19736_090101_130416,D,20090428,000000,290.0100000,296.9900000,270.0000000,280.0000000,2.548
19736_090101_130416,D,20090429,000000,290.0000000,310.0000000,280.0000000,307.0000000,6.530
19736_090101_130416,D,20090430,000000,297.0000000,370.0000000,215.6600000,313.0600000,9.823
19736_090101_130416,D,20090504,000000,319.4700000,320.5000000,290.1500000,320.0000000,3.333
19736_090101_130416,D,20090505,000000,306.0700000,332.0000000,291.3100000,325.0000000,2.644
19736_090101_130416,D,20090506,000000,320.0000000,324.0000000,300.0000000,324.0000000,4.347
19736_090101_130416,D,20090507,000000,324.0000000,410.0000000,324.0000000,378.9700000,14.682
19736_090101_130416,D,20090508,000000,379.9800000,418.9500000,351.0300000,394.8000000,3.590
19736_090101_130416,D,20090512,000000,394.7000000,394.7000000,376.0000000,389.9600000,7.854
19736_090101_130416,D,20090513,000000,389.9600000,410.0000000,381.5700000,381.5700000,7.769
19736_090101_130416,D,20090514,000000,381.5700000,381.5700000,350.1100000,369.9900000,3.159
19736_090101_130416,D,20090515,000000,370.0000000,390.0000000,370.0000000,390.0000000,3.631
19736_090101_130416,D,20090518,000000,389.9900000,389.9900000,375.0000000,383.0000000,2.772
19736_090101_130416,D,20090519,000000,382.9800000,390.0000000,380.0000000,389.9400000,4.140
19736_090101_130416,D,20090520,000000,380.1100000,395.0200000,380.0300000,394.9800000,3.583
19736_090101_130416,D,20090521,000000,394.9800000,394.9800000,367.3800000,373.9700000,4.425
19736_090101_130416,D,20090522,000000,373.7100000,373.9500000,367.5100000,367.5100000,1.355
19736_090101_130416,D,20090525,000000,365.0200000,366.0000000,345.0000000,359.8400000,1.972
19736_090101_130416,D,20090526,000000,350.0000000,354.9700000,306.1000000,352.0000000,4.580
19736_090101_130416,D,20090527,000000,351.8000000,351.8000000,337.0000000,349.0000000,2.752
19736_090101_130416,D,20090528,000000,335.0100000,349.0000000,335.0000000,340.0000000,3.959
19736_090101_130416,D,20090529,000000,351.9800000,386.0000000,345.0000000,368.9400000,43.850
19736_090101_130416,D,20090601,000000,360.0000000,364.0000000,335.0000000,357.4000000,5.570
19736_090101_130416,D,20090602,000000,357.4100000,388.2000000,347.0400000,379.9600000,18.591
19736_090101_130416,D,20090603,000000,380.0000000,400.0000000,371.4100000,374.9800000,20.362
19736_090101_130416,D,20090604,000000,371.7700000,380.9800000,368.9600000,375.9800000,3.422
19736_090101_130416,D,20090605,000000,366.0000000,389.2200000,347.7000000,389.2000000,1.352
19736_090101_130416,D,20090608,000000,355.0100000,389.9900000,355.0000000,383.9700000,2.132
19736_090101_130416,D,20090609,000000,363.0700000,389.9900000,363.0700000,374.9600000,1.311
19736_090101_130416,D,20090610,000000,350.0400000,389.9900000,350.0400000,384.9700000,5.229
19736_090101_130416,D,20090611,000000,365.0300000,390.0000000,365.0300000,386.0000000,1.823
19736_090101_130416,D,20090615,000000,360.0300000,372.9900000,357.0000000,357.0000000,1.075
19736_090101_130416,D,20090616,000000,329.9900000,365.0000000,329.9900000,365.0000000,1.676
19736_090101_130416,D,20090617,000000,365.0000000,365.0000000,342.0200000,350.0000000,1.968
19736_090101_130416,D,20090618,000000,350.0000000,359.5900000,325.0000000,346.5700000,2.084
19736_090101_130416,D,20090619,000000,346.9500000,351.0000000,337.1200000,351.0000000,83
19736_090101_130416,D,20090622,000000,350.0000000,351.0000000,325.1600000,330.0000000,1.837
19736_090101_130416,D,20090623,000000,310.0000000,319.0000000,265.2300000,299.9900000,5.103
19736_090101_130416,D,20090624,000000,324.6700000,324.6700000,285.0000000,309.5000000,3.637
19736_090101_130416,D,20090625,000000,308.9900000,319.0000000,308.9900000,316.0000000,11.210
19736_090101_130416,D,20090626,000000,320.0000000,335.0000000,310.0500000,315.0000000,2.944
19736_090101_130416,D,20090629,000000,301.1600000,318.2800000,300.0300000,313.0000000,1.009
19736_090101_130416,D,20090630,000000,313.0000000,329.0000000,310.0000000,318.9400000,1.025
19736_090101_130416,D,20090701,000000,290.8300000,314.9900000,290.8300000,310.0000000,2.214
19736_090101_130416,D,20090702,000000,291.9600000,318.9700000,290.0100000,306.7200000,106
19736_090101_130416,D,20090703,000000,299.9900000,310.0000000,298.0400000,303.0300000,657
19736_090101_130416,D,20090706,000000,297.1800000,302.6500000,292.0000000,300.0000000,1.776
19736_090101_130416,D,20090707,000000,293.0100000,318.9600000,293.0100000,298.0500000,71
19736_090101_130416,D,20090708,000000,299.6000000,300.0000000,290.9800000,291.2700000,2.556
19736_090101_130416,D,20090709,000000,304.9800000,304.9800000,279.9900000,293.9300000,1.010
19736_090101_130416,D,20090710,000000,309.9200000,309.9200000,268.3400000,278.0000000,471
19736_090101_130416,D,20090713,000000,241.0200000,286.0000000,220.0000000,280.8200000,1.678
19736_090101_130416,D,20090714,000000,299.0000000,309.9600000,278.2100000,303.0000000,1.190
19736_090101_130416,D,20090715,000000,303.0000000,311.0000000,280.0200000,310.9700000,259
19736_090101_130416,D,20090716,000000,310.0000000,310.0000000,281.0300000,309.5000000,754
19736_090101_130416,D,20090717,000000,310.7000000,310.7000000,291.0000000,300.0000000,344
19736_090101_130416,D,20090720,000000,302.2000000,305.7000000,297.0200000,297.0200000,33
19736_090101_130416,D,20090721,000000,294.0000000,304.0000000,280.0000000,280.0000000,2.673
19736_090101_130416,D,20090722,000000,289.9700000,298.8600000,285.0000000,290.0000000,1.046
19736_090101_130416,D,20090723,000000,290.4400000,323.3000000,287.7800000,315.0000000,296
19736_090101_130416,D,20090724,000000,300.0000000,312.0000000,300.0000000,310.0000000,2.747
19736_090101_130416,D,20090727,000000,314.9700000,333.0000000,314.9700000,327.0000000,3.761
19736_090101_130416,D,20090728,000000,351.4900000,351.4900000,321.0000000,340.0000000,3.541
19736_090101_130416,D,20090729,000000,321.7500000,440.0000000,321.7500000,404.8600000,19.662
19736_090101_130416,D,20090730,000000,412.1200000,435.0000000,380.0000000,393.9400000,4.739
19736_090101_130416,D,20090731,000000,400.0000000,409.0000000,356.0000000,390.0000000,2.817
19736_090101_130416,D,20090803,000000,376.0300000,425.0000000,371.0500000,390.0000000,8.736
19736_090101_130416,D,20090804,000000,399.0000000,399.0000000,373.0100000,388.9700000,2.849
19736_090101_130416,D,20090805,000000,399.9800000,409.4700000,382.0400000,395.1000000,5.055
19736_090101_130416,D,20090806,000000,409.5000000,430.0000000,404.0000000,428.2700000,3.722
19736_090101_130416,D,20090807,000000,440.0000000,440.0000000,405.0200000,405.0200000,1.415
19736_090101_130416,D,20090810,000000,405.4200000,431.9800000,405.4200000,412.6900000,1.456
19736_090101_130416,D,20090811,000000,410.0000000,414.8800000,386.0100000,407.9700000,1.258
19736_090101_130416,D,20090812,000000,381.0000000,415.0000000,380.1000000,403.9900000,1.673
19736_090101_130416,D,20090813,000000,413.9900000,418.8000000,393.2200000,400.1300000,669
19736_090101_130416,D,20090814,000000,419.0000000,419.0000000,395.0200000,400.0100000,1.293
19736_090101_130416,D,20090817,000000,393.2200000,400.0100000,358.0000000,388.9600000,4.474
19736_090101_130416,D,20090818,000000,385.0000000,411.9800000,380.0000000,386.4500000,3.544
19736_090101_130416,D,20090819,000000,394.7000000,394.7000000,370.0000000,382.0000000,1.443
19736_090101_130416,D,20090820,000000,396.9800000,409.0000000,381.7100000,388.7000000,1.103
19736_090101_130416,D,20090821,000000,390.0000000,414.0000000,382.0100000,406.9700000,1.814
19736_090101_130416,D,20090824,000000,419.0000000,419.0000000,400.0000000,400.2100000,2.110
19736_090101_130416,D,20090825,000000,414.0000000,414.0000000,400.0400000,409.9000000,1.036
19736_090101_130416,D,20090826,000000,424.0000000,424.0000000,400.0400000,410.2100000,1.623
19736_090101_130416,D,20090827,000000,414.0000000,414.0000000,401.0000000,409.0000000,1.707
19736_090101_130416,D,20090828,000000,409.0000000,480.0000000,405.0000000,468.0000000,23.977
19736_090101_130416,D,20090831,000000,444.1000000,470.0000000,430.0000000,438.9500000,7.099
19736_090101_130416,D,20090901,000000,430.0000000,458.0000000,430.0000000,436.0000000,7.710
19736_090101_130416,D,20090902,000000,435.9000000,435.9000000,402.2300000,430.0000000,3.978
19736_090101_130416,D,20090903,000000,432.0000000,434.0000000,420.0000000,430.0000000,1.322
19736_090101_130416,D,20090904,000000,433.3300000,435.0000000,428.0000000,435.0000000,2.005
19736_090101_130416,D,20090907,000000,433.0000000,440.0000000,416.1000000,439.0000000,2.854
19736_090101_130416,D,20090908,000000,435.0000000,440.0000000,428.0600000,439.9700000,2.306
19736_090101_130416,D,20090909,000000,439.0000000,447.0000000,436.0000000,438.0000000,7.132
19736_090101_130416,D,20090910,000000,444.9800000,490.0000000,440.0000000,484.2900000,19.599
19736_090101_130416,D,20090911,000000,490.0000000,520.0000000,469.9900000,496.5000000,25.742
19736_090101_130416,D,20090914,000000,445.2300000,489.9900000,445.2300000,489.9500000,1.889
19736_090101_130416,D,20090915,000000,500.0000000,517.9900000,470.0600000,475.0000000,2.124
19736_090101_130416,D,20090916,000000,508.0000000,553.0000000,479.9900000,507.8900000,21.857
19736_090101_130416,D,20090917,000000,513.0100000,650.0000000,510.1000000,630.0000000,18.449
19736_090101_130416,D,20090918,000000,679.0000000,700.0000000,605.0200000,625.0000000,9.294
19736_090101_130416,D,20090921,000000,635.0000000,635.0000000,572.0000000,585.0000000,1.486
19736_090101_130416,D,20090922,000000,602.0000000,700.0000000,589.8600000,645.0000000,14.095
19736_090101_130416,D,20090923,000000,621.0000000,649.9900000,582.0000000,603.0000000,8.850
19736_090101_130416,D,20090924,000000,590.0000000,600.0000000,575.0000000,579.0000000,6.302
19736_090101_130416,D,20090925,000000,589.9500000,615.0000000,564.0100000,578.0000000,24.643
19736_090101_130416,D,20090928,000000,591.0000000,591.0000000,564.0000000,579.6200000,5.226
19736_090101_130416,D,20090929,000000,584.9500000,590.0000000,550.5000000,564.9000000,5.584
19736_090101_130416,D,20090930,000000,575.0000000,618.6000000,560.0100000,589.9800000,16.762
19736_090101_130416,D,20091001,000000,590.0000000,620.0000000,590.0000000,600.0000000,15.994
19736_090101_130416,D,20091002,000000,595.0500000,595.0500000,552.0000000,573.0000000,4.903
19736_090101_130416,D,20091005,000000,589.9900000,589.9900000,554.0000000,554.0000000,19.846
19736_090101_130416,D,20091006,000000,565.0000000,572.7000000,559.0000000,564.7400000,15.521
19736_090101_130416,D,20091007,000000,570.0000000,628.0000000,570.0000000,598.9000000,93.503
19736_090101_130416,D,20091008,000000,604.8900000,610.0000000,543.0000000,545.0000000,81.569
19736_090101_130416,D,20091009,000000,556.0000000,575.0000000,538.1500000,550.0000000,78.726
19736_090101_130416,D,20091012,000000,555.0000000,556.0000000,539.0000000,547.0000000,12.103
19736_090101_130416,D,20091013,000000,550.0000000,554.9900000,509.0000000,533.0000000,27.513
19736_090101_130416,D,20091014,000000,537.0000000,564.9000000,534.9800000,546.0800000,51.709
19736_090101_130416,D,20091015,000000,564.8000000,600.0000000,540.0000000,551.0000000,13.323
19736_090101_130416,D,20091016,000000,542.5600000,588.0000000,542.5600000,556.9900000,22.231
19736_090101_130416,D,20091019,000000,546.0600000,577.7700000,546.0600000,569.9800000,9.850
19736_090101_130416,D,20091020,000000,575.9900000,584.9800000,563.0100000,582.9900000,17.693
19736_090101_130416,D,20091021,000000,575.0100000,584.0000000,552.0100000,565.0000000,31.047
19736_090101_130416,D,20091022,000000,569.0000000,569.0000000,530.0000000,551.9100000,19.413
19736_090101_130416,D,20091023,000000,560.0000000,564.9500000,535.0100000,549.3000000,19.107
19736_090101_130416,D,20091026,000000,550.0000000,570.0000000,546.0000000,561.0100000,53.620
